scenario_id,probability,empty_risk_per_km
S001,0.01,0.0027039351
S002,0.01,0.00125
S003,0.01,0.0038406797
S004,0.01,0.0084357526
S005,0.01,0.0025999135
S006,0.01,0.0021439682
S007,0.01,0.00125
S008,0.01,0.00125
S009,0.01,0.00499034
S010,0.01,0.00125
S011,0.01,0.0061545015
S012,0.01,0.0047132632
S013,0.01,0.001326843
S014,0.01,0.0064202899
S015,0.01,0.0016335079
S016,0.01,0.003056944
S017,0.01,0.0051074867
S018,0.01,0.0032914313
S019,0.01,0.006052092
S020,0.01,0.0032756467
S021,0.01,0.0038505244
S022,0.01,0.0023780544
S023,0.01,0.0043119829
S024,0.01,0.0026899884
S025,0.01,0.003056944
S026,0.01,0.0084934945
S027,0.01,0.0085120899
S028,0.01,0.0053465583
S029,0.01,0.007092459
S030,0.01,0.0047132632
S031,0.01,0.00125
S032,0.01,0.0032756467
S033,0.01,0.0029761606
S034,0.01,0.0035996524
S035,0.01,0.00125
S036,0.01,0.0054116053
S037,0.01,0.0043747956
S038,0.01,0.0030838469
S039,0.01,0.00125
S040,0.01,0.0021335049
S041,0.01,0.0124953783
S042,0.01,0.0042166957
S043,0.01,0.00125
S044,0.01,0.0042086943
S045,0.01,0.0052938866
S046,0.01,0.0035996524
S047,0.01,0.0046147029
S048,0.01,0.00125
S049,0.01,0.00125
S050,0.01,0.0025566039
S051,0.01,0.0062563572
S052,0.01,0.0040589005
S053,0.01,0.00125
S054,0.01,0.003016771
S055,0.01,0.0026274415
S056,0.01,0.0032418974
S057,0.01,0.0029554912
S058,0.01,0.0081336256
S059,0.01,0.0029554912
S060,0.01,0.0025253585
S061,0.01,0.0035920508
S062,0.01,0.0035126079
S063,0.01,0.0026870898
S064,0.01,0.0032827049
S065,0.01,0.0074548664
S066,0.01,0.0028958106
S067,0.01,0.0033092003
S068,0.01,0.00125
S069,0.01,0.00125
S070,0.01,0.00125
S071,0.01,0.007315445
S072,0.01,0.0077428963
S073,0.01,0.0028685828
S074,0.01,0.0025500875
S075,0.01,0.0031673649
S076,0.01,0.00125
S077,0.01,0.0038082421
S078,0.01,0.0026324505
S079,0.01,0.0029324669
S080,0.01,0.0040604357
S081,0.01,0.0036877841
S082,0.01,0.0077087696
S083,0.01,0.0069039903
S084,0.01,0.0029373752
S085,0.01,0.0041391817
S086,0.01,0.0032031891
S087,0.01,0.00125
S088,0.01,0.0019062964
S089,0.01,0.0024348925
S090,0.01,0.0022986177
S091,0.01,0.00125
S092,0.01,0.0062277188
S093,0.01,0.0033199546
S094,0.01,0.0036636668
S095,0.01,0.0023901186
S096,0.01,0.0043747956
S097,0.01,0.0021879685
S098,0.01,0.0061030897
S099,0.01,0.0030838469
S100,0.01,0.0106083858
