task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000030,66.8857,80.55445,NOD000632,NOD000014,1880.6003,3176.08254,6.33,外协,PRD0076,普货,211.0,historical_distance_bin_median
TSK000052,67.38788544,87.92198544,NOD000622,NOD000341,4817.4471,6648.14016,16.2,外协,PRD0188,普货,540.0,historical_distance_bin_median
TSK000073,67.89007087,79.08037087,NOD000777,NOD000338,7765.0215,9399.93741,29.727,自有,PRD0173,危货,734.0,direct_historical_od_median
TSK000077,68.39225631,79.62835631,NOD000779,NOD000520,786.8385,1506.33792,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK000112,68.89444175,113.96334175,NOD000781,NOD000198,12656.9077,16023.10167,41.85,外协,PRD0262,普货,1395.0,direct_historical_od_median
TSK000115,69.39662718,95.69262718,NOD000781,NOD000782,8192.7271,10510.13169,27.06,外协,PRD0262,普货,902.0,direct_historical_od_median
TSK000140,69.89881262,106.70351262,NOD000781,NOD000001,8016.2858,10279.31211,26.43,外协,PRD0262,普货,881.0,historical_distance_bin_median
TSK000147,70.40099806,81.63709806,NOD000779,NOD000520,786.8385,1506.33792,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK000174,70.9031835,79.2156835,NOD000678,NOD000543,714.0191,1392.00318,1.44,外协,PRD0166,普货,48.0,historical_distance_bin_median
TSK000195,71.40536893,95.21886893,NOD000777,NOD000149,8301.2747,10091.85426,32.319,自有,PRD0173,危货,798.0,direct_historical_od_median
TSK000203,71.90755437,85.60935437,NOD000678,NOD000177,2482.6453,3792.50118,7.95,自有,PRD0167,普货,265.0,direct_historical_od_median
TSK000248,72.40973981,99.92373981,NOD000779,NOD000219,8904.241,12135.04884,30.6,自有,PRD0156,普货,1020.0,direct_historical_od_median
TSK000254,72.91192524,109.71662524,NOD000624,NOD000570,8858.3561,11458.79532,29.7,自有,PRD0212,普货,990.0,historical_distance_bin_median
TSK000311,73.41411068,105.75271068,NOD000593,NOD000104,10622.3769,12870.51858,43.2945,自有,PRD0141,危货,1069.0,direct_historical_od_median
TSK000349,73.91629612,93.09189612,NOD000777,NOD000031,6075.5011,9010.60245,27.0945,自有,PRD0173,危货,669.0,direct_historical_od_median
TSK000358,74.41848155,110.45318155,NOD000786,NOD000561,8550.9863,11546.8551,29.7,外协,PRD0193,普货,990.0,direct_historical_od_median
TSK000377,74.92066699,94.15426699,NOD000777,NOD000229,7041.688,8424.80865,26.082,自有,PRD0173,危货,644.0,direct_historical_od_median
