task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class
T00001,7.816666666666666,8.566666666666666,L0009,L0016,45.0,69.35,0.0,official_public_fixed_time_revised_derived,public,all
T00002,12.833333333333334,13.85,L0035,L0014,61.0,84.55,0.0,official_public_fixed_time_revised_derived,public,all
T00003,10.8,11.933333333333334,L0061,L0049,68.0,87.39999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00004,7.45,7.95,L0017,L0062,30.0,59.849999999999994,0.0,official_public_fixed_time_revised_derived,public,all
T00005,17.85,19.0,L0023,L0061,69.0,80.75,0.0,official_public_fixed_time_revised_derived,public,all
T00006,15.95,17.033333333333335,L0018,L0075,65.0,83.6,0.0,official_public_fixed_time_revised_derived,public,all
T00007,7.95,8.933333333333334,L0044,L0040,59.0,70.3,0.0,official_public_fixed_time_revised_derived,public,all
T00008,14.316666666666666,15.05,L0009,L0051,44.0,68.39999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00009,10.933333333333334,11.216666666666667,L0072,L0019,17.0,31.349999999999998,0.0,official_public_fixed_time_revised_derived,public,all
T00010,7.266666666666667,8.2,L0053,L0070,56.0,77.89999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00011,8.116666666666667,8.933333333333334,L0052,L0018,49.0,78.85,0.0,official_public_fixed_time_revised_derived,public,all
T00012,17.983333333333334,19.35,L0034,L0073,82.0,82.64999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00013,9.466666666666667,9.866666666666667,L0011,L0069,24.0,52.25,0.0,official_public_fixed_time_revised_derived,public,all
T00014,15.416666666666666,16.7,L0012,L0064,77.0,98.8,0.0,official_public_fixed_time_revised_derived,public,all
T00015,17.483333333333334,18.716666666666665,L0076,L0035,74.0,91.19999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00016,13.816666666666666,14.766666666666667,L0043,L0027,57.0,77.89999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00017,17.5,18.316666666666666,L0072,L0048,49.0,61.75,0.0,official_public_fixed_time_revised_derived,public,all
T00018,16.116666666666667,17.333333333333332,L0074,L0041,73.0,76.0,0.0,official_public_fixed_time_revised_derived,public,all
T00019,9.633333333333333,10.4,L0045,L0061,46.0,73.14999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00020,16.616666666666667,17.316666666666666,L0012,L0039,42.0,65.55,0.0,official_public_fixed_time_revised_derived,public,all
T00021,7.283333333333333,7.85,L0061,L0025,34.0,55.099999999999994,0.0,official_public_fixed_time_revised_derived,public,all
T00022,10.583333333333334,11.3,L0062,L0008,43.0,72.2,0.0,official_public_fixed_time_revised_derived,public,all
T00023,7.366666666666666,8.35,L0009,L0043,59.0,82.64999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00024,7.083333333333333,7.716666666666667,L0026,L0030,38.0,69.35,0.0,official_public_fixed_time_revised_derived,public,all
T00025,8.083333333333334,9.133333333333333,L0070,L0044,63.0,82.64999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00026,16.983333333333334,17.983333333333334,L0051,L0044,60.0,70.3,0.0,official_public_fixed_time_revised_derived,public,all
T00027,9.166666666666666,10.166666666666666,L0015,L0065,60.0,79.8,0.0,official_public_fixed_time_revised_derived,public,all
T00028,9.55,10.583333333333334,L0060,L0069,62.0,73.14999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00029,15.366666666666667,15.716666666666667,L0021,L0010,21.0,46.55,0.0,official_public_fixed_time_revised_derived,public,all
T00030,7.816666666666666,8.6,L0050,L0044,47.0,74.1,0.0,official_public_fixed_time_revised_derived,public,all
T00031,12.183333333333334,13.416666666666666,L0017,L0057,74.0,101.64999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00032,9.183333333333334,10.45,L0020,L0050,76.0,91.19999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00033,10.65,11.866666666666667,L0047,L0078,73.0,76.0,0.0,official_public_fixed_time_revised_derived,public,all
T00034,7.866666666666666,8.916666666666666,L0077,L0076,63.0,82.64999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00035,13.066666666666666,13.883333333333333,L0015,L0008,49.0,69.35,0.0,official_public_fixed_time_revised_derived,public,all
T00036,10.366666666666667,11.283333333333333,L0063,L0018,55.0,77.89999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00037,8.05,8.95,L0038,L0023,54.0,74.1,0.0,official_public_fixed_time_revised_derived,public,all
T00038,17.933333333333334,19.15,L0073,L0060,73.0,88.35,0.0,official_public_fixed_time_revised_derived,public,all
T00039,17.183333333333334,17.966666666666665,L0038,L0029,47.0,67.45,0.0,official_public_fixed_time_revised_derived,public,all
T00040,15.3,15.9,L0013,L0040,36.0,57.949999999999996,0.0,official_public_fixed_time_revised_derived,public,all
T00041,11.483333333333333,12.366666666666667,L0028,L0016,53.0,81.7,0.0,official_public_fixed_time_revised_derived,public,all
T00042,15.533333333333333,16.2,L0013,L0058,40.0,61.75,0.0,official_public_fixed_time_revised_derived,public,all
T00043,9.716666666666667,10.666666666666666,L0027,L0037,57.0,75.05,0.0,official_public_fixed_time_revised_derived,public,all
T00044,11.733333333333333,12.9,L0006,L0049,70.0,95.94999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00045,13.45,14.783333333333333,L0047,L0038,80.0,82.64999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00046,8.1,9.066666666666666,L0031,L0070,58.0,80.75,0.0,official_public_fixed_time_revised_derived,public,all
T00047,15.9,17.083333333333332,L0068,L0060,71.0,86.45,0.0,official_public_fixed_time_revised_derived,public,all
T00048,13.95,15.316666666666666,L0036,L0058,82.0,102.6,0.0,official_public_fixed_time_revised_derived,public,all
T00049,15.55,16.516666666666666,L0073,L0013,58.0,74.1,0.0,official_public_fixed_time_revised_derived,public,all
T00050,7.516666666666667,8.333333333333334,L0048,L0072,49.0,49.4,0.0,official_public_fixed_time_revised_derived,public,all
T00051,16.316666666666666,17.1,L0052,L0077,47.0,76.95,0.0,official_public_fixed_time_revised_derived,public,all
T00052,17.233333333333334,18.366666666666667,L0025,L0072,68.0,76.0,0.0,official_public_fixed_time_revised_derived,public,all
T00053,7.75,8.6,L0070,L0027,51.0,71.25,0.0,official_public_fixed_time_revised_derived,public,all
T00054,12.183333333333334,13.233333333333333,L0031,L0046,63.0,85.5,0.0,official_public_fixed_time_revised_derived,public,all
T00055,17.516666666666666,18.633333333333333,L0075,L0074,67.0,85.5,0.0,official_public_fixed_time_revised_derived,public,all
T00056,12.4,12.966666666666667,L0054,L0039,34.0,65.55,0.0,official_public_fixed_time_revised_derived,public,all
T00057,12.333333333333334,13.116666666666667,L0055,L0026,47.0,65.55,0.0,official_public_fixed_time_revised_derived,public,all
T00058,13.7,14.866666666666667,L0025,L0010,70.0,77.89999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00059,10.3,11.25,L0066,L0055,57.0,83.6,0.0,official_public_fixed_time_revised_derived,public,all
T00060,16.6,17.316666666666666,L0020,L0008,43.0,59.849999999999994,0.0,official_public_fixed_time_revised_derived,public,all
T00061,16.066666666666666,16.7,L0012,L0048,38.0,61.75,0.0,official_public_fixed_time_revised_derived,public,all
T00062,15.033333333333333,16.183333333333334,L0045,L0012,69.0,95.0,0.0,official_public_fixed_time_revised_derived,public,all
T00063,7.3,8.3,L0021,L0012,60.0,83.6,0.0,official_public_fixed_time_revised_derived,public,all
T00064,7.633333333333334,8.55,L0037,L0068,55.0,84.55,0.0,official_public_fixed_time_revised_derived,public,all
T00065,16.783333333333335,18.05,L0016,L0039,76.0,100.69999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00066,7.783333333333333,8.216666666666667,L0066,L0075,26.0,54.15,0.0,official_public_fixed_time_revised_derived,public,all
T00067,16.083333333333332,17.283333333333335,L0012,L0065,72.0,94.05,0.0,official_public_fixed_time_revised_derived,public,all
T00068,17.55,18.166666666666668,L0026,L0008,37.0,68.39999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00069,12.5,12.933333333333334,L0037,L0061,26.0,57.0,0.0,official_public_fixed_time_revised_derived,public,all
T00070,10.333333333333334,11.316666666666666,L0038,L0026,59.0,78.85,0.0,official_public_fixed_time_revised_derived,public,all
T00071,13.566666666666666,14.366666666666667,L0063,L0018,48.0,71.25,0.0,official_public_fixed_time_revised_derived,public,all
T00072,8.533333333333333,9.416666666666666,L0046,L0059,53.0,64.6,0.0,official_public_fixed_time_revised_derived,public,all
T00073,14.7,15.55,L0022,L0068,51.0,89.3,0.0,official_public_fixed_time_revised_derived,public,all
T00074,11.883333333333333,12.716666666666667,L0034,L0066,50.0,52.25,0.0,official_public_fixed_time_revised_derived,public,all
T00075,8.383333333333333,9.283333333333333,L0034,L0075,54.0,56.05,0.0,official_public_fixed_time_revised_derived,public,all
T00076,10.016666666666667,10.933333333333334,L0014,L0051,55.0,62.699999999999996,0.0,official_public_fixed_time_revised_derived,public,all
T00077,11.466666666666667,12.833333333333334,L0074,L0042,82.0,84.55,0.0,official_public_fixed_time_revised_derived,public,all
T00078,17.8,18.216666666666665,L0050,L0012,25.0,53.199999999999996,0.0,official_public_fixed_time_revised_derived,public,all
T00079,16.116666666666667,16.833333333333332,L0073,L0068,43.0,59.849999999999994,0.0,official_public_fixed_time_revised_derived,public,all
T00080,9.2,9.766666666666667,L0032,L0062,34.0,54.15,0.0,official_public_fixed_time_revised_derived,public,all
T00081,10.383333333333333,11.433333333333334,L0039,L0016,63.0,85.5,0.0,official_public_fixed_time_revised_derived,public,all
T00082,7.816666666666666,8.666666666666666,L0067,L0027,51.0,68.39999999999999,0.0,official_public_fixed_time_revised_derived,public,all
