scenario_id,probability,empty_risk_per_km
S001,0.01,0.00125
S002,0.01,0.0028297043
S003,0.01,0.0068190915
S004,0.01,0.00125
S005,0.01,0.0026274415
S006,0.01,0.0074548664
S007,0.01,0.005955006
S008,0.01,0.0059587021
S009,0.01,0.00125
S010,0.01,0.00125
S011,0.01,0.0049979671
S012,0.01,0.0032161683
S013,0.01,0.0035126079
S014,0.01,0.0036636668
S015,0.01,0.00125
S016,0.01,0.0038979983
S017,0.01,0.0038406797
S018,0.01,0.0042121328
S019,0.01,0.0042481605
S020,0.01,0.0091042844
S021,0.01,0.00125
S022,0.01,0.0051074867
S023,0.01,0.0033460372
S024,0.01,0.0056160558
S025,0.01,0.0040568473
S026,0.01,0.0033212098
S027,0.01,0.0029579387
S028,0.01,0.0034548269
S029,0.01,0.0099298994
S030,0.01,0.0078847997
S031,0.01,0.00125
S032,0.01,0.0047132632
S033,0.01,0.0043756448
S034,0.01,0.0021439682
S035,0.01,0.0038695577
S036,0.01,0.0019273821
S037,0.01,0.0082828512
S038,0.01,0.0028285692
S039,0.01,0.00125
S040,0.01,0.0018950749
S041,0.01,0.018484252
S042,0.01,0.0041391817
S043,0.01,0.0042374403
S044,0.01,0.00125
S045,0.01,0.0024075552
S046,0.01,0.00125
S047,0.01,0.0027778044
S048,0.01,0.0027636068
S049,0.01,0.0088623822
S050,0.01,0.002770375
S051,0.01,0.0040568473
S052,0.01,0.0019273821
S053,0.01,0.0020446974
S054,0.01,0.00125
S055,0.01,0.005626118
S056,0.01,0.0028958106
S057,0.01,0.0042359371
S058,0.01,0.00125
S059,0.01,0.00125
S060,0.01,0.0027066684
S061,0.01,0.00125
S062,0.01,0.00283938
S063,0.01,0.0082828512
S064,0.01,0.0054116053
S065,0.01,0.0096009178
S066,0.01,0.0055955497
S067,0.01,0.0032871367
S068,0.01,0.0026899884
S069,0.01,0.0027752485
S070,0.01,0.002770375
S071,0.01,0.00125
S072,0.01,0.006052092
S073,0.01,0.00125
S074,0.01,0.0032827049
S075,0.01,0.0016187712
S076,0.01,0.0061372342
S077,0.01,0.0023692356
S078,0.01,0.0041577262
S079,0.01,0.0040604357
S080,0.01,0.0058051066
S081,0.01,0.00125
S082,0.01,0.0028630946
S083,0.01,0.00499034
S084,0.01,0.0052671472
S085,0.01,0.0056622163
S086,0.01,0.0048981364
S087,0.01,0.002523963
S088,0.01,0.0038406797
S089,0.01,0.0069039903
S090,0.01,0.00125
S091,0.01,0.008483702
S092,0.01,0.00125
S093,0.01,0.0064211586
S094,0.01,0.0043756448
S095,0.01,0.0016335079
S096,0.01,0.0018587955
S097,0.01,0.0022758004
S098,0.01,0.00125
S099,0.01,0.0079182072
S100,0.01,0.0016187712
