task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000177,120.2496,133.91835,NOD000632,NOD000028,2363.7957,3290.75352,6.75,外协,PRD0072,普货,225.0,historical_distance_bin_median
TSK000425,121.06265946,143.34545946,NOD000632,NOD000285,5219.5229,7099.39233,17.64,外协,PRD0055,普货,588.0,direct_historical_od_median
TSK000436,121.87571892,149.93391892,NOD000781,NOD000430,8549.3115,10788.86628,27.96,自有,PRD0262,普货,932.0,direct_historical_od_median
TSK000492,122.68877838,159.49347838,NOD000611,NOD000083,7850.0871,10572.25077,27.06,外协,PRD0179,普货,902.0,historical_distance_bin_median
TSK000516,123.50183784,126.84013784,NOD000781,NOD000134,1320.0513,2813.76891,4.86,外协,PRD0262,普货,162.0,direct_historical_od_median
TSK000609,124.3148973,129.9612973,NOD000785,NOD000588,782.0639,2257.5078,3.63,外协,PRD0130,普货,121.0,historical_distance_bin_median
TSK000661,125.12795676,138.79670676,NOD000632,NOD000028,2363.7957,3290.75352,6.75,外协,PRD0072,普货,225.0,historical_distance_bin_median
TSK000671,125.94101622,138.71181622,NOD000678,NOD000019,2400.6302,3495.50064,7.95,外协,PRD0167,普货,265.0,direct_historical_od_median
TSK000776,126.75407568,197.07907568,NOD000596,NOD000033,22208.5369,26836.62903,69.09,外协,PRD0147,普货,2303.0,direct_historical_od_median
TSK000787,127.56713514,145.38023514,NOD000678,NOD000364,4769.573,6557.5953,15.9,外协,PRD0166,普货,530.0,direct_historical_od_median
TSK000818,128.38019459,133.55099459,NOD000678,NOD000182,1734.833,2942.15796,5.31,自有,PRD0167,普货,177.0,direct_historical_od_median
TSK000932,129.19325405,165.99795405,NOD000678,NOD000221,7440.8127,10207.04832,25.83,外协,PRD0149,普货,861.0,historical_distance_bin_median
TSK001032,130.00631351,157.52031351,NOD000779,NOD000219,8983.1742,12102.26373,30.6,自有,PRD0156,普货,1020.0,direct_historical_od_median
TSK001052,130.81937297,152.86427297,NOD000678,NOD000183,6413.7714,8971.14744,22.53,自有,PRD0167,普货,751.0,historical_distance_bin_median
TSK001095,131.63243243,150.90823243,NOD000779,NOD000527,6133.1447,8421.8724,21.12,自有,PRD0159,普货,704.0,direct_historical_od_median
