scenario_id,probability,empty_risk_per_km
S001,0.01,0.005860421
S002,0.01,0.00125
S003,0.01,0.0027066684
S004,0.01,0.00125
S005,0.01,0.0028685828
S006,0.01,0.0019145619
S007,0.01,0.0033212098
S008,0.01,0.0061372342
S009,0.01,0.003962464
S010,0.01,0.0023894928
S011,0.01,0.0039795756
S012,0.01,0.0038582525
S013,0.01,0.0052927379
S014,0.01,0.003016771
S015,0.01,0.00125
S016,0.01,0.0077129978
S017,0.01,0.003539258
S018,0.01,0.0052189382
S019,0.01,0.00125
S020,0.01,0.0022986177
S021,0.01,0.0052490494
S022,0.01,0.0089009947
S023,0.01,0.0053465583
S024,0.01,0.0039709374
S025,0.01,0.0038505244
S026,0.01,0.0031673649
S027,0.01,0.0051502653
S028,0.01,0.0116707701
S029,0.01,0.0033460372
S030,0.01,0.0042359371
S031,0.01,0.00125
S032,0.01,0.0024033444
S033,0.01,0.0042793304
S034,0.01,0.0060143286
S035,0.01,0.00125
S036,0.01,0.0041577262
S037,0.01,0.00125
S038,0.01,0.00283938
S039,0.01,0.00125
S040,0.01,0.0036717729
S041,0.01,0.015571741
S042,0.01,0.0035996524
S043,0.01,0.0027730216
S044,0.01,0.0020446974
S045,0.01,0.0040163994
S046,0.01,0.00125
S047,0.01,0.0077129978
S048,0.01,0.0025938111
S049,0.01,0.0049979671
S050,0.01,0.0029584893
S051,0.01,0.00125
S052,0.01,0.00125
S053,0.01,0.00125
S054,0.01,0.0042155812
S055,0.01,0.005858483
S056,0.01,0.0025264019
S057,0.01,0.004230708
S058,0.01,0.00125
S059,0.01,0.00125
S060,0.01,0.0043416926
S061,0.01,0.0017562323
S062,0.01,0.00125
S063,0.01,0.0048981364
S064,0.01,0.00125
S065,0.01,0.006076125
S066,0.01,0.00125
S067,0.01,0.0027730216
S068,0.01,0.004234179
S069,0.01,0.00125
S070,0.01,0.0084357526
S071,0.01,0.0049979671
S072,0.01,0.0049121686
S073,0.01,0.0068000162
S074,0.01,0.00125
S075,0.01,0.0033199546
S076,0.01,0.00125
S077,0.01,0.00125
S078,0.01,0.00125
S079,0.01,0.00125
S080,0.01,0.0031986641
S081,0.01,0.00125
S082,0.01,0.00125
S083,0.01,0.0033078991
S084,0.01,0.00499034
S085,0.01,0.00125
S086,0.01,0.0035280323
S087,0.01,0.0022963064
S088,0.01,0.007092459
S089,0.01,0.0061545015
S090,0.01,0.00125
S091,0.01,0.0061372342
S092,0.01,0.0031052233
S093,0.01,0.0028685828
S094,0.01,0.00125
S095,0.01,0.0028936576
S096,0.01,0.0026899884
S097,0.01,0.0057578043
S098,0.01,0.0020130758
S099,0.01,0.0052490494
S100,0.01,0.0027039351
