task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000228,120.2496,159.221,NOD000786,NOD000194,9360.2249,15270.79917,32.28,外协,PRD0185,普货,1076.0,direct_historical_od_median
TSK000261,125.67283684,139.34158684,NOD000632,NOD000014,2248.1086,3839.79684,6.33,外协,PRD0077,普货,211.0,historical_distance_bin_median
TSK000281,131.09607368,136.74247368,NOD000624,NOD000410,1296.6874,1918.97156,2.19,外协,PRD0212,普货,73.0,historical_distance_bin_median
TSK000297,136.51931053,177.17801053,NOD000678,NOD000161,12598.9053,20894.8564,44.22,外协,PRD0167,普货,1474.0,historical_distance_bin_median
TSK000321,141.94254737,162.47664737,NOD000781,NOD000552,4482.6575,6877.47962,13.5,外协,PRD0262,普货,450.0,historical_distance_bin_median
TSK000410,147.36578421,169.41068421,NOD000601,NOD000633,6335.2402,11306.18027,23.28,外协,PRD0197,普货,776.0,historical_distance_bin_median
TSK000447,152.78902105,169.29442105,NOD000779,NOD000136,495.6625,1858.44989,1.83,外协,PRD0159,普货,61.0,direct_historical_od_median
TSK000468,158.21225789,169.44835789,NOD000779,NOD000520,786.8385,1841.07968,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK000496,163.63549474,231.06049474,NOD000594,NOD000582,21989.0887,32926.0877,69.39,自有,PRD0247,普货,2313.0,direct_historical_od_median
TSK000505,169.05873158,195.97513158,NOD000780,NOD000316,7528.4628,12524.53103,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK000606,174.48196842,187.20906842,NOD000678,NOD000017,2392.8611,4272.46699,7.95,自有,PRD0167,普货,265.0,direct_historical_od_median
TSK000633,179.90520526,215.95600526,NOD000781,NOD000047,8193.3222,12845.44316,27.06,外协,PRD0262,普货,902.0,direct_historical_od_median
TSK000675,185.32844211,213.38664211,NOD000781,NOD000430,8549.3115,13186.39212,27.96,自有,PRD0262,普货,932.0,direct_historical_od_median
TSK000683,190.75167895,197.22807895,NOD000632,NOD000182,1831.9576,3516.93639,5.31,外协,PRD0091,普货,177.0,direct_historical_od_median
TSK000751,196.17491579,228.51351579,NOD000593,NOD000104,11132.4579,15659.17111,43.2945,自有,PRD0141,危货,1069.0,direct_historical_od_median
TSK000805,201.59815263,238.40285263,NOD000612,NOD000047,7396.6818,12985.16219,27.06,自有,PRD0152,普货,902.0,historical_distance_bin_median
TSK000829,207.02138947,243.82608947,NOD000678,NOD000259,7527.043,12515.27475,26.1,自有,PRD0166,普货,870.0,historical_distance_bin_median
TSK000944,212.44462632,282.76962632,NOD000596,NOD000033,22208.5369,32800.32437,69.09,自有,PRD0147,普货,2303.0,direct_historical_od_median
TSK001006,217.86786316,229.10396316,NOD000779,NOD000520,865.7717,1801.00899,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK001016,223.2911,250.8051,NOD000779,NOD000219,8983.1742,14791.65567,30.6,自有,PRD0156,普货,1020.0,direct_historical_od_median
TSK001192,228.71433684,249.21013684,NOD000779,NOD000140,151.2991,917.59657,0.33,自有,PRD0160,普货,11.0,direct_historical_od_median
TSK001232,234.13757368,270.94227368,NOD000678,NOD000505,7708.5502,13049.57423,27.21,自有,PRD0167,普货,907.0,historical_distance_bin_median
TSK001290,239.56081053,260.25251053,NOD000678,NOD000142,4634.3168,7714.4782,15.12,外协,PRD0149,普货,504.0,direct_historical_od_median
TSK001524,244.98404737,264.45324737,NOD000678,NOD000420,3286.9449,5362.82934,9.9,外协,PRD0166,普货,330.0,direct_historical_od_median
TSK001642,250.40728421,264.46668421,NOD000678,NOD000018,2561.5785,4595.20853,7.95,外协,PRD0167,普货,265.0,direct_historical_od_median
TSK001655,255.83052105,296.48922105,NOD000786,NOD000198,12396.9929,19617.90193,41.85,外协,PRD0193,普货,1395.0,historical_distance_bin_median
TSK001865,261.25375789,298.05845789,NOD000786,NOD000374,8280.681,13535.2503,28.5,外协,PRD0233,普货,950.0,historical_distance_bin_median
TSK001911,266.67699474,280.34574474,NOD000790,NOD000427,2952.5052,4702.45622,8.43,外协,PRD0202,普货,281.0,historical_distance_bin_median
TSK001954,272.10023158,274.36483158,NOD000594,NOD000378,544.4757,1972.08341,2.01,自有,PRD0246,普货,67.0,direct_historical_od_median
TSK002035,277.52346842,298.41516842,NOD000678,NOD000375,4973.9053,8184.76758,16.38,自有,PRD0166,普货,546.0,direct_historical_od_median
TSK002096,282.94670526,295.72930526,NOD000786,NOD000419,2936.4366,5689.19604,10.77,外协,PRD0186,普货,359.0,direct_historical_od_median
TSK002222,288.36994211,333.43884211,NOD000781,NOD000198,12735.8409,19543.72013,41.85,外协,PRD0262,普货,1395.0,direct_historical_od_median
TSK002255,293.79317895,312.96877895,NOD000777,NOD000031,6207.0206,10905.86354,27.0945,自有,PRD0173,危货,669.0,direct_historical_od_median
TSK002321,299.21641579,319.71221579,NOD000779,NOD000140,203.8854,850.57214,0.33,自有,PRD0160,普货,11.0,direct_historical_od_median
TSK002353,304.63965263,326.68455263,NOD000777,NOD000513,7149.318,10150.28058,25.9605,自有,PRD0173,危货,641.0,historical_distance_bin_median
TSK002359,310.06288947,375.58993947,NOD000607,NOD000674,21682.8175,31161.82971,66.33,外协,PRD0262,普货,2211.0,historical_distance_bin_median
TSK002427,315.48612632,338.06052632,NOD000678,NOD000542,2614.1648,4528.18421,7.95,外协,PRD0167,普货,265.0,direct_historical_od_median
TSK002507,320.90936316,341.40516316,NOD000779,NOD000140,203.8854,850.57214,0.33,外协,PRD0160,普货,11.0,direct_historical_od_median
TSK002730,326.3326,341.5951,NOD000678,NOD000395,3684.3586,5868.72638,11.22,外协,PRD0166,普货,374.0,direct_historical_od_median
TSK002800,331.75583684,353.80073684,NOD000678,NOD000776,6556.0622,11044.00902,22.86,外协,PRD0167,普货,762.0,historical_distance_bin_median
TSK002849,337.17907368,350.84782368,NOD000677,NOD000384,3789.2613,5921.95109,11.4,外协,PRD0209,普货,380.0,historical_distance_bin_median
TSK002877,342.60231053,379.40701053,NOD000780,NOD000562,8742.0873,14054.64214,29.7,自有,PRD0164,普货,990.0,historical_distance_bin_median
TSK002980,348.02554737,351.36384737,NOD000781,NOD000134,1452.1192,3331.70398,4.86,外协,PRD0262,普货,162.0,direct_historical_od_median
TSK003019,353.44878421,373.24918421,NOD000632,NOD000177,2825.1892,4433.01716,7.95,外协,PRD0071,普货,265.0,direct_historical_od_median
TSK003022,358.87202105,370.95492105,NOD000678,NOD000421,2320.4455,4348.62516,8.43,自有,PRD0149,普货,281.0,direct_historical_od_median
TSK003136,364.29525789,391.21165789,NOD000780,NOD000316,7659.9824,12417.43602,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK003162,369.71849474,403.94089474,NOD000777,NOD000048,9992.4985,14710.17768,39.8115,自有,PRD0173,危货,983.0,direct_historical_od_median
TSK003167,375.14173158,398.79143158,NOD000678,NOD000088,6675.8828,10946.32737,22.62,自有,PRD0149,普货,754.0,direct_historical_od_median
TSK003176,380.56496842,417.36966842,NOD000790,NOD000509,7262.5716,11662.89806,24.48,外协,PRD0202,普货,816.0,historical_distance_bin_median
TSK003385,385.98820526,428.57000526,NOD000781,NOD000003,10026.1472,15388.86074,32.94,自有,PRD0262,普货,1098.0,direct_historical_od_median
TSK003482,391.4114421,405.0801921,NOD000632,NOD000019,2755.323,3993.9977,7.95,外协,PRD0093,普货,265.0,historical_distance_bin_median
TSK003573,396.83467895,437.49337895,NOD000645,NOD000190,11855.6274,18124.86478,39.15,外协,PRD0212,普货,1305.0,historical_distance_bin_median
TSK003593,402.25791579,414.55161579,NOD000678,NOD000178,2301.3754,3931.81844,6.75,外协,PRD0167,普货,225.0,direct_historical_od_median
TSK003643,407.68115263,444.48585263,NOD000777,NOD000439,10004.6475,14634.15888,39.8115,自有,PRD0173,危货,983.0,historical_distance_bin_median
TSK003813,413.10438947,434.99648947,NOD000678,NOD000090,5617.9762,8924.68368,18.24,外协,PRD0169,普货,608.0,direct_historical_od_median
TSK003825,418.52762632,433.08262632,NOD000678,NOD000147,3896.6885,6042.59744,11.64,外协,PRD0169,普货,388.0,direct_historical_od_median
TSK004017,423.95086316,436.73346316,NOD000786,NOD000419,3001.172,5546.15292,10.77,外协,PRD0186,普货,359.0,direct_historical_od_median
TSK004046,429.3741,443.04285,NOD000632,NOD000014,2391.7772,3656.68303,6.33,外协,PRD0077,普货,211.0,historical_distance_bin_median
TSK004053,434.79733684,456.84223684,NOD000678,NOD000776,6568.2112,10967.99022,22.86,外协,PRD0167,普货,762.0,historical_distance_bin_median
TSK004091,440.22057368,508.63987368,NOD000593,NOD000428,20720.3877,29846.3297,83.997,自有,PRD0144,危货,2074.0,direct_historical_od_median
TSK004106,445.64381053,473.15781053,NOD000779,NOD000219,9047.9095,14648.61244,30.6,自有,PRD0156,普货,1020.0,direct_historical_od_median
TSK004180,451.06704737,487.87174737,NOD000678,NOD000292,7320.4622,11770.11407,24.84,自有,PRD0166,普货,828.0,historical_distance_bin_median
TSK004216,456.49028421,465.47698421,NOD000678,NOD000578,4699.0521,7571.43508,15.12,外协,PRD0149,普货,504.0,direct_historical_od_median
TSK004222,461.91352105,482.45112105,NOD000678,NOD000284,5022.935,8007.06962,16.2,自有,PRD0167,普货,540.0,direct_historical_od_median
TSK004312,467.33675789,504.58035789,NOD000594,NOD000442,9865.6585,15931.00795,34.08,外协,PRD0245,普货,1136.0,direct_historical_od_median
TSK004390,472.75999474,509.56469474,NOD000645,NOD000439,8941.5026,13727.51171,29.49,外协,PRD0212,普货,983.0,historical_distance_bin_median
TSK004416,478.18323158,543.71028158,NOD000779,NOD000057,19262.4787,28888.27964,61.26,自有,PRD0156,普货,2042.0,historical_distance_bin_median
TSK004449,483.60646842,506.18086842,NOD000678,NOD000542,2626.3138,4452.16541,7.95,外协,PRD0167,普货,265.0,direct_historical_od_median
TSK004614,489.02970526,525.83440526,NOD000781,NOD000151,8977.3234,13672.24826,29.31,外协,PRD0262,普货,977.0,historical_distance_bin_median
TSK004626,494.4529421,521.9669421,NOD000779,NOD000219,9047.9095,14648.61244,30.6,自有,PRD0156,普货,1020.0,direct_historical_od_median
TSK004672,499.87617895,505.04697895,NOD000678,NOD000182,1878.5015,3412.85703,5.31,自有,PRD0167,普货,177.0,direct_historical_od_median
TSK004723,505.29941579,513.61191579,NOD000603,NOD000140,222.7167,882.19373,0.33,外协,PRD0182,普货,11.0,historical_distance_bin_median
TSK004728,510.72265263,517.19905263,NOD000632,NOD000182,2088.9774,3317.94188,5.31,外协,PRD0047,普货,177.0,direct_historical_od_median
TSK005303,516.14588947,561.79238947,NOD000593,NOD000244,14691.6741,21000.94964,59.13,自有,PRD0138,危货,1460.0,direct_historical_od_median
TSK005335,521.56912632,542.06492632,NOD000779,NOD000140,495.1545,801.40379,0.33,自有,PRD0159,普货,11.0,direct_historical_od_median
TSK005417,526.99236316,538.22846316,NOD000779,NOD000520,898.9634,1593.32173,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK005460,532.4156,569.6592,NOD000594,NOD000442,9947.4661,15850.48322,34.08,外协,PRD0247,普货,1136.0,direct_historical_od_median
TSK005465,537.83883684,582.90773684,NOD000781,NOD000198,12764.6454,19338.04785,41.85,自有,PRD0262,普货,1395.0,direct_historical_od_median
TSK005489,543.26207368,580.06677368,NOD000678,NOD000501,7741.7419,12841.88697,27.21,自有,PRD0167,普货,907.0,historical_distance_bin_median
TSK005652,548.68531053,589.03221053,NOD000645,NOD000313,7759.963,12351.81266,26.34,自有,PRD0211,普货,878.0,direct_historical_od_median
TSK005676,554.10854737,574.64264737,NOD000789,NOD000536,4240.0841,7472.19,15.12,自有,PRD0182,普货,504.0,historical_distance_bin_median
TSK005677,559.53178421,597.67608421,NOD000632,NOD000044,7952.7662,12746.72003,27.21,外协,PRD0040,普货,907.0,direct_historical_od_median
TSK005783,564.95502105,581.46042105,NOD000779,NOD000136,891.1656,1570.99041,1.83,自有,PRD0159,普货,61.0,direct_historical_od_median
TSK005904,570.37825789,593.56355789,NOD000678,NOD000123,6350.8781,10207.13276,21.45,自有,PRD0166,普货,715.0,direct_historical_od_median
TSK005923,575.80149474,596.29729474,NOD000779,NOD000140,495.1545,801.40379,0.33,外协,PRD0159,普货,11.0,direct_historical_od_median
TSK006163,581.22473158,603.26963158,NOD000678,NOD000776,6469.8833,10867.39797,22.86,外协,PRD0167,普货,762.0,historical_distance_bin_median
TSK006164,586.64796842,624.60966842,NOD000777,NOD000718,11591.3074,17117.15852,47.5065,自有,PRD0173,危货,1173.0,direct_historical_od_median
TSK006182,592.07120526,618.98760526,NOD000780,NOD000316,7573.8035,12240.82497,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK006216,597.4944421,618.9486421,NOD000678,NOD000643,5568.531,9087.73591,18.81,自有,PRD0149,普货,627.0,direct_historical_od_median
