task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000061,66.8857,81.14,NOD000777,NOD000495,7105.4587,8511.26544,26.406,自有,PRD0173,危货,652.0,direct_historical_od_median
TSK000079,67.2870125,104.0917125,NOD000599,NOD000073,8473.1769,11376.45738,29.25,外协,PRD0226,普货,975.0,historical_distance_bin_median
TSK000119,67.688325,87.488725,NOD000632,NOD000177,2353.6156,3753.61695,7.95,外协,PRD0099,普货,265.0,direct_historical_od_median
TSK000139,68.0896375,74.8688375,NOD000785,NOD000394,4305.0145,5610.68703,14.985,自有,PRD0024,危货,370.0,direct_historical_od_median
TSK000254,68.49095,105.29565,NOD000624,NOD000570,8858.3561,11458.79532,29.7,自有,PRD0212,普货,990.0,historical_distance_bin_median
TSK000260,68.8922625,83.2253625,NOD000779,NOD000419,2760.368,4721.49648,10.77,自有,PRD0159,普货,359.0,direct_historical_od_median
TSK000371,69.293575,106.098275,NOD000794,NOD000635,6658.2923,11044.07613,27.9,外协,PRD0004,普货,930.0,historical_distance_bin_median
TSK000430,69.6948875,110.3535875,NOD000678,NOD000049,9095.9947,12246.79986,31.59,自有,PRD0150,普货,1053.0,historical_distance_bin_median
TSK000440,70.0962,89.8966,NOD000632,NOD000177,2693.1212,3714.84333,7.95,外协,PRD0071,普货,265.0,direct_historical_od_median
TSK000443,70.4975125,97.4139125,NOD000780,NOD000316,7528.4628,10247.34357,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK000468,70.898825,82.134925,NOD000779,NOD000520,786.8385,1506.33792,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK000477,71.3001375,98.2165375,NOD000780,NOD000316,7528.4628,10247.34357,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK000542,71.70145,85.3702,NOD000632,NOD000028,2363.7957,3290.75352,6.75,外协,PRD0072,普货,225.0,historical_distance_bin_median
TSK000600,72.1027625,99.0191625,NOD000780,NOD000316,7528.4628,10247.34357,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK000612,72.504075,140.923375,NOD000593,NOD000428,20576.7191,24569.54478,83.997,自有,PRD0144,危货,2074.0,direct_historical_od_median
