scenario_id,probability,empty_risk_per_km
S001,0.01,0.00125
S002,0.01,0.0021439682
S003,0.01,0.0046147029
S004,0.01,0.0044994259
S005,0.01,0.00125
S006,0.01,0.00125
S007,0.01,0.0026944338
S008,0.01,0.0025253585
S009,0.01,0.00125
S010,0.01,0.0085142503
S011,0.01,0.0039591921
S012,0.01,0.0029584893
S013,0.01,0.00125
S014,0.01,0.00125
S015,0.01,0.0039243074
S016,0.01,0.00125
S017,0.01,0.00125
S018,0.01,0.0032418974
S019,0.01,0.013737937
S020,0.01,0.0029373752
S021,0.01,0.0040163994
S022,0.01,0.0082828512
S023,0.01,0.0032914313
S024,0.01,0.003782932
S025,0.01,0.00125
S026,0.01,0.0041577262
S027,0.01,0.0043119829
S028,0.01,0.0029373752
S029,0.01,0.0029919433
S030,0.01,0.0077087696
S031,0.01,0.00125
S032,0.01,0.0021335049
S033,0.01,0.0034351869
S034,0.01,0.0049121686
S035,0.01,0.0049219416
S036,0.01,0.00125
S037,0.01,0.0051074867
S038,0.01,0.0079182072
S039,0.01,0.007315445
S040,0.01,0.0085142503
S041,0.01,0.00125
S042,0.01,0.00125
S043,0.01,0.0037614506
S044,0.01,0.00125
S045,0.01,0.0076370654
S046,0.01,0.0028297043
S047,0.01,0.0033460372
S048,0.01,0.0042261413
S049,0.01,0.0025938111
S050,0.01,0.0044994259
S051,0.01,0.003962464
S052,0.01,0.0109788362
S053,0.01,0.0026944338
S054,0.01,0.0038406797
S055,0.01,0.00125
S056,0.01,0.0038695577
S057,0.01,0.00125
S058,0.01,0.006076125
S059,0.01,0.0033322576
S060,0.01,0.0028500885
S061,0.01,0.0034551671
S062,0.01,0.007172111
S063,0.01,0.0042709193
S064,0.01,0.0037169458
S065,0.01,0.0021439682
S066,0.01,0.00125
S067,0.01,0.0031673649
S068,0.01,0.0037540378
S069,0.01,0.0033212098
S070,0.01,0.0069844469
S071,0.01,0.0026051336
S072,0.01,0.0039709374
S073,0.01,0.0092449092
S074,0.01,0.0026066817
S075,0.01,0.0053450113
S076,0.01,0.0018587955
S077,0.01,0.0049121686
S078,0.01,0.0036877841
S079,0.01,0.0039243074
S080,0.01,0.006352115
S081,0.01,0.00125
S082,0.01,0.0037916771
S083,0.01,0.00125
S084,0.01,0.0019273821
S085,0.01,0.0038406797
S086,0.01,0.00125
S087,0.01,0.0038406797
S088,0.01,0.0044675381
S089,0.01,0.0042992496
S090,0.01,0.00125
S091,0.01,0.0025060512
S092,0.01,0.010453084
S093,0.01,0.0041194761
S094,0.01,0.00125
S095,0.01,0.0018231154
S096,0.01,0.007092459
S097,0.01,0.0034096723
S098,0.01,0.00125
S099,0.01,0.0018950749
S100,0.01,0.0040447954
