task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000016,41.6666,55.33535,NOD000678,NOD000014,1674.5115,3252.09177,6.33,外协,PRD0167,普货,211.0,historical_distance_bin_median
TSK000315,46.88014118,58.11624118,NOD000779,NOD000520,786.8385,1506.33792,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK000341,52.09368235,73.66038235,NOD000678,NOD000412,5536.3518,7662.59775,18.81,自有,PRD0149,普货,627.0,direct_historical_od_median
TSK000344,57.30722353,97.96592353,NOD000777,NOD000443,10612.6413,13076.47683,43.2945,自有,PRD0173,危货,1069.0,historical_distance_bin_median
TSK000385,62.52076471,76.18951471,NOD000632,NOD000019,2611.1061,3417.84279,7.95,外协,PRD0093,普货,265.0,historical_distance_bin_median
TSK000516,67.73430588,71.07260588,NOD000781,NOD000134,1320.0513,2813.76891,4.86,外协,PRD0262,普货,162.0,direct_historical_od_median
TSK000846,72.94784706,113.60654706,NOD000777,NOD000189,10025.5215,12333.32793,40.581,自有,PRD0173,危货,1002.0,historical_distance_bin_median
TSK000887,78.16138824,119.47948824,NOD000607,NOD000003,9890.7889,12679.95168,32.94,外协,PRD0262,普货,1098.0,direct_historical_od_median
TSK001134,83.37492941,110.88892941,NOD000779,NOD000219,8983.1742,12102.26373,30.6,自有,PRD0156,普货,1020.0,direct_historical_od_median
TSK001163,88.58847059,131.17027059,NOD000781,NOD000003,9969.7221,12647.16657,32.94,自有,PRD0262,普货,1098.0,direct_historical_od_median
TSK001193,93.80201176,130.60671176,NOD000781,NOD000151,8911.9271,11303.66862,29.31,自有,PRD0262,普货,977.0,historical_distance_bin_median
TSK001235,99.01555294,127.07375294,NOD000781,NOD000430,8627.2956,10756.43775,27.96,外协,PRD0262,普货,932.0,direct_historical_od_median
TSK001273,104.22909412,124.72489412,NOD000779,NOD000140,151.2991,750.76083,0.33,自有,PRD0160,普货,11.0,direct_historical_od_median
TSK001310,109.44263529,131.10903529,NOD000678,NOD000232,6073.2233,8272.7136,20.58,自有,PRD0149,普货,686.0,direct_historical_od_median
TSK001361,114.65617647,126.13537647,NOD000632,NOD000178,2447.6645,3256.11378,6.75,外协,PRD0103,普货,225.0,direct_historical_od_median
TSK001385,119.86971765,139.04531765,NOD000777,NOD000031,6154.4343,8977.81734,27.0945,自有,PRD0173,危货,669.0,direct_historical_od_median
TSK001423,125.08325882,144.25885882,NOD000777,NOD000031,6154.4343,8977.81734,27.0945,自有,PRD0173,危货,669.0,direct_historical_od_median
TSK001637,130.2968,141.5329,NOD000779,NOD000520,809.0961,1480.04937,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK001709,135.51034118,176.16904118,NOD000777,NOD000189,10104.4547,12300.54282,40.581,自有,PRD0173,危货,1002.0,historical_distance_bin_median
TSK001718,140.72388235,173.32218235,NOD000678,NOD000214,7404.7315,9878.85873,25.05,自有,PRD0169,普货,835.0,direct_historical_od_median
TSK001733,145.93742353,188.25732353,NOD000781,NOD000648,9063.25,11732.14809,30.42,外协,PRD0262,普货,1014.0,direct_historical_od_median
TSK001796,151.15096471,168.96406471,NOD000678,NOD000364,4852.8934,6523.16157,15.9,外协,PRD0166,普货,530.0,direct_historical_od_median
TSK001800,156.36450588,164.67700588,NOD000678,NOD000662,768.9273,1430.09298,1.44,外协,PRD0149,普货,48.0,historical_distance_bin_median
TSK001838,161.57804706,178.68304706,NOD000678,NOD000400,4423.6327,6022.6155,14.31,自有,PRD0149,普货,477.0,direct_historical_od_median
TSK001910,166.79158824,207.45028824,NOD000790,NOD000297,9108.5689,12052.11807,31.17,外协,PRD0202,普货,1039.0,historical_distance_bin_median
TSK001938,172.00512941,212.66382941,NOD000777,NOD000455,12849.6499,15689.92095,52.8525,自有,PRD0173,危货,1305.0,historical_distance_bin_median
TSK002039,177.21867059,199.26357059,NOD000678,NOD000776,6503.4759,9090.84546,22.86,外协,PRD0167,普货,762.0,historical_distance_bin_median
TSK002086,182.43221176,219.23691176,NOD000781,NOD000151,8912.5881,11303.42022,29.31,自有,PRD0262,普货,977.0,historical_distance_bin_median
TSK002159,187.64575294,219.53115294,NOD000678,NOD000216,6603.946,9469.94931,23.85,外协,PRD0167,普货,795.0,direct_historical_od_median
TSK002199,192.85929412,220.91749412,NOD000781,NOD000430,8628.2447,10756.08108,27.96,外协,PRD0262,普货,932.0,direct_historical_od_median
TSK002378,198.07283529,209.30893529,NOD000779,NOD000520,918.3581,1418.71473,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK002466,203.28637647,209.73217647,NOD000596,NOD000421,2274.7225,3543.9768,8.43,外协,PRD0147,普货,281.0,direct_historical_od_median
TSK002538,208.49991765,244.73211765,NOD000786,NOD000215,9257.7852,12119.36697,31.5,外协,PRD0193,普货,1050.0,direct_historical_od_median
TSK002602,213.71345882,241.84175882,NOD000781,NOD000205,9028.9124,11410.0065,29.73,自有,PRD0262,普货,991.0,direct_historical_od_median
TSK002843,218.927,239.4611,NOD000790,NOD000341,5033.0967,6558.56946,16.2,外协,PRD0202,普货,540.0,historical_distance_bin_median
TSK002887,224.14054118,239.35664118,NOD000645,NOD000580,757.7867,1178.6607,1.14,外协,PRD0186,普货,38.0,direct_historical_od_median
TSK002894,229.35408235,242.08118235,NOD000678,NOD000017,2524.3806,3408.03162,7.95,外协,PRD0167,普货,265.0,direct_historical_od_median
TSK002925,234.56762353,261.48402353,NOD000780,NOD000316,7659.9824,10159.72038,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK002932,239.78116471,252.07486471,NOD000678,NOD000178,2289.2265,3279.13956,6.75,外协,PRD0167,普货,225.0,direct_historical_od_median
TSK003066,244.99470588,258.66345588,NOD000632,NOD000014,2379.6282,3054.02877,6.33,外协,PRD0077,普货,211.0,historical_distance_bin_median
TSK003116,250.20824706,271.10894706,NOD000678,NOD000303,6839.2646,9173.82582,23.22,自有,PRD0149,普货,774.0,direct_historical_od_median
TSK003241,255.42178824,320.94883824,NOD000611,NOD000084,20738.3191,24972.49485,64.86,外协,PRD0179,普货,2162.0,historical_distance_bin_median
TSK003371,260.63532941,301.25562941,NOD000598,NOD000100,7279.8777,10373.87133,26.58,外协,PRD0228,普货,886.0,direct_historical_od_median
TSK003484,265.84887059,272.32527059,NOD000632,NOD000182,1975.6261,2727.67293,5.31,外协,PRD0091,普货,177.0,direct_historical_od_median
TSK003498,271.06241176,294.69161176,NOD000645,NOD000271,5505.0219,6692.3874,16.98,外协,PRD0212,普货,566.0,direct_historical_od_median
TSK003546,276.27595294,311.16455294,NOD000777,NOD000120,11808.2325,14232.93489,48.033,自有,PRD0173,危货,1186.0,direct_historical_od_median
TSK003666,281.48949412,292.72559412,NOD000779,NOD000520,930.5071,1356.51753,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
