scenario_id,probability,empty_risk_per_km
S001,0.01,0.0060143286
S002,0.01,0.00125
S003,0.01,0.0035612108
S004,0.01,0.0084934945
S005,0.01,0.00125
S006,0.01,0.0043158248
S007,0.01,0.0040589005
S008,0.01,0.0024033444
S009,0.01,0.00125
S010,0.01,0.0024108065
S011,0.01,0.00125
S012,0.01,0.0025566039
S013,0.01,0.0024348925
S014,0.01,0.0096759339
S015,0.01,0.0046147029
S016,0.01,0.002741511
S017,0.01,0.00125
S018,0.01,0.00125
S019,0.01,0.0130307971
S020,0.01,0.0018231154
S021,0.01,0.0029470519
S022,0.01,0.0039243074
S023,0.01,0.0040604357
S024,0.01,0.0087740669
S025,0.01,0.00125
S026,0.01,0.0032292597
S027,0.01,0.0035996524
S028,0.01,0.0022986177
S029,0.01,0.0029470519
S030,0.01,0.00125
S031,0.01,0.0085142503
S032,0.01,0.0056541447
S033,0.01,0.0025264019
S034,0.01,0.0092045998
S035,0.01,0.00125
S036,0.01,0.00125
S037,0.01,0.004230708
S038,0.01,0.0061030897
S039,0.01,0.0036695469
S040,0.01,0.0027752485
S041,0.01,0.00125
S042,0.01,0.0025060512
S043,0.01,0.00125
S044,0.01,0.0028907155
S045,0.01,0.0070434956
S046,0.01,0.0044994259
S047,0.01,0.003607891
S048,0.01,0.0026066817
S049,0.01,0.0021879685
S050,0.01,0.0052927379
S051,0.01,0.0053450113
S052,0.01,0.0028907155
S053,0.01,0.0088623822
S054,0.01,0.0036636668
S055,0.01,0.0074416989
S056,0.01,0.0016335079
S057,0.01,0.0035612108
S058,0.01,0.00125
S059,0.01,0.00125
S060,0.01,0.0099298994
S061,0.01,0.0068000162
S062,0.01,0.0028936576
S063,0.01,0.00125
S064,0.01,0.0053450113
S065,0.01,0.00125
S066,0.01,0.0019865581
S067,0.01,0.0096759339
S068,0.01,0.00125
S069,0.01,0.00125
S070,0.01,0.00125
S071,0.01,0.003782932
S072,0.01,0.0017562323
S073,0.01,0.0027039351
S074,0.01,0.00125
S075,0.01,0.00125
S076,0.01,0.0035840763
S077,0.01,0.00125
S078,0.01,0.0028297043
S079,0.01,0.0025060512
S080,0.01,0.0117455567
S081,0.01,0.0044157314
S082,0.01,0.0049121686
S083,0.01,0.00125
S084,0.01,0.0042359371
S085,0.01,0.0043747956
S086,0.01,0.00125
S087,0.01,0.0039243074
S088,0.01,0.0025500875
S089,0.01,0.0040604357
S090,0.01,0.00125
S091,0.01,0.0033212098
S092,0.01,0.0030853784
S093,0.01,0.0029919433
S094,0.01,0.0051299405
S095,0.01,0.00125
S096,0.01,0.0020270978
S097,0.01,0.005955006
S098,0.01,0.00125
S099,0.01,0.00125
S100,0.01,0.0077428963
