task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class
T00001,12.25,12.916666666666666,L0036,L0060,40.0,57.0,0.0,official_public_fixed_time_revised_derived,public,all
T00002,16.866666666666667,17.483333333333334,L0037,L0020,37.0,72.2,0.0,official_public_fixed_time_revised_derived,public,all
T00003,7.016666666666667,8.033333333333333,L0055,L0067,61.0,93.1,0.0,official_public_fixed_time_revised_derived,public,all
T00004,11.95,13.166666666666666,L0073,L0018,73.0,84.55,0.0,official_public_fixed_time_revised_derived,public,all
T00005,16.116666666666667,17.216666666666665,L0063,L0068,66.0,88.35,0.0,official_public_fixed_time_revised_derived,public,all
T00006,13.216666666666667,13.966666666666667,L0043,L0019,45.0,64.6,0.0,official_public_fixed_time_revised_derived,public,all
T00007,9.25,9.916666666666666,L0013,L0058,40.0,69.35,0.0,official_public_fixed_time_revised_derived,public,all
T00008,17.083333333333332,18.35,L0012,L0045,76.0,94.05,0.0,official_public_fixed_time_revised_derived,public,all
T00009,9.233333333333333,9.933333333333334,L0052,L0044,42.0,70.3,0.0,official_public_fixed_time_revised_derived,public,all
T00010,13.766666666666667,14.466666666666667,L0071,L0053,42.0,63.65,0.0,official_public_fixed_time_revised_derived,public,all
T00011,12.366666666666667,13.366666666666667,L0012,L0033,60.0,78.85,0.0,official_public_fixed_time_revised_derived,public,all
T00012,7.45,7.833333333333333,L0076,L0007,23.0,40.85,0.0,official_public_fixed_time_revised_derived,public,all
T00013,14.733333333333333,15.866666666666667,L0045,L0067,68.0,81.7,0.0,official_public_fixed_time_revised_derived,public,all
T00014,17.466666666666665,18.916666666666668,L0072,L0064,87.0,107.35,0.0,official_public_fixed_time_revised_derived,public,all
T00015,17.1,17.916666666666668,L0065,L0053,49.0,69.35,0.0,official_public_fixed_time_revised_derived,public,all
T00016,8.9,10.15,L0012,L0025,75.0,93.1,0.0,official_public_fixed_time_revised_derived,public,all
T00017,17.2,17.766666666666666,L0046,L0056,34.0,64.6,0.0,official_public_fixed_time_revised_derived,public,all
T00018,10.9,11.416666666666666,L0034,L0045,31.0,52.25,0.0,official_public_fixed_time_revised_derived,public,all
T00019,12.416666666666666,13.766666666666667,L0068,L0069,81.0,99.75,0.0,official_public_fixed_time_revised_derived,public,all
T00020,17.933333333333334,18.616666666666667,L0077,L0004,41.0,54.15,0.0,official_public_fixed_time_revised_derived,public,all
T00021,12.75,14.25,L0063,L0073,90.0,111.14999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00022,8.633333333333333,9.783333333333333,L0016,L0051,69.0,99.75,0.0,official_public_fixed_time_revised_derived,public,all
T00023,14.283333333333333,15.383333333333333,L0077,L0035,66.0,77.89999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00024,13.15,13.75,L0054,L0019,36.0,59.849999999999994,0.0,official_public_fixed_time_revised_derived,public,all
T00025,8.45,9.116666666666667,L0046,L0009,40.0,70.3,0.0,official_public_fixed_time_revised_derived,public,all
T00026,12.8,13.683333333333334,L0051,L0047,53.0,71.25,0.0,official_public_fixed_time_revised_derived,public,all
T00027,16.333333333333332,17.016666666666666,L0063,L0007,41.0,64.6,0.0,official_public_fixed_time_revised_derived,public,all
T00028,14.0,14.633333333333333,L0030,L0058,38.0,64.6,0.0,official_public_fixed_time_revised_derived,public,all
T00029,7.683333333333334,8.866666666666667,L0065,L0058,71.0,90.25,0.0,official_public_fixed_time_revised_derived,public,all
T00030,17.75,19.166666666666668,L0068,L0007,85.0,103.55,0.0,official_public_fixed_time_revised_derived,public,all
T00031,9.183333333333334,10.616666666666667,L0070,L0008,86.0,96.89999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00032,7.6,8.816666666666666,L0008,L0062,73.0,89.3,0.0,official_public_fixed_time_revised_derived,public,all
T00033,7.25,7.683333333333334,L0027,L0036,26.0,49.4,0.0,official_public_fixed_time_revised_derived,public,all
T00034,17.266666666666666,18.283333333333335,L0004,L0041,61.0,79.8,0.0,official_public_fixed_time_revised_derived,public,all
T00035,9.283333333333333,9.85,L0037,L0059,34.0,69.35,0.0,official_public_fixed_time_revised_derived,public,all
T00036,13.233333333333333,13.983333333333333,L0040,L0047,45.0,80.75,0.0,official_public_fixed_time_revised_derived,public,all
T00037,7.516666666666667,8.383333333333333,L0065,L0017,52.0,72.2,0.0,official_public_fixed_time_revised_derived,public,all
T00038,7.5,8.483333333333333,L0058,L0019,59.0,71.25,0.0,official_public_fixed_time_revised_derived,public,all
T00039,14.516666666666667,15.05,L0055,L0053,32.0,65.55,0.0,official_public_fixed_time_revised_derived,public,all
T00040,15.866666666666667,16.733333333333334,L0012,L0073,52.0,71.25,0.0,official_public_fixed_time_revised_derived,public,all
T00041,9.85,10.5,L0075,L0019,39.0,66.5,0.0,official_public_fixed_time_revised_derived,public,all
T00042,17.033333333333335,18.116666666666667,L0039,L0072,65.0,88.35,0.0,official_public_fixed_time_revised_derived,public,all
T00043,7.833333333333333,8.433333333333334,L0014,L0033,36.0,43.699999999999996,0.0,official_public_fixed_time_revised_derived,public,all
T00044,10.716666666666667,11.566666666666666,L0039,L0055,51.0,75.05,0.0,official_public_fixed_time_revised_derived,public,all
T00045,14.2,15.183333333333334,L0073,L0029,59.0,71.25,0.0,official_public_fixed_time_revised_derived,public,all
T00046,7.583333333333333,7.983333333333333,L0039,L0033,24.0,49.4,0.0,official_public_fixed_time_revised_derived,public,all
T00047,8.216666666666667,8.883333333333333,L0045,L0026,40.0,55.099999999999994,0.0,official_public_fixed_time_revised_derived,public,all
T00048,11.583333333333334,12.35,L0050,L0023,46.0,73.14999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00049,16.116666666666667,17.383333333333333,L0023,L0060,76.0,96.89999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00050,7.516666666666667,8.433333333333334,L0032,L0063,55.0,83.6,0.0,official_public_fixed_time_revised_derived,public,all
T00051,14.433333333333334,15.35,L0020,L0029,55.0,79.8,0.0,official_public_fixed_time_revised_derived,public,all
T00052,17.95,19.333333333333332,L0018,L0072,83.0,93.1,0.0,official_public_fixed_time_revised_derived,public,all
T00053,10.566666666666666,11.4,L0029,L0027,50.0,81.7,0.0,official_public_fixed_time_revised_derived,public,all
T00054,12.283333333333333,12.833333333333334,L0043,L0020,33.0,53.199999999999996,0.0,official_public_fixed_time_revised_derived,public,all
T00055,16.616666666666667,17.083333333333332,L0069,L0048,28.0,51.3,0.0,official_public_fixed_time_revised_derived,public,all
T00056,7.1,7.9,L0025,L0041,48.0,60.8,0.0,official_public_fixed_time_revised_derived,public,all
T00057,9.383333333333333,10.45,L0030,L0069,64.0,89.3,0.0,official_public_fixed_time_revised_derived,public,all
T00058,16.15,17.033333333333335,L0072,L0033,53.0,75.05,0.0,official_public_fixed_time_revised_derived,public,all
T00059,10.966666666666667,12.166666666666666,L0010,L0054,72.0,78.85,0.0,official_public_fixed_time_revised_derived,public,all
