vehicle_id,task_id,q_ki
VEH000359,TSK000016,1
VEH000433,TSK000016,0
VEH000508,TSK000016,0
VEH000355,TSK000016,1
VEH000458,TSK000016,0
VEH000016,TSK000016,1
VEH000094,TSK000016,1
VEH000340,TSK000016,0
VEH000354,TSK000016,0
VEH000263,TSK000016,0
VEH000488,TSK000016,0
VEH000044,TSK000016,0
VEH000440,TSK000016,1
VEH000274,TSK000016,0
VEH000394,TSK000016,1
VEH000341,TSK000016,0
VEH000323,TSK000016,1
VEH000515,TSK000016,1
VEH000424,TSK000016,1
VEH000423,TSK000016,0
VEH000070,TSK000016,1
VEH000031,TSK000016,1
VEH000046,TSK000016,0
VEH000419,TSK000016,0
VEH000219,TSK000016,1
VEH000519,TSK000016,1
VEH000510,TSK000016,1
VEH000467,TSK000016,0
VEH000091,TSK000016,1
VEH000218,TSK000016,0
VEH000303,TSK000016,1
VEH000006,TSK000016,1
VEH000058,TSK000016,0
VEH000339,TSK000016,0
VEH000521,TSK000016,1
VEH000014,TSK000016,0
VEH000335,TSK000016,1
VEH000296,TSK000016,0
VEH000421,TSK000016,0
VEH000098,TSK000016,1
VEH000414,TSK000016,0
VEH000086,TSK000016,0
VEH000064,TSK000016,1
VEH000096,TSK000016,1
VEH000329,TSK000016,0
VEH000522,TSK000016,0
VEH000429,TSK000016,0
VEH000318,TSK000016,1
VEH000306,TSK000016,1
VEH000281,TSK000016,1
VEH000359,TSK000118,1
VEH000433,TSK000118,0
VEH000508,TSK000118,1
VEH000355,TSK000118,0
VEH000458,TSK000118,0
VEH000016,TSK000118,1
VEH000094,TSK000118,0
VEH000340,TSK000118,1
VEH000354,TSK000118,1
VEH000263,TSK000118,0
VEH000488,TSK000118,1
VEH000044,TSK000118,1
VEH000440,TSK000118,0
VEH000274,TSK000118,1
VEH000394,TSK000118,0
VEH000341,TSK000118,1
VEH000323,TSK000118,1
VEH000515,TSK000118,1
VEH000424,TSK000118,1
VEH000423,TSK000118,0
VEH000070,TSK000118,1
VEH000031,TSK000118,1
VEH000046,TSK000118,0
VEH000419,TSK000118,0
VEH000219,TSK000118,1
VEH000519,TSK000118,0
VEH000510,TSK000118,0
VEH000467,TSK000118,0
VEH000091,TSK000118,0
VEH000218,TSK000118,1
VEH000303,TSK000118,0
VEH000006,TSK000118,1
VEH000058,TSK000118,0
VEH000339,TSK000118,0
VEH000521,TSK000118,0
VEH000014,TSK000118,1
VEH000335,TSK000118,0
VEH000296,TSK000118,1
VEH000421,TSK000118,1
VEH000098,TSK000118,1
VEH000414,TSK000118,1
VEH000086,TSK000118,0
VEH000064,TSK000118,0
VEH000096,TSK000118,0
VEH000329,TSK000118,1
VEH000522,TSK000118,0
VEH000429,TSK000118,0
VEH000318,TSK000118,1
VEH000306,TSK000118,1
VEH000281,TSK000118,0
VEH000359,TSK000178,0
VEH000433,TSK000178,0
VEH000508,TSK000178,0
VEH000355,TSK000178,1
VEH000458,TSK000178,0
VEH000016,TSK000178,0
VEH000094,TSK000178,0
VEH000340,TSK000178,1
VEH000354,TSK000178,0
VEH000263,TSK000178,0
VEH000488,TSK000178,0
VEH000044,TSK000178,1
VEH000440,TSK000178,1
VEH000274,TSK000178,1
VEH000394,TSK000178,0
VEH000341,TSK000178,0
VEH000323,TSK000178,0
VEH000515,TSK000178,1
VEH000424,TSK000178,1
VEH000423,TSK000178,1
VEH000070,TSK000178,1
VEH000031,TSK000178,0
VEH000046,TSK000178,1
VEH000419,TSK000178,1
VEH000219,TSK000178,0
VEH000519,TSK000178,1
VEH000510,TSK000178,0
VEH000467,TSK000178,0
VEH000091,TSK000178,0
VEH000218,TSK000178,1
VEH000303,TSK000178,0
VEH000006,TSK000178,0
VEH000058,TSK000178,0
VEH000339,TSK000178,1
VEH000521,TSK000178,1
VEH000014,TSK000178,1
VEH000335,TSK000178,1
VEH000296,TSK000178,1
VEH000421,TSK000178,0
VEH000098,TSK000178,1
VEH000414,TSK000178,1
VEH000086,TSK000178,0
VEH000064,TSK000178,1
VEH000096,TSK000178,0
VEH000329,TSK000178,1
VEH000522,TSK000178,0
VEH000429,TSK000178,1
VEH000318,TSK000178,1
VEH000306,TSK000178,0
VEH000281,TSK000178,1
VEH000359,TSK000400,0
VEH000433,TSK000400,1
VEH000508,TSK000400,1
VEH000355,TSK000400,1
VEH000458,TSK000400,1
VEH000016,TSK000400,1
VEH000094,TSK000400,1
VEH000340,TSK000400,0
VEH000354,TSK000400,0
VEH000263,TSK000400,1
VEH000488,TSK000400,1
VEH000044,TSK000400,0
VEH000440,TSK000400,0
VEH000274,TSK000400,0
VEH000394,TSK000400,1
VEH000341,TSK000400,0
VEH000323,TSK000400,0
VEH000515,TSK000400,1
VEH000424,TSK000400,1
VEH000423,TSK000400,0
VEH000070,TSK000400,0
VEH000031,TSK000400,1
VEH000046,TSK000400,0
VEH000419,TSK000400,0
VEH000219,TSK000400,1
VEH000519,TSK000400,0
