scenario_id,probability,empty_risk_per_km
S001,0.01,0.0024075552
S002,0.01,0.00125
S003,0.01,0.0041106678
S004,0.01,0.00125
S005,0.01,0.0025253585
S006,0.01,0.0051074867
S007,0.01,0.00125
S008,0.01,0.00125
S009,0.01,0.0026051336
S010,0.01,0.00125
S011,0.01,0.0020904084
S012,0.01,0.0023692356
S013,0.01,0.0089009947
S014,0.01,0.0029470519
S015,0.01,0.00125
S016,0.01,0.0056160558
S017,0.01,0.0031673649
S018,0.01,0.0052066579
S019,0.01,0.0042317626
S020,0.01,0.006076125
S021,0.01,0.0018231154
S022,0.01,0.00125
S023,0.01,0.00125
S024,0.01,0.0033322576
S025,0.01,0.0016872599
S026,0.01,0.0028685828
S027,0.01,0.010453084
S028,0.01,0.00125
S029,0.01,0.0019062964
S030,0.01,0.0042166957
S031,0.01,0.0043622462
S032,0.01,0.00125
S033,0.01,0.00125
S034,0.01,0.0084934945
S035,0.01,0.0109788362
S036,0.01,0.0037379509
S037,0.01,0.00125
S038,0.01,0.0033212098
S039,0.01,0.0022758004
S040,0.01,0.0064211586
S041,0.01,0.00125
S042,0.01,0.0033885289
S043,0.01,0.0079182072
S044,0.01,0.0021050345
S045,0.01,0.0038232984
S046,0.01,0.0052189382
S047,0.01,0.00125
S048,0.01,0.0025264019
S049,0.01,0.0031986641
S050,0.01,0.0045153486
S051,0.01,0.0026944338
S052,0.01,0.015571741
S053,0.01,0.0037379509
S054,0.01,0.0024789123
S055,0.01,0.00125
S056,0.01,0.0028285692
S057,0.01,0.0042121328
S058,0.01,0.0058979794
S059,0.01,0.00125
S060,0.01,0.0059605681
S061,0.01,0.0037916771
S062,0.01,0.0043747956
S063,0.01,0.0044157314
S064,0.01,0.00125
S065,0.01,0.00125
S066,0.01,0.00125
S067,0.01,0.00125
S068,0.01,0.0016187712
S069,0.01,0.0031052233
S070,0.01,0.0058979794
S071,0.01,0.00125
S072,0.01,0.0039548145
S073,0.01,0.0032871367
S074,0.01,0.0054116053
S075,0.01,0.0092045998
S076,0.01,0.0024075552
S077,0.01,0.0042793304
S078,0.01,0.0034548269
S079,0.01,0.0029761606
S080,0.01,0.0023692356
S081,0.01,0.0060143286
S082,0.01,0.0028500885
S083,0.01,0.0064202899
S084,0.01,0.002523963
S085,0.01,0.0033322576
S086,0.01,0.0061372342
S087,0.01,0.0032827049
S088,0.01,0.00125
S089,0.01,0.005216074
S090,0.01,0.00125
S091,0.01,0.0051502653
S092,0.01,0.0038458343
S093,0.01,0.00125
S094,0.01,0.0032871367
S095,0.01,0.00125
S096,0.01,0.00125
S097,0.01,0.0074416989
S098,0.01,0.0070434956
S099,0.01,0.00125
S100,0.01,0.0064394281
