scenario_id,probability,empty_risk_per_km
S001,0.01,0.002553921
S002,0.01,0.0091905883
S003,0.01,0.0041194761
S004,0.01,0.0018587955
S005,0.01,0.0073810323
S006,0.01,0.0028685828
S007,0.01,0.0131545038
S008,0.01,0.0068000162
S009,0.01,0.010453084
S010,0.01,0.005860421
S011,0.01,0.00125
S012,0.01,0.007999282
S013,0.01,0.003330745
S014,0.01,0.00125
S015,0.01,0.00125
S016,0.01,0.0042359371
S017,0.01,0.0039285635
S018,0.01,0.0032031891
S019,0.01,0.0033212098
S020,0.01,0.00125
S021,0.01,0.0030853784
S022,0.01,0.0077087696
S023,0.01,0.0040336602
S024,0.01,0.00125
S025,0.01,0.0034548269
S026,0.01,0.018484252
S027,0.01,0.0061030897
S028,0.01,0.0021335049
S029,0.01,0.0038458343
S030,0.01,0.0045153486
S031,0.01,0.0068190915
S032,0.01,0.0033212098
S033,0.01,0.0029554912
S034,0.01,0.006352115
S035,0.01,0.0022758004
S036,0.01,0.0084934945
S037,0.01,0.0036794144
S038,0.01,0.00125
S039,0.01,0.0025253585
S040,0.01,0.0038695577
S041,0.01,0.0049101387
S042,0.01,0.0059587021
S043,0.01,0.0016187712
S044,0.01,0.0038458343
S045,0.01,0.00125
S046,0.01,0.0044994259
S047,0.01,0.0057578043
S048,0.01,0.0042709193
S049,0.01,0.002770375
S050,0.01,0.0056160558
S051,0.01,0.0039709374
S052,0.01,0.0039243074
S053,0.01,0.0022963064
S054,0.01,0.00125
S055,0.01,0.00125
S056,0.01,0.0091389772
S057,0.01,0.00125
S058,0.01,0.00125
S059,0.01,0.0033322576
S060,0.01,0.0033433423
S061,0.01,0.0021439682
S062,0.01,0.00125
S063,0.01,0.0025938111
S064,0.01,0.0029324669
S065,0.01,0.0077428963
S066,0.01,0.0091905883
S067,0.01,0.00125
S068,0.01,0.00125
S069,0.01,0.0020904084
S070,0.01,0.0069039903
S071,0.01,0.00125
S072,0.01,0.0085142503
S073,0.01,0.00125
S074,0.01,0.00125
S075,0.01,0.00283938
S076,0.01,0.006052092
S077,0.01,0.0054085936
S078,0.01,0.0036717729
S079,0.01,0.0027730216
S080,0.01,0.00125
S081,0.01,0.0027636068
S082,0.01,0.0052189382
S083,0.01,0.00125
S084,0.01,0.0064211586
S085,0.01,0.0061030897
S086,0.01,0.0051299405
S087,0.01,0.0058051066
S088,0.01,0.0026944338
S089,0.01,0.00125
S090,0.01,0.0041577262
S091,0.01,0.0143601269
S092,0.01,0.00125
S093,0.01,0.0041391817
S094,0.01,0.00125
S095,0.01,0.00125
S096,0.01,0.0029554912
S097,0.01,0.0038406797
S098,0.01,0.00125
S099,0.01,0.0082828512
S100,0.01,0.0042155812
