task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000005,66.8857,104.4951,NOD000599,NOD000511,7337.6644,10014.75378,25.53,外协,PRD0226,普货,851.0,direct_historical_od_median
TSK000022,67.29633059,110.44213059,NOD000777,NOD000333,9733.6893,12069.92637,39.609,自有,PRD0173,危货,978.0,direct_historical_od_median
TSK000023,67.70696118,103.62826118,NOD000599,NOD000048,8458.0744,11466.78615,29.49,外协,PRD0226,普货,983.0,direct_historical_od_median
TSK000031,68.11759176,104.92229176,NOD000594,NOD000614,8496.5565,11594.88819,29.82,外协,PRD0242,普货,994.0,historical_distance_bin_median
TSK000054,68.52822235,111.13262235,NOD000593,NOD000628,8604.8777,10103.42673,32.724,自有,PRD0138,危货,808.0,direct_historical_od_median
TSK000072,68.93885294,136.86885294,NOD000777,NOD000055,21735.1139,25526.02779,86.913,自有,PRD0173,危货,2146.0,direct_historical_od_median
TSK000102,69.34948353,106.15418353,NOD000777,NOD000186,9860.979,12123.22311,39.8115,自有,PRD0173,危货,983.0,historical_distance_bin_median
TSK000214,69.76011412,76.43541412,NOD000777,NOD000419,4171.8909,5347.61487,14.5395,自有,PRD0173,危货,359.0,direct_historical_od_median
TSK000229,70.17074471,76.61654471,NOD000596,NOD000421,2143.2029,3631.60008,8.43,自有,PRD0147,普货,281.0,direct_historical_od_median
TSK000246,70.58137529,107.38607529,NOD000678,NOD000060,8098.671,11054.18538,28.44,外协,PRD0168,普货,948.0,historical_distance_bin_median
TSK000248,70.99200588,98.50600588,NOD000779,NOD000219,8904.241,12135.04884,30.6,自有,PRD0156,普货,1020.0,direct_historical_od_median
TSK000261,71.40263647,85.07138647,NOD000632,NOD000014,2248.1086,3141.65196,6.33,外协,PRD0077,普货,211.0,historical_distance_bin_median
TSK000276,71.81326706,91.78656706,NOD000777,NOD000105,7797.4904,9443.40597,29.889,自有,PRD0173,危货,738.0,direct_historical_od_median
TSK000339,72.22389765,112.88259765,NOD000794,NOD000112,9617.0991,13513.99131,34.86,外协,PRD0017,普货,1162.0,historical_distance_bin_median
TSK000341,72.63452824,94.20122824,NOD000678,NOD000412,5536.3518,7662.59775,18.81,自有,PRD0149,普货,627.0,direct_historical_od_median
TSK000375,73.04515882,79.82435882,NOD000785,NOD000394,3264.3163,5692.51521,14.985,自有,PRD0023,危货,370.0,direct_historical_od_median
TSK000434,73.45578941,80.13108941,NOD000777,NOD000419,4171.8909,5347.61487,14.5395,自有,PRD0173,危货,359.0,direct_historical_od_median
TSK000440,73.86642,93.66682,NOD000632,NOD000177,2693.1212,3714.84333,7.95,外协,PRD0071,普货,265.0,direct_historical_od_median
TSK000446,74.27705059,90.78245059,NOD000779,NOD000136,793.4508,1619.52228,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK000480,74.68768118,145.01268118,NOD000596,NOD000033,22208.5369,26836.62903,69.09,外协,PRD0147,普货,2303.0,direct_historical_od_median
TSK000520,75.09831176,95.34221176,NOD000596,NOD000015,2307.12,3297.25008,6.75,自有,PRD0146,普货,225.0,direct_historical_od_median
TSK000538,75.50894235,87.80264235,NOD000678,NOD000178,2157.7069,3366.76275,6.75,外协,PRD0167,普货,225.0,direct_historical_od_median
TSK000611,75.91957294,81.09037294,NOD000678,NOD000182,1508.1303,2968.14447,5.31,外协,PRD0167,普货,177.0,direct_historical_od_median
TSK000642,76.33020353,105.08880353,NOD000777,NOD000153,9860.979,12123.22311,39.8115,自有,PRD0173,危货,983.0,direct_historical_od_median
TSK000670,76.74083412,98.78573412,NOD000678,NOD000776,6424.5427,9123.63066,22.86,外协,PRD0167,普货,762.0,historical_distance_bin_median
TSK000704,77.15146471,83.62786471,NOD000632,NOD000182,1945.8573,2864.2941,5.31,外协,PRD0048,普货,177.0,direct_historical_od_median
