task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class
T00001,8.8,9.733333333333333,L0055,L0059,56.0,73.14999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00002,16.15,17.15,L0022,L0040,60.0,76.95,0.0,official_public_fixed_time_revised_derived,public,all
T00003,11.55,12.5,L0022,L0044,57.0,74.1,0.0,official_public_fixed_time_revised_derived,public,all
T00004,13.616666666666667,14.716666666666667,L0046,L0039,66.0,89.3,0.0,official_public_fixed_time_revised_derived,public,all
T00005,8.516666666666667,9.666666666666666,L0069,L0050,69.0,93.1,0.0,official_public_fixed_time_revised_derived,public,all
T00006,7.866666666666666,8.783333333333333,L0050,L0078,55.0,68.39999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00007,14.633333333333333,15.8,L0072,L0043,70.0,100.69999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00008,11.066666666666666,12.266666666666667,L0035,L0055,72.0,93.1,0.0,official_public_fixed_time_revised_derived,public,all
T00009,13.9,14.666666666666666,L0041,L0071,46.0,76.0,0.0,official_public_fixed_time_revised_derived,public,all
T00010,12.05,12.983333333333333,L0035,L0017,56.0,77.89999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00011,12.5,13.1,L0072,L0005,36.0,68.39999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00012,11.433333333333334,12.233333333333333,L0043,L0034,48.0,72.2,0.0,official_public_fixed_time_revised_derived,public,all
T00013,7.65,8.35,L0017,L0004,42.0,68.39999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00014,16.533333333333335,17.566666666666666,L0074,L0048,62.0,86.45,0.0,official_public_fixed_time_revised_derived,public,all
T00015,17.583333333333332,18.416666666666668,L0036,L0074,50.0,70.3,0.0,official_public_fixed_time_revised_derived,public,all
T00016,7.366666666666666,8.083333333333334,L0011,L0004,43.0,75.05,0.0,official_public_fixed_time_revised_derived,public,all
T00017,16.733333333333334,17.95,L0056,L0066,73.0,92.14999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00018,16.783333333333335,17.95,L0062,L0014,70.0,78.85,0.0,official_public_fixed_time_revised_derived,public,all
T00019,7.3,8.016666666666667,L0008,L0028,43.0,65.55,0.0,official_public_fixed_time_revised_derived,public,all
T00020,15.133333333333333,16.233333333333334,L0078,L0049,66.0,80.75,0.0,official_public_fixed_time_revised_derived,public,all
T00021,10.533333333333333,11.266666666666667,L0030,L0072,44.0,63.65,0.0,official_public_fixed_time_revised_derived,public,all
T00022,9.833333333333334,10.716666666666667,L0037,L0065,53.0,77.89999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00023,13.416666666666666,14.666666666666666,L0065,L0068,75.0,85.5,0.0,official_public_fixed_time_revised_derived,public,all
T00024,17.266666666666666,18.1,L0030,L0063,50.0,69.35,0.0,official_public_fixed_time_revised_derived,public,all
T00025,17.433333333333334,18.316666666666666,L0074,L0018,53.0,77.89999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00026,7.95,8.733333333333333,L0025,L0023,47.0,60.8,0.0,official_public_fixed_time_revised_derived,public,all
T00027,16.15,16.666666666666668,L0010,L0009,31.0,52.25,0.0,official_public_fixed_time_revised_derived,public,all
T00028,17.05,18.216666666666665,L0012,L0076,70.0,77.89999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00029,17.0,17.616666666666667,L0071,L0057,37.0,74.1,0.0,official_public_fixed_time_revised_derived,public,all
T00030,10.233333333333333,11.066666666666666,L0025,L0078,50.0,63.65,0.0,official_public_fixed_time_revised_derived,public,all
T00031,14.5,15.333333333333334,L0031,L0048,50.0,79.8,0.0,official_public_fixed_time_revised_derived,public,all
T00032,11.933333333333334,12.933333333333334,L0027,L0054,60.0,81.7,0.0,official_public_fixed_time_revised_derived,public,all
T00033,17.733333333333334,18.683333333333334,L0008,L0060,57.0,78.85,0.0,official_public_fixed_time_revised_derived,public,all
T00034,8.883333333333333,10.15,L0044,L0067,76.0,106.39999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00035,10.55,11.5,L0015,L0034,57.0,68.39999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00036,11.3,12.083333333333334,L0050,L0019,47.0,60.8,0.0,official_public_fixed_time_revised_derived,public,all
T00037,9.9,11.066666666666666,L0035,L0005,70.0,91.19999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00038,15.116666666666667,15.966666666666667,L0060,L0065,51.0,72.2,0.0,official_public_fixed_time_revised_derived,public,all
T00039,13.45,14.65,L0023,L0043,72.0,91.19999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00040,14.516666666666667,15.383333333333333,L0045,L0012,52.0,78.85,0.0,official_public_fixed_time_revised_derived,public,all
T00041,15.966666666666667,16.65,L0058,L0009,41.0,48.449999999999996,0.0,official_public_fixed_time_revised_derived,public,all
