scenario_id,probability,empty_risk_per_km
S001,0.01,0.0084934945
S002,0.01,0.00125
S003,0.01,0.0091499209
S004,0.01,0.00125
S005,0.01,0.00125
S006,0.01,0.0042261413
S007,0.01,0.00125
S008,0.01,0.0038505244
S009,0.01,0.0040447954
S010,0.01,0.0022758004
S011,0.01,0.0051074867
S012,0.01,0.0029373752
S013,0.01,0.001326843
S014,0.01,0.0034551671
S015,0.01,0.00125
S016,0.01,0.00125
S017,0.01,0.0039795756
S018,0.01,0.0028285692
S019,0.01,0.0031986641
S020,0.01,0.006352115
S021,0.01,0.00125
S022,0.01,0.0026944338
S023,0.01,0.0052189382
S024,0.01,0.0029470519
S025,0.01,0.00125
S026,0.01,0.0056622163
S027,0.01,0.0091499209
S028,0.01,0.00125
S029,0.01,0.0029470519
S030,0.01,0.0031673649
S031,0.01,0.013737937
S032,0.01,0.0029584893
S033,0.01,0.00125
S034,0.01,0.00125
S035,0.01,0.0119354768
S036,0.01,0.0064211586
S037,0.01,0.0064211586
S038,0.01,0.0053804063
S039,0.01,0.0026899884
S040,0.01,0.0052938866
S041,0.01,0.0029470519
S042,0.01,0.0022879932
S043,0.01,0.00125
S044,0.01,0.0069039903
S045,0.01,0.0021050345
S046,0.01,0.0044994259
S047,0.01,0.0034096723
S048,0.01,0.0023692356
S049,0.01,0.001326843
S050,0.01,0.00125
S051,0.01,0.0042359371
S052,0.01,0.0039795756
S053,0.01,0.0036695469
S054,0.01,0.00125
S055,0.01,0.00125
S056,0.01,0.0052189382
S057,0.01,0.00125
S058,0.01,0.00125
S059,0.01,0.0043747956
S060,0.01,0.0079429357
S061,0.01,0.0038505244
S062,0.01,0.0131545038
S063,0.01,0.0061545015
S064,0.01,0.00125
S065,0.01,0.010453084
S066,0.01,0.00125
S067,0.01,0.0054085936
S068,0.01,0.0024164242
S069,0.01,0.0041194761
S070,0.01,0.003016771
S071,0.01,0.0058095288
S072,0.01,0.0064394281
S073,0.01,0.0045693173
S074,0.01,0.0053804063
S075,0.01,0.0074416989
S076,0.01,0.003016771
S077,0.01,0.0084934945
S078,0.01,0.00125
S079,0.01,0.0088623822
S080,0.01,0.0028685828
S081,0.01,0.00125
S082,0.01,0.00125
S083,0.01,0.002834191
S084,0.01,0.0038232984
S085,0.01,0.0035840763
S086,0.01,0.00125
S087,0.01,0.00125
S088,0.01,0.0022986177
S089,0.01,0.0059605681
S090,0.01,0.00125
S091,0.01,0.00125
S092,0.01,0.0056541447
S093,0.01,0.0052905619
S094,0.01,0.0028936576
S095,0.01,0.0069524247
S096,0.01,0.0052671472
S097,0.01,0.00125
S098,0.01,0.0029761606
S099,0.01,0.0036794144
S100,0.01,0.0028297043
