scenario_id,probability,empty_risk_per_km
S001,0.01,0.003607891
S002,0.01,0.0076176366
S003,0.01,0.00125
S004,0.01,0.0061545015
S005,0.01,0.0042359371
S006,0.01,0.0096009178
S007,0.01,0.004230708
S008,0.01,0.0131545038
S009,0.01,0.0026324505
S010,0.01,0.00125
S011,0.01,0.0077428963
S012,0.01,0.005626118
S013,0.01,0.0048981364
S014,0.01,0.0077087696
S015,0.01,0.0069844469
S016,0.01,0.003509032
S017,0.01,0.0063202715
S018,0.01,0.0046765818
S019,0.01,0.005955006
S020,0.01,0.0051074867
S021,0.01,0.007212684
S022,0.01,0.0077428963
S023,0.01,0.00125
S024,0.01,0.00125
S025,0.01,0.00125
S026,0.01,0.00125
S027,0.01,0.0143601269
S028,0.01,0.0024789123
S029,0.01,0.0025253585
S030,0.01,0.0019273821
S031,0.01,0.0025566039
S032,0.01,0.0078722469
S033,0.01,0.00125
S034,0.01,0.0018950749
S035,0.01,0.00125
S036,0.01,0.00125
S037,0.01,0.0052066579
S038,0.01,0.0044994259
S039,0.01,0.0042374403
S040,0.01,0.0085142503
S041,0.01,0.0074416989
S042,0.01,0.0084934945
S043,0.01,0.00125
S044,0.01,0.00125
S045,0.01,0.00125
S046,0.01,0.0049121686
S047,0.01,0.0034515622
S048,0.01,0.0016187712
S049,0.01,0.0028285692
S050,0.01,0.0018950749
S051,0.01,0.0037540378
S052,0.01,0.0087740669
S053,0.01,0.0049101387
S054,0.01,0.0022963064
S055,0.01,0.0032418974
S056,0.01,0.0023901186
S057,0.01,0.0049121686
S058,0.01,0.0084357526
S059,0.01,0.0064202899
S060,0.01,0.0070434956
S061,0.01,0.0027778044
S062,0.01,0.0016335079
S063,0.01,0.0084934945
S064,0.01,0.0064202899
S065,0.01,0.00125
S066,0.01,0.0027066684
S067,0.01,0.00125
S068,0.01,0.00125
S069,0.01,0.00125
S070,0.01,0.005860421
S071,0.01,0.00125
S072,0.01,0.0048981364
S073,0.01,0.00125
S074,0.01,0.0053450113
S075,0.01,0.0017562323
S076,0.01,0.00125
S077,0.01,0.0036695469
S078,0.01,0.00125
S079,0.01,0.0042481605
S080,0.01,0.0044994259
S081,0.01,0.0091499209
S082,0.01,0.00125
S083,0.01,0.00125
S084,0.01,0.00125
S085,0.01,0.00125
S086,0.01,0.00125
S087,0.01,0.0032827049
S088,0.01,0.0064202899
S089,0.01,0.0070488988
S090,0.01,0.00125
S091,0.01,0.0073810323
S092,0.01,0.006006208
S093,0.01,0.0079872906
S094,0.01,0.0052189382
S095,0.01,0.0088623822
S096,0.01,0.00125
S097,0.01,0.0038458343
S098,0.01,0.0026290835
S099,0.01,0.003056944
S100,0.01,0.0033460372
