scenario_id,probability,empty_risk_per_km
S001,0.01,0.0059605681
S002,0.01,0.00125
S003,0.01,0.0030838469
S004,0.01,0.007212684
S005,0.01,0.00125
S006,0.01,0.0024789123
S007,0.01,0.0026066817
S008,0.01,0.006052092
S009,0.01,0.0039243074
S010,0.01,0.00125
S011,0.01,0.0062563572
S012,0.01,0.0029919433
S013,0.01,0.00125
S014,0.01,0.002741511
S015,0.01,0.00125
S016,0.01,0.0035467202
S017,0.01,0.00125
S018,0.01,0.0023780544
S019,0.01,0.0037665041
S020,0.01,0.0069039903
S021,0.01,0.0055881595
S022,0.01,0.00125
S023,0.01,0.0034548269
S024,0.01,0.0109788362
S025,0.01,0.00125
S026,0.01,0.00125
S027,0.01,0.00125
S028,0.01,0.00125
S029,0.01,0.00125
S030,0.01,0.00125
S031,0.01,0.0092449092
S032,0.01,0.0085142503
S033,0.01,0.00125
S034,0.01,0.0064681993
S035,0.01,0.00125
S036,0.01,0.0053964347
S037,0.01,0.0130307971
S038,0.01,0.0029539018
S039,0.01,0.018484252
S040,0.01,0.0091499209
S041,0.01,0.007212684
S042,0.01,0.0024075552
S043,0.01,0.0059587021
S044,0.01,0.0043119829
S045,0.01,0.0109788362
S046,0.01,0.0037540378
S047,0.01,0.0032914313
S048,0.01,0.00125
S049,0.01,0.0076370654
S050,0.01,0.0032871367
S051,0.01,0.007172111
S052,0.01,0.0077087696
S053,0.01,0.0019145619
S054,0.01,0.0029539018
S055,0.01,0.00125
S056,0.01,0.007212684
S057,0.01,0.00125
S058,0.01,0.0029373752
S059,0.01,0.0033460372
S060,0.01,0.003962464
S061,0.01,0.0078722469
S062,0.01,0.00125
S063,0.01,0.0038232984
S064,0.01,0.00125
S065,0.01,0.00125
S066,0.01,0.0021335049
S067,0.01,0.0060143286
S068,0.01,0.0042793304
S069,0.01,0.0029584893
S070,0.01,0.0043416926
S071,0.01,0.0023635701
S072,0.01,0.00125
S073,0.01,0.00125
S074,0.01,0.00125
S075,0.01,0.0084888989
S076,0.01,0.0038232984
S077,0.01,0.0096759339
S078,0.01,0.0028685828
S079,0.01,0.00125
S080,0.01,0.0040604357
S081,0.01,0.0043622462
S082,0.01,0.007315445
S083,0.01,0.0028685828
S084,0.01,0.0052927379
S085,0.01,0.00125
S086,0.01,0.00125
S087,0.01,0.0036794144
S088,0.01,0.00125
S089,0.01,0.0018950749
S090,0.01,0.002553921
S091,0.01,0.00125
S092,0.01,0.00125
S093,0.01,0.0038082421
S094,0.01,0.0049979671
S095,0.01,0.0081336256
S096,0.01,0.00125
S097,0.01,0.0091389772
S098,0.01,0.00125
S099,0.01,0.0054085936
S100,0.01,0.0064681993
