task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000017,101.1744,106.8208,NOD000781,NOD000783,2146.8279,2552.24079,4.86,外协,PRD0262,普货,162.0,historical_distance_bin_median
TSK000021,103.75807115,122.80807115,NOD000777,NOD000030,5984.6166,9016.44327,27.0945,自有,PRD0173,危货,669.0,direct_historical_od_median
TSK000071,106.34174231,113.12094231,NOD000785,NOD000394,3264.3163,5692.51521,14.985,自有,PRD0023,危货,370.0,direct_historical_od_median
TSK000074,108.92541346,129.45951346,NOD000790,NOD000382,4563.2284,6266.42703,15.12,外协,PRD0202,普货,504.0,historical_distance_bin_median
TSK000124,111.50908462,139.56728462,NOD000781,NOD000430,8549.3115,10788.86628,27.96,外协,PRD0262,普货,932.0,direct_historical_od_median
TSK000157,114.09275577,128.42585577,NOD000779,NOD000419,2760.368,4721.49648,10.77,自有,PRD0159,普货,359.0,direct_historical_od_median
TSK000175,116.67642692,137.21052692,NOD000790,NOD000341,4901.5771,6646.19274,16.2,外协,PRD0202,普货,540.0,historical_distance_bin_median
TSK000188,119.26009808,139.81899808,NOD000779,NOD000336,4964.4985,7003.32507,16.74,自有,PRD0156,普货,558.0,direct_historical_od_median
TSK000218,121.84376923,143.88866923,NOD000597,NOD000431,7238.1298,9350.05203,23.94,自有,PRD0212,普货,798.0,historical_distance_bin_median
TSK000224,124.42744038,137.21004038,NOD000786,NOD000419,2857.5034,4687.58187,10.77,外协,PRD0186,普货,359.0,direct_historical_od_median
TSK000280,127.01111154,173.41691154,NOD000597,NOD000333,8754.6744,11326.17672,29.34,自有,PRD0212,普货,978.0,direct_historical_od_median
TSK000286,129.59478269,141.88848269,NOD000678,NOD000178,2157.7069,3366.76275,6.75,外协,PRD0167,普货,225.0,direct_historical_od_median
TSK000298,132.17845385,172.83715385,NOD000678,NOD000161,12598.9053,17095.7916,44.22,自有,PRD0167,普货,1474.0,historical_distance_bin_median
TSK000315,134.762125,145.998225,NOD000779,NOD000520,786.8385,1506.33792,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK000320,137.34579615,178.00449615,NOD000781,NOD000111,9801.7516,12568.57992,32.64,外协,PRD0262,普货,1088.0,direct_historical_od_median
TSK000374,139.92946731,180.58816731,NOD000790,NOD000583,9892.0169,13164.79158,34.08,自有,PRD0203,普货,1136.0,historical_distance_bin_median
TSK000413,142.51313846,162.32983846,NOD000794,NOD000234,6324.7198,8661.14613,21.78,外协,PRD0005,普货,726.0,direct_historical_od_median
TSK000469,145.09680962,172.01320962,NOD000780,NOD000316,7528.4628,10247.34357,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK000481,147.68048077,164.18588077,NOD000779,NOD000136,793.4508,1619.52228,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
