task_id,scenario_id,self_base_loss,outsourced_loss
T00001,S001,0.53397243,0.53397243
T00001,S002,0.001,0.001
T00001,S003,0.08051355,0.08051355
T00001,S004,0.29229817,0.29229817
T00001,S005,0.001,0.001
T00001,S006,0.2032486,0.2032486
T00001,S007,0.12199929,0.12199929
T00001,S008,0.39080246,0.39080246
T00001,S009,0.77049125,0.77049125
T00001,S010,0.48964978,0.48964978
T00001,S011,0.18871981,0.18871981
T00001,S012,0.29833129,0.29833129
T00001,S013,0.29146993,0.29146993
T00001,S014,0.33353576,0.33353576
T00001,S015,0.86363166,0.86363166
T00001,S016,0.17877173,0.17877173
T00001,S017,0.92239652,0.92239652
T00001,S018,0.62383013,0.62383013
T00001,S019,0.78679047,0.78679047
T00001,S020,0.97668489,0.97668489
T00001,S021,0.22478873,0.22478873
T00001,S022,0.49427833,0.49427833
T00001,S023,0.32886976,0.32886976
T00001,S024,0.30478055,0.30478055
T00001,S025,0.63467287,0.63467287
T00001,S026,0.87632355,0.87632355
T00001,S027,0.55055129,0.55055129
T00001,S028,1.02291239,1.02291239
T00001,S029,0.5741399,0.5741399
T00001,S030,0.0523617,0.0523617
T00001,S031,0.44686,0.44686
T00001,S032,1.29402114,1.29402114
T00001,S033,0.5244646,0.5244646
T00001,S034,0.1236454,0.1236454
T00001,S035,0.49996958,0.49996958
T00001,S036,0.69418564,0.69418564
T00001,S037,0.21168384,0.21168384
T00001,S038,0.001,0.001
T00001,S039,0.64432504,0.64432504
T00001,S040,0.43321564,0.43321564
T00001,S041,0.49486,0.49486
T00001,S042,0.79667726,0.79667726
T00001,S043,0.30466261,0.30466261
T00001,S044,0.01594645,0.01594645
T00001,S045,0.41198227,0.41198227
T00001,S046,0.001,0.001
T00001,S047,0.46215446,0.46215446
T00001,S048,0.40996224,0.40996224
T00001,S049,1.00811102,1.00811102
T00001,S050,0.64296674,0.64296674
T00001,S051,0.21409673,0.21409673
T00001,S052,0.60100072,0.60100072
T00001,S053,0.40545576,0.40545576
T00001,S054,0.34092682,0.34092682
T00001,S055,0.18539955,0.18539955
T00001,S056,0.92599785,0.92599785
T00001,S057,0.27903467,0.27903467
T00001,S058,0.0906478,0.0906478
T00001,S059,0.26905682,0.26905682
T00001,S060,0.32550392,0.32550392
T00001,S061,1.29634886,1.29634886
T00001,S062,0.00947272,0.00947272
T00001,S063,0.81765493,0.81765493
T00001,S064,0.30702642,0.30702642
T00001,S065,0.12694258,0.12694258
T00001,S066,0.30741501,0.30741501
T00001,S067,0.22623921,0.22623921
T00001,S068,0.27886217,0.27886217
T00001,S069,2.02467006,2.02467006
T00001,S070,0.191942,0.191942
T00001,S071,0.80856148,0.80856148
T00001,S072,0.62903652,0.62903652
T00001,S073,1.23215303,1.23215303
T00001,S074,0.001,0.001
T00001,S075,0.25221843,0.25221843
T00001,S076,0.93561094,0.93561094
T00001,S077,1.31562923,1.31562923
T00001,S078,0.25057204,0.25057204
T00001,S079,0.64173207,0.64173207
T00001,S080,0.95623531,0.95623531
T00001,S081,0.28620871,0.28620871
T00001,S082,0.53086786,0.53086786
T00001,S083,0.89813052,0.89813052
T00001,S084,0.19441003,0.19441003
T00001,S085,0.39607246,0.39607246
T00001,S086,0.38152052,0.38152052
T00001,S087,0.10232965,0.10232965
T00001,S088,1.05597953,1.05597953
T00001,S089,0.57152235,0.57152235
T00001,S090,1.16054938,1.16054938
T00001,S091,0.38765889,0.38765889
T00001,S092,0.16364621,0.16364621
T00001,S093,0.001,0.001
T00001,S094,0.74749579,0.74749579
T00001,S095,0.9424332,0.9424332
T00001,S096,0.62788893,0.62788893
T00001,S097,0.44687049,0.44687049
T00001,S098,0.2616842,0.2616842
T00001,S099,0.32040779,0.32040779
T00001,S100,0.13312984,0.13312984
T00002,S001,0.60651607,0.60651607
T00002,S002,0.001,0.001
T00002,S003,0.55643141,0.55643141
T00002,S004,0.07388657,0.07388657
T00002,S005,0.22700923,0.22700923
T00002,S006,0.0426803,0.0426803
T00002,S007,1.55951412,1.55951412
T00002,S008,0.32707136,0.32707136
T00002,S009,0.53602588,0.53602588
T00002,S010,0.52236823,0.52236823
T00002,S011,0.24220727,0.24220727
T00002,S012,0.58258919,0.58258919
T00002,S013,0.37513582,0.37513582
T00002,S014,0.13424241,0.13424241
T00002,S015,0.3869984,0.3869984
T00002,S016,0.7253126,0.7253126
T00002,S017,0.67583624,0.67583624
T00002,S018,1.30296412,1.30296412
T00002,S019,0.78009646,0.78009646
T00002,S020,0.51130589,0.51130589
T00002,S021,0.2000951,0.2000951
T00002,S022,0.36797664,0.36797664
T00002,S023,0.36428974,0.36428974
T00002,S024,0.15288387,0.15288387
T00002,S025,0.38859885,0.38859885
T00002,S026,0.52438788,0.52438788
T00002,S027,0.79921786,0.79921786
T00002,S028,1.99369832,1.99369832
T00002,S029,0.5414654,0.5414654
T00002,S030,0.29049436,0.29049436
T00002,S031,0.33785672,0.33785672
T00002,S032,0.001,0.001
T00002,S033,1.15155336,1.15155336
T00002,S034,0.1276639,0.1276639
T00002,S035,0.34521893,0.34521893
T00002,S036,0.85337722,0.85337722
T00002,S037,0.59479517,0.59479517
T00002,S038,1.27718735,1.27718735
T00002,S039,1.00024241,1.00024241
T00002,S040,0.30165804,0.30165804
T00002,S041,0.2296569,0.2296569
T00002,S042,0.62078734,0.62078734
T00002,S043,0.89708473,0.89708473
T00002,S044,0.72231642,0.72231642
T00002,S045,0.42219931,0.42219931
T00002,S046,0.64269323,0.64269323
T00002,S047,0.50602694,0.50602694
T00002,S048,0.37035403,0.37035403
T00002,S049,1.40560998,1.40560998
T00002,S050,1.07971361,1.07971361
T00002,S051,0.15351725,0.15351725
T00002,S052,0.4294022,0.4294022
T00002,S053,0.51702028,0.51702028
T00002,S054,0.33501979,0.33501979
T00002,S055,0.24582943,0.24582943
T00002,S056,1.03248285,1.03248285
T00002,S057,0.08851568,0.08851568
T00002,S058,0.06901687,0.06901687
T00002,S059,0.61008558,0.61008558
T00002,S060,0.13435316,0.13435316
T00002,S061,1.43550771,1.43550771
T00002,S062,0.33878771,0.33878771
T00002,S063,2.27547442,2.27547442
T00002,S064,0.75378223,0.75378223
T00002,S065,0.18134012,0.18134012
T00002,S066,0.28909385,0.28909385
T00002,S067,0.14356792,0.14356792
T00002,S068,0.76798927,0.76798927
T00002,S069,0.52729452,0.52729452
T00002,S070,2.0796825,2.0796825
T00002,S071,1.01591143,1.01591143
T00002,S072,1.11422558,1.11422558
T00002,S073,1.92149759,1.92149759
T00002,S074,0.51422582,0.51422582
T00002,S075,1.03291803,1.03291803
T00002,S076,1.3511651,1.3511651
T00002,S077,1.53194082,1.53194082
T00002,S078,0.54780019,0.54780019
T00002,S079,1.14662191,1.14662191
T00002,S080,0.2636574,0.2636574
T00002,S081,0.82262642,0.82262642
T00002,S082,0.72400748,0.72400748
T00002,S083,2.1039386,2.1039386
T00002,S084,0.18872102,0.18872102
T00002,S085,0.93170557,0.93170557
T00002,S086,0.5685316,0.5685316
T00002,S087,0.0359332,0.0359332
T00002,S088,0.27656934,0.27656934
T00002,S089,0.96107403,0.96107403
T00002,S090,0.89694937,0.89694937
T00002,S091,1.26402975,1.26402975
T00002,S092,0.31036809,0.31036809
T00002,S093,0.65704147,0.65704147
T00002,S094,1.06321636,1.06321636
T00002,S095,0.68609588,0.68609588
T00002,S096,0.16298123,0.16298123
T00002,S097,1.41301699,1.41301699
T00002,S098,0.36308639,0.36308639
T00002,S099,0.20301475,0.20301475
T00002,S100,0.22194069,0.22194069
T00003,S001,1.74436888,1.74436888
T00003,S002,0.05933994,0.05933994
T00003,S003,0.42534784,0.42534784
T00003,S004,0.001,0.001
T00003,S005,0.73507195,0.73507195
T00003,S006,0.72618973,0.72618973
T00003,S007,3.0329351,3.0329351
T00003,S008,1.45110431,1.45110431
T00003,S009,1.01908688,1.01908688
T00003,S010,0.74722989,0.74722989
T00003,S011,0.15385557,0.15385557
T00003,S012,0.5355868,0.5355868
T00003,S013,0.44587554,0.44587554
T00003,S014,0.73322425,0.73322425
T00003,S015,0.9624559,0.9624559
T00003,S016,1.05428022,1.05428022
T00003,S017,1.39047404,1.39047404
T00003,S018,1.62667915,1.62667915
T00003,S019,1.31499069,1.31499069
T00003,S020,1.3607553,1.3607553
T00003,S021,0.32137903,0.32137903
T00003,S022,1.34786012,1.34786012
T00003,S023,1.27103614,1.27103614
T00003,S024,0.24963956,0.24963956
T00003,S025,1.46821289,1.46821289
T00003,S026,2.51039218,2.51039218
T00003,S027,1.5243302,1.5243302
T00003,S028,1.03768321,1.03768321
T00003,S029,1.57288873,1.57288873
T00003,S030,0.16957883,0.16957883
T00003,S031,0.55489634,0.55489634
T00003,S032,0.6779026,0.6779026
T00003,S033,1.46306028,1.46306028
T00003,S034,0.16238025,0.16238025
T00003,S035,0.97861112,0.97861112
T00003,S036,0.78215488,0.78215488
T00003,S037,1.0856483,1.0856483
T00003,S038,0.66298104,0.66298104
T00003,S039,0.001,0.001
T00003,S040,0.39478753,0.39478753
T00003,S041,0.99600658,0.99600658
T00003,S042,0.34756714,0.34756714
T00003,S043,1.68176994,1.68176994
T00003,S044,1.36450001,1.36450001
T00003,S045,1.30741467,1.30741467
T00003,S046,1.87211848,1.87211848
T00003,S047,0.55623655,0.55623655
T00003,S048,0.36053083,0.36053083
T00003,S049,2.40942579,2.40942579
T00003,S050,1.37342783,1.37342783
T00003,S051,0.55474156,0.55474156
T00003,S052,0.85535004,0.85535004
T00003,S053,1.63420673,1.63420673
T00003,S054,0.41913942,0.41913942
T00003,S055,0.64622034,0.64622034
T00003,S056,2.35852618,2.35852618
T00003,S057,0.10904579,0.10904579
T00003,S058,0.15926311,0.15926311
T00003,S059,1.2472044,1.2472044
T00003,S060,1.3621195,1.3621195
T00003,S061,1.71739527,1.71739527
T00003,S062,0.15895018,0.15895018
T00003,S063,5.46021793,5.46021793
T00003,S064,1.68841848,1.68841848
