task_id,scenario_id,self_base_loss,outsourced_loss
TSK000042,S001,45.0214589,45.0214589
TSK000042,S002,37.67379024,37.67379024
TSK000042,S003,48.43888835,48.43888835
TSK000042,S004,24.97353242,24.97353242
TSK000042,S005,23.13118875,23.13118875
TSK000042,S006,23.65047971,23.65047971
TSK000042,S007,8.04867797,8.04867797
TSK000042,S008,68.00237109,68.00237109
TSK000042,S009,71.92674649,71.92674649
TSK000042,S010,34.15186766,34.15186766
TSK000042,S011,55.69359831,55.69359831
TSK000042,S012,8.04867797,8.04867797
TSK000042,S013,8.04867797,8.04867797
TSK000042,S014,14.40151979,14.40151979
TSK000042,S015,8.04867797,8.04867797
TSK000042,S016,24.68899088,24.68899088
TSK000042,S017,35.90587346,35.90587346
TSK000042,S018,8.04867797,8.04867797
TSK000042,S019,30.57560205,30.57560205
TSK000042,S020,25.03870585,25.03870585
TSK000042,S021,39.22511199,39.22511199
TSK000042,S022,26.24279843,26.24279843
TSK000042,S023,34.29176865,34.29176865
TSK000042,S024,17.33724857,17.33724857
TSK000042,S025,26.6181764,26.6181764
TSK000042,S026,28.5655793,28.5655793
TSK000042,S027,33.75133157,33.75133157
TSK000042,S028,24.03488721,24.03488721
TSK000042,S029,8.04867797,8.04867797
TSK000042,S030,8.04867797,8.04867797
TSK000042,S031,8.04867797,8.04867797
TSK000042,S032,24.97353242,24.97353242
TSK000042,S033,26.14709627,26.14709627
TSK000042,S034,29.44546891,29.44546891
TSK000042,S035,22.00208335,22.00208335
TSK000042,S036,8.04867797,8.04867797
TSK000042,S037,14.19842144,14.19842144
TSK000042,S038,15.28521488,15.28521488
TSK000042,S039,34.67134497,34.67134497
TSK000042,S040,14.34610763,14.34610763
TSK000042,S041,11.06296496,11.06296496
TSK000042,S042,25.28600012,25.28600012
TSK000042,S043,8.04867797,8.04867797
TSK000042,S044,31.49250041,31.49250041
TSK000042,S045,37.73521643,37.73521643
TSK000042,S046,8.04867797,8.04867797
TSK000042,S047,41.96512583,41.96512583
TSK000042,S048,33.80960631,33.80960631
TSK000042,S049,19.73747263,19.73747263
TSK000042,S050,77.54344458,77.54344458
TSK000042,S051,18.99530841,18.99530841
TSK000042,S052,10.29634635,10.29634635
TSK000042,S053,38.05968914,38.05968914
TSK000042,S054,13.27460604,13.27460604
TSK000042,S055,8.04867797,8.04867797
TSK000042,S056,8.04867797,8.04867797
TSK000042,S057,20.02474134,20.02474134
TSK000042,S058,33.80960631,33.80960631
TSK000042,S059,12.19015274,12.19015274
TSK000042,S060,62.50773295,62.50773295
TSK000042,S061,12.19015274,12.19015274
TSK000042,S062,8.04867797,8.04867797
TSK000042,S063,70.38192938,70.38192938
TSK000042,S064,25.26474981,25.26474981
TSK000042,S065,14.5365644,14.5365644
TSK000042,S066,13.03237759,13.03237759
TSK000042,S067,8.04867797,8.04867797
TSK000042,S068,8.04867797,8.04867797
TSK000042,S069,8.04867797,8.04867797
TSK000042,S070,11.84715954,11.84715954
TSK000042,S071,17.17703093,17.17703093
TSK000042,S072,20.02474134,20.02474134
TSK000042,S073,18.71577847,18.71577847
TSK000042,S074,16.93495899,16.93495899
TSK000042,S075,21.91870312,21.91870312
TSK000042,S076,29.01411427,29.01411427
TSK000042,S077,8.04867797,8.04867797
TSK000042,S078,8.04867797,8.04867797
TSK000042,S079,30.53345553,30.53345553
TSK000042,S080,26.48048351,26.48048351
TSK000042,S081,21.91870312,21.91870312
TSK000042,S082,8.04867797,8.04867797
TSK000042,S083,8.04867797,8.04867797
TSK000042,S084,8.04867797,8.04867797
TSK000042,S085,20.54604606,20.54604606
TSK000042,S086,43.23743662,43.23743662
TSK000042,S087,17.19717582,17.19717582
TSK000042,S088,62.50773295,62.50773295
TSK000042,S089,48.96839116,48.96839116
TSK000042,S090,8.04867797,8.04867797
TSK000042,S091,30.53345553,30.53345553
TSK000042,S092,56.92415896,56.92415896
TSK000042,S093,17.19717582,17.19717582
TSK000042,S094,15.68278667,15.68278667
TSK000042,S095,15.86000459,15.86000459
TSK000042,S096,17.67819522,17.67819522
TSK000042,S097,47.52304071,47.52304071
TSK000042,S098,8.04867797,8.04867797
TSK000042,S099,23.13118875,23.13118875
TSK000042,S100,20.26865328,20.26865328
TSK000142,S001,26.53321329,26.53321329
TSK000142,S002,23.21914815,23.21914815
TSK000142,S003,29.40813874,29.40813874
TSK000142,S004,18.16192274,18.16192274
TSK000142,S005,15.90453223,15.90453223
TSK000142,S006,12.98811275,12.98811275
TSK000142,S007,5.32706382,5.32706382
TSK000142,S008,36.90796408,36.90796408
TSK000142,S009,51.15366745,51.15366745
TSK000142,S010,23.63113938,23.63113938
TSK000142,S011,37.57822147,37.57822147
TSK000142,S012,5.32706382,5.32706382
TSK000142,S013,5.32706382,5.32706382
TSK000142,S014,8.89584287,8.89584287
TSK000142,S015,5.32706382,5.32706382
TSK000142,S016,13.6243162,13.6243162
TSK000142,S017,22.39176895,22.39176895
TSK000142,S018,5.32706382,5.32706382
TSK000142,S019,20.8307513,20.8307513
TSK000142,S020,13.83723918,13.83723918
TSK000142,S021,23.40921865,23.40921865
TSK000142,S022,17.26820927,17.26820927
TSK000142,S023,20.83489358,20.83489358
TSK000142,S024,12.31883112,12.31883112
TSK000142,S025,13.85850589,13.85850589
TSK000142,S026,19.41065981,19.41065981
TSK000142,S027,22.48507038,22.48507038
TSK000142,S028,15.97537589,15.97537589
TSK000142,S029,5.32706382,5.32706382
TSK000142,S030,5.32706382,5.32706382
TSK000142,S031,5.32706382,5.32706382
TSK000142,S032,18.16192274,18.16192274
TSK000142,S033,16.69469006,16.69469006
TSK000142,S034,20.1866677,20.1866677
TSK000142,S035,15.48764578,15.48764578
TSK000142,S036,5.32706382,5.32706382
TSK000142,S037,9.45960183,9.45960183
TSK000142,S038,11.52905879,11.52905879
TSK000142,S039,20.34800502,20.34800502
TSK000142,S040,8.93457967,8.93457967
TSK000142,S041,8.06598894,8.06598894
TSK000142,S042,17.86282594,17.86282594
TSK000142,S043,5.32706382,5.32706382
TSK000142,S044,19.61887946,19.61887946
TSK000142,S045,26.2429501,26.2429501
TSK000142,S046,5.32706382,5.32706382
TSK000142,S047,23.85037484,23.85037484
TSK000142,S048,23.13813005,23.13813005
TSK000142,S049,14.17710644,14.17710644
TSK000142,S050,45.98024074,45.98024074
TSK000142,S051,14.66041593,14.66041593
TSK000142,S052,7.43910621,7.43910621
TSK000142,S053,25.16301724,25.16301724
TSK000142,S054,9.52906532,9.52906532
TSK000142,S055,5.32706382,5.32706382
TSK000142,S056,5.32706382,5.32706382
TSK000142,S057,11.60606389,11.60606389
TSK000142,S058,23.13813005,23.13813005
TSK000142,S059,9.04111121,9.04111121
TSK000142,S060,45.23138787,45.23138787
TSK000142,S061,9.04111121,9.04111121
TSK000142,S062,5.32706382,5.32706382
TSK000142,S063,42.55371334,42.55371334
TSK000142,S064,14.94134662,14.94134662
TSK000142,S065,11.31765494,11.31765494
TSK000142,S066,8.95595404,8.95595404
TSK000142,S067,5.32706382,5.32706382
TSK000142,S068,5.32706382,5.32706382
TSK000142,S069,5.32706382,5.32706382
TSK000142,S070,8.80497485,8.80497485
TSK000142,S071,11.07725618,11.07725618
TSK000142,S072,11.60606389,11.60606389
TSK000142,S073,12.28045001,12.28045001
TSK000142,S074,12.63458464,12.63458464
TSK000142,S075,14.78721697,14.78721697
TSK000142,S076,18.6818794,18.6818794
TSK000142,S077,5.32706382,5.32706382
TSK000142,S078,5.32706382,5.32706382
TSK000142,S079,18.30049145,18.30049145
TSK000142,S080,16.56340306,16.56340306
TSK000142,S081,14.78721697,14.78721697
TSK000142,S082,5.32706382,5.32706382
TSK000142,S083,5.32706382,5.32706382
TSK000142,S084,5.32706382,5.32706382
TSK000142,S085,15.97252845,15.97252845
TSK000142,S086,27.20362485,27.20362485
TSK000142,S087,11.18414346,11.18414346
TSK000142,S088,45.23138787,45.23138787
TSK000142,S089,29.54718458,29.54718458
TSK000142,S090,5.32706382,5.32706382
TSK000142,S091,18.30049145,18.30049145
TSK000142,S092,36.8823792,36.8823792
TSK000142,S093,11.18414346,11.18414346
TSK000142,S094,11.23710446,11.23710446
TSK000142,S095,11.59762782,11.59762782
TSK000142,S096,13.50731964,13.50731964
TSK000142,S097,27.90017941,27.90017941
TSK000142,S098,5.32706382,5.32706382
TSK000142,S099,15.90453223,15.90453223
TSK000142,S100,13.78835559,13.78835559
TSK000191,S001,54.86766031,54.86766031
TSK000191,S002,45.89251893,45.89251893
TSK000191,S003,59.41446946,59.41446946
TSK000191,S004,30.49472999,30.49472999
TSK000191,S005,28.38529633,28.38529633
TSK000191,S006,28.61469185,28.61469185
TSK000191,S007,9.62272949,9.62272949
TSK000191,S008,82.90040056,82.90040056
TSK000191,S009,84.92277308,84.92277308
TSK000191,S010,40.81783461,40.81783461
TSK000191,S011,69.12098854,69.12098854
TSK000191,S012,9.62272949,9.62272949
TSK000191,S013,9.62272949,9.62272949
TSK000191,S014,17.4782523,17.4782523
TSK000191,S015,9.62272949,9.62272949
TSK000191,S016,29.94658109,29.94658109
TSK000191,S017,43.59336689,43.59336689
TSK000191,S018,9.62272949,9.62272949
TSK000191,S019,37.40445748,37.40445748
TSK000191,S020,30.19974021,30.19974021
TSK000191,S021,47.72406775,47.72406775
TSK000191,S022,32.11938753,32.11938753
TSK000191,S023,41.80442272,41.80442272
TSK000191,S024,21.01061307,21.01061307
TSK000191,S025,32.24236886,32.24236886
TSK000191,S026,34.68047163,34.68047163
TSK000191,S027,41.15955526,41.15955526
TSK000191,S028,29.23186734,29.23186734
TSK000191,S029,9.62272949,9.62272949
TSK000191,S030,9.62272949,9.62272949
TSK000191,S031,9.62272949,9.62272949
TSK000191,S032,30.49472999,30.49472999
TSK000191,S033,31.91297734,31.91297734
TSK000191,S034,36.08511142,36.08511142
TSK000191,S035,26.56186396,26.56186396
TSK000191,S036,9.62272949,9.62272949
TSK000191,S037,17.25544511,17.25544511
TSK000191,S038,18.4216933,18.4216933
TSK000191,S039,41.83693555,41.83693555
TSK000191,S040,17.32967178,17.32967178
TSK000191,S041,13.21026224,13.21026224
TSK000191,S042,30.74355624,30.74355624
TSK000191,S043,9.62272949,9.62272949
TSK000191,S044,38.1042343,38.1042343
TSK000191,S045,44.76558757,44.76558757
TSK000191,S046,9.62272949,9.62272949
TSK000191,S047,51.17089637,51.17089637
TSK000191,S048,40.57088515,40.57088515
TSK000191,S049,23.27082359,23.27082359
TSK000191,S050,92.51336334,92.51336334
TSK000191,S051,23.1309347,23.1309347
TSK000191,S052,12.1527428,12.1527428
TSK000191,S053,46.8569005,46.8569005
TSK000191,S054,15.73772849,15.73772849
TSK000191,S055,9.62272949,9.62272949
TSK000191,S056,9.62272949,9.62272949
TSK000191,S057,24.31129552,24.31129552
TSK000191,S058,40.57088515,40.57088515
TSK000191,S059,14.65401857,14.65401857
TSK000191,S060,77.09338378,77.09338378
TSK000191,S061,14.65401857,14.65401857
TSK000191,S062,9.62272949,9.62272949
TSK000191,S063,84.94158823,84.94158823
TSK000191,S064,30.38879665,30.38879665
TSK000191,S065,17.14588066,17.14588066
TSK000191,S066,15.63590183,15.63590183
TSK000191,S067,9.62272949,9.62272949
TSK000191,S068,9.62272949,9.62272949
TSK000191,S069,9.62272949,9.62272949
TSK000191,S070,14.08857179,14.08857179
TSK000191,S071,20.85214745,20.85214745
TSK000191,S072,24.31129552,24.31129552
TSK000191,S073,22.55387438,22.55387438
TSK000191,S074,20.55312886,20.55312886
TSK000191,S075,26.52051987,26.52051987
TSK000191,S076,35.30053118,35.30053118
TSK000191,S077,9.62272949,9.62272949
TSK000191,S078,9.62272949,9.62272949
TSK000191,S079,37.40053922,37.40053922
TSK000191,S080,32.02688881,32.02688881
TSK000191,S081,26.52051987,26.52051987
TSK000191,S082,9.62272949,9.62272949
TSK000191,S083,9.62272949,9.62272949
TSK000191,S084,9.62272949,9.62272949
TSK000191,S085,25.24699328,25.24699328
TSK000191,S086,52.91414789,52.91414789
TSK000191,S087,20.71313579,20.71313579
TSK000191,S088,77.09338378,77.09338378
TSK000191,S089,59.784221,59.784221
TSK000191,S090,9.62272949,9.62272949
TSK000191,S091,37.40053922,37.40053922
TSK000191,S092,70.00449317,70.00449317
TSK000191,S093,20.71313579,20.71313579
TSK000191,S094,18.8836467,18.8836467
TSK000191,S095,19.12485797,19.12485797
TSK000191,S096,21.57520273,21.57520273
TSK000191,S097,57.85462589,57.85462589
TSK000191,S098,9.62272949,9.62272949
TSK000191,S099,28.38529633,28.38529633
TSK000191,S100,24.41459497,24.41459497
TSK000356,S001,7.70159582,7.70159582
TSK000356,S002,7.08039627,7.08039627
TSK000356,S003,8.36025872,8.36025872
TSK000356,S004,6.27634323,6.27634323
TSK000356,S005,5.09783313,5.09783313
TSK000356,S006,3.71576543,3.71576543
TSK000356,S007,1.94475516,1.94475516
TSK000356,S008,9.69480227,9.69480227
TSK000356,S009,20.76055828,20.76055828
TSK000356,S010,8.88566256,8.88566256
TSK000356,S011,10.93983515,10.93983515
TSK000356,S012,1.94475516,1.94475516
TSK000356,S013,1.94475516,1.94475516
TSK000356,S014,2.79421735,2.79421735
TSK000356,S015,1.94475516,1.94475516
TSK000356,S016,3.83091158,3.83091158
TSK000356,S017,7.07528672,7.07528672
TSK000356,S018,1.94475516,1.94475516
TSK000356,S019,6.75779358,6.75779358
TSK000356,S020,4.09608045,4.09608045
TSK000356,S021,6.97843422,6.97843422
TSK000356,S022,5.41455432,5.41455432
TSK000356,S023,6.22735473,6.22735473
TSK000356,S024,4.36841682,4.36841682
TSK000356,S025,3.6817316,3.6817316
TSK000356,S026,6.59125335,6.59125335
TSK000356,S027,7.30416432,7.30416432
TSK000356,S028,5.2707104,5.2707104
TSK000356,S029,1.94475516,1.94475516
TSK000356,S030,1.94475516,1.94475516
TSK000356,S031,1.94475516,1.94475516
TSK000356,S032,6.27634323,6.27634323
TSK000356,S033,5.191256,5.191256
TSK000356,S034,6.5102949,6.5102949
TSK000356,S035,5.57462658,5.57462658
TSK000356,S036,1.94475516,1.94475516
TSK000356,S037,3.14221966,3.14221966
TSK000356,S038,4.37246625,4.37246625
TSK000356,S039,6.36463543,6.36463543
TSK000356,S040,2.92198012,2.92198012
TSK000356,S041,3.13984956,3.13984956
TSK000356,S042,6.19233745,6.19233745
TSK000356,S043,1.94475516,1.94475516
TSK000356,S044,6.34539835,6.34539835
TSK000356,S045,10.2872703,10.2872703
TSK000356,S046,1.94475516,1.94475516
TSK000356,S047,6.61543552,6.61543552
TSK000356,S048,8.4538375,8.4538375
TSK000356,S049,5.81946293,5.81946293
TSK000356,S050,15.74671533,15.74671533
TSK000356,S051,5.35763016,5.35763016
TSK000356,S052,3.0466256,3.0466256
TSK000356,S053,7.60520364,7.60520364
TSK000356,S054,3.80952348,3.80952348
TSK000356,S055,1.94475516,1.94475516
TSK000356,S056,1.94475516,1.94475516
TSK000356,S057,3.41586216,3.41586216
TSK000356,S058,8.4538375,8.4538375
TSK000356,S059,3.43833482,3.43833482
TSK000356,S060,14.68145822,14.68145822
TSK000356,S061,3.43833482,3.43833482
TSK000356,S062,1.94475516,1.94475516
TSK000356,S063,13.65536287,13.65536287
TSK000356,S064,4.81979098,4.81979098
TSK000356,S065,4.80541924,4.80541924
TSK000356,S066,3.28409472,3.28409472
TSK000356,S067,1.94475516,1.94475516
TSK000356,S068,1.94475516,1.94475516
TSK000356,S069,1.94475516,1.94475516
TSK000356,S070,3.53066333,3.53066333
TSK000356,S071,3.60756671,3.60756671
TSK000356,S072,3.41586216,3.41586216
TSK000356,S073,4.25103462,4.25103462
TSK000356,S074,4.59431382,4.59431382
TSK000356,S075,5.09815364,5.09815364
TSK000356,S076,5.98466489,5.98466489
TSK000356,S077,1.94475516,1.94475516
TSK000356,S078,1.94475516,1.94475516
TSK000356,S079,5.18699002,5.18699002
TSK000356,S080,5.39098935,5.39098935
TSK000356,S081,5.09815364,5.09815364
TSK000356,S082,1.94475516,1.94475516
TSK000356,S083,1.94475516,1.94475516
TSK000356,S084,1.94475516,1.94475516
TSK000356,S085,5.59960844,5.59960844
TSK000356,S086,8.1764114,8.1764114
TSK000356,S087,3.85843576,3.85843576
TSK000356,S088,14.68145822,14.68145822
TSK000356,S089,8.66713381,8.66713381
TSK000356,S090,1.94475516,1.94475516
TSK000356,S091,5.18699002,5.18699002
TSK000356,S092,11.01137099,11.01137099
TSK000356,S093,3.85843576,3.85843576
TSK000356,S094,4.14988061,4.14988061
TSK000356,S095,4.30502408,4.30502408
TSK000356,S096,4.8479345,4.8479345
TSK000356,S097,8.13667917,8.13667917
TSK000356,S098,1.94475516,1.94475516
TSK000356,S099,5.09783313,5.09783313
TSK000356,S100,4.91047925,4.91047925
TSK000358,S001,53.86553077,53.86553077
TSK000358,S002,44.89038939,44.89038939
TSK000358,S003,58.0300246,58.0300246
TSK000358,S004,29.33040607,29.33040607
TSK000358,S005,27.40344109,27.40344109
TSK000358,S006,28.33664435,28.33664435
TSK000358,S007,9.42288284,9.42288284
TSK000358,S008,81.91275265,81.91275265
TSK000358,S009,82.98512954,82.98512954
TSK000358,S010,39.80122343,39.80122343
TSK000358,S011,66.55194546,66.55194546
TSK000358,S012,9.42288284,9.42288284
TSK000358,S013,9.42288284,9.42288284
TSK000358,S014,17.11910761,17.11910761
TSK000358,S015,9.42288284,9.42288284
TSK000358,S016,29.61350336,29.61350336
TSK000358,S017,42.65495656,42.65495656
TSK000358,S018,9.42288284,9.42288284
TSK000358,S019,36.18799966,36.18799966
TSK000358,S020,29.93038169,29.93038169
TSK000358,S021,46.834895,46.834895
TSK000358,S022,31.17228822,31.17228822
TSK000358,S023,40.92973161,40.92973161
TSK000358,S024,20.31839064,20.31839064
TSK000358,S025,32.04252222,32.04252222
TSK000358,S026,33.66386044,33.66386044
TSK000358,S027,39.95757907,39.95757907
TSK000358,S028,28.4151028,28.4151028
TSK000358,S029,9.42288284,9.42288284
TSK000358,S030,9.42288284,9.42288284
TSK000358,S031,9.42288284,9.42288284
TSK000358,S032,29.33040607,29.33040607
TSK000358,S033,31.09331647,31.09331647
TSK000358,S034,34.86575726,34.86575726
TSK000358,S035,25.75089207,25.75089207
TSK000358,S036,9.42288284,9.42288284
TSK000358,S037,16.77465463,16.77465463
TSK000358,S038,17.74105618,17.74105618
TSK000358,S039,41.25477359,41.25477359
TSK000358,S040,16.99369772,16.99369772
TSK000358,S041,12.81636161,12.81636161
TSK000358,S042,29.70956708,29.70956708
TSK000358,S043,9.42288284,9.42288284
TSK000358,S044,37.33960367,37.33960367
TSK000358,S045,43.76056169,43.76056169
TSK000358,S046,9.42288284,9.42288284
TSK000358,S047,50.37440613,50.37440613
TSK000358,S048,39.53979232,39.53979232
TSK000358,S049,22.72921023,22.72921023
TSK000358,S050,91.57495302,91.57495302
TSK000358,S051,22.12880516,22.12880516
TSK000358,S052,11.85731733,11.85731733
TSK000358,S053,45.34791353,45.34791353
TSK000358,S054,15.3380352,15.3380352
TSK000358,S055,9.42288284,9.42288284
TSK000358,S056,9.42288284,9.42288284
TSK000358,S057,23.93766919,23.93766919
TSK000358,S058,39.53979232,39.53979232
TSK000358,S059,14.1529538,14.1529538
TSK000358,S060,73.89583749,73.89583749
TSK000358,S061,14.1529538,14.1529538
TSK000358,S062,9.42288284,9.42288284
TSK000358,S063,83.54266173,83.54266173
TSK000358,S064,29.98620704,29.98620704
TSK000358,S065,16.59557831,16.59557831
TSK000358,S066,15.23331222,15.23331222
TSK000358,S067,9.42288284,9.42288284
TSK000358,S068,9.42288284,9.42288284
TSK000358,S069,9.42288284,9.42288284
TSK000358,S070,13.66281156,13.66281156
TSK000358,S071,20.3423937,20.3423937
TSK000358,S072,23.93766919,23.93766919
TSK000358,S073,22.03253531,22.03253531
TSK000358,S074,19.76243127,19.76243127
TSK000358,S075,25.79643783,25.79643783
TSK000358,S076,34.41135844,34.41135844
TSK000358,S077,9.42288284,9.42288284
TSK000358,S078,9.42288284,9.42288284
TSK000358,S079,36.58956734,36.58956734
TSK000358,S080,31.3781113,31.3781113
TSK000358,S081,25.79643783,25.79643783
TSK000358,S082,9.42288284,9.42288284
TSK000358,S083,9.42288284,9.42288284
TSK000358,S084,9.42288284,9.42288284
TSK000358,S085,24.04791342,24.04791342
TSK000358,S086,51.56735529,51.56735529
TSK000358,S087,20.25551594,20.25551594
TSK000358,S088,73.89583749,73.89583749
TSK000358,S089,58.53300724,58.53300724
TSK000358,S090,9.42288284,9.42288284
TSK000358,S091,36.58956734,36.58956734
TSK000358,S092,67.90755158,67.90755158
TSK000358,S093,20.25551594,20.25551594
TSK000358,S094,18.29279575,18.29279575
TSK000358,S095,18.47608046,18.47608046
TSK000358,S096,20.64548139,20.64548139
TSK000358,S097,56.84091104,56.84091104
TSK000358,S098,9.42288284,9.42288284
TSK000358,S099,27.40344109,27.40344109
TSK000358,S100,23.77161012,23.77161012
TSK000504,S001,52.44726211,52.44726211
TSK000504,S002,43.70926169,43.70926169
TSK000504,S003,56.45346191,56.45346191
TSK000504,S004,28.54499847,28.54499847
TSK000504,S005,26.65395936,26.65395936
TSK000504,S006,27.61786258,27.61786258
TSK000504,S007,9.19680303,9.19680303
TSK000504,S008,79.75813872,79.75813872
TSK000504,S009,81.12323672,81.12323672
TSK000504,S010,38.84658794,38.84658794
TSK000504,S011,64.63755183,64.63755183
TSK000504,S012,9.19680303,9.19680303
TSK000504,S013,9.19680303,9.19680303
TSK000504,S014,16.67668255,16.67668255
TSK000504,S015,9.19680303,9.19680303
TSK000504,S016,28.85287551,28.85287551
TSK000504,S017,41.55019092,41.55019092
TSK000504,S018,9.19680303,9.19680303
TSK000504,S019,35.21290659,35.21290659
TSK000504,S020,29.18277824,29.18277824
TSK000504,S021,45.61108282,45.61108282
TSK000504,S022,30.33153406,30.33153406
TSK000504,S023,39.84939714,39.84939714
TSK000504,S024,19.79449145,19.79449145
TSK000504,S025,31.22629161,31.22629161
TSK000504,S026,32.78952269,32.78952269
TSK000504,S027,38.8978281,38.8978281
TSK000504,S028,27.67123802,27.67123802
TSK000504,S029,9.19680303,9.19680303
TSK000504,S030,9.19680303,9.19680303
TSK000504,S031,9.19680303,9.19680303
TSK000504,S032,28.54499847,28.54499847
TSK000504,S033,30.26660396,30.26660396
TSK000504,S034,33.91828212,33.91828212
TSK000504,S035,25.0997794,25.0997794
TSK000504,S036,9.19680303,9.19680303
TSK000504,S037,16.33709613,16.33709613
TSK000504,S038,17.29519731,17.29519731
TSK000504,S039,40.22021326,40.22021326
TSK000504,S040,16.56446838,16.56446838
TSK000504,S041,12.50993558,12.50993558
TSK000504,S042,28.93129553,28.93129553
TSK000504,S043,9.19680303,9.19680303
TSK000504,S044,36.38873856,36.38873856
TSK000504,S045,42.75263847,42.75263847
TSK000504,S046,9.19680303,9.19680303
TSK000504,S047,49.04608333,49.04608333
TSK000504,S048,38.5715063,38.5715063
TSK000504,S049,22.22324288,22.22324288
TSK000504,S050,89.40905661,89.40905661
TSK000504,S051,21.54263112,21.54263112
TSK000504,S052,11.59166401,11.59166401
TSK000504,S053,44.0908059,44.0908059
TSK000504,S054,14.98568491,14.98568491
TSK000504,S055,9.19680303,9.19680303
TSK000504,S056,9.19680303,9.19680303
TSK000504,S057,23.31919706,23.31919706
TSK000504,S058,38.5715063,38.5715063
TSK000504,S059,13.80215748,13.80215748
TSK000504,S060,71.82297854,71.82297854
TSK000504,S061,13.80215748,13.80215748
TSK000504,S062,9.19680303,9.19680303
TSK000504,S063,81.44409632,81.44409632
TSK000504,S064,29.24617781,29.24617781
TSK000504,S065,16.22439563,16.22439563
TSK000504,S066,14.8605513,14.8605513
TSK000504,S067,9.19680303,9.19680303
TSK000504,S068,9.19680303,9.19680303
TSK000504,S069,9.19680303,9.19680303
TSK000504,S070,13.34319436,13.34319436
TSK000504,S071,19.81524709,19.81524709
TSK000504,S072,23.31919706,23.31919706
TSK000504,S073,21.48183076,21.48183076
TSK000504,S074,19.24818935,19.24818935
TSK000504,S075,25.1377752,25.1377752
TSK000504,S076,33.5099379,33.5099379
TSK000504,S077,9.19680303,9.19680303
TSK000504,S078,9.19680303,9.19680303
TSK000504,S079,35.60225482,35.60225482
TSK000504,S080,30.58057672,30.58057672
TSK000504,S081,25.1377752,25.1377752
TSK000504,S082,9.19680303,9.19680303
TSK000504,S083,9.19680303,9.19680303
TSK000504,S084,9.19680303,9.19680303
TSK000504,S085,23.3825954,23.3825954
TSK000504,S086,50.17943503,50.17943503
TSK000504,S087,19.75070533,19.75070533
TSK000504,S088,71.82297854,71.82297854
TSK000504,S089,56.97753736,56.97753736
TSK000504,S090,9.19680303,9.19680303
TSK000504,S091,35.60225482,35.60225482
TSK000504,S092,66.03598637,66.03598637
TSK000504,S093,19.75070533,19.75070533
TSK000504,S094,17.83608345,17.83608345
TSK000504,S095,18.01099349,18.01099349
TSK000504,S096,20.09288942,20.09288942
TSK000504,S097,55.35210651,55.35210651
TSK000504,S098,9.19680303,9.19680303
TSK000504,S099,26.65395936,26.65395936
TSK000504,S100,23.17804375,23.17804375
TSK000521,S001,12.62452063,12.62452063
TSK000521,S002,11.54343474,11.54343474
TSK000521,S003,13.7975887,13.7975887
TSK000521,S004,10.12275859,10.12275859
TSK000521,S005,8.30451281,8.30451281
TSK000521,S006,6.06619416,6.06619416
TSK000521,S007,3.08777606,3.08777606
TSK000521,S008,16.07366272,16.07366272
TSK000521,S009,32.55060209,32.55060209
TSK000521,S010,14.0801293,14.0801293
TSK000521,S011,18.13179584,18.13179584
TSK000521,S012,3.08777606,3.08777606
TSK000521,S013,3.08777606,3.08777606
TSK000521,S014,4.5313433,4.5313433
TSK000521,S015,3.08777606,3.08777606
TSK000521,S016,6.27794698,6.27794698
TSK000521,S017,11.47032001,11.47032001
TSK000521,S018,3.08777606,3.08777606
TSK000521,S019,10.97664433,10.97664433
TSK000521,S020,6.64873112,6.64873112
TSK000521,S021,11.39401305,11.39401305
TSK000521,S022,8.82795644,8.82795644
TSK000521,S023,10.17871493,10.17871493
TSK000521,S024,7.0030453,7.0030453
TSK000521,S025,6.06220902,6.06220902
TSK000521,S026,10.61575346,10.61575346
TSK000521,S027,11.84180779,11.84180779
TSK000521,S028,8.51949922,8.51949922
TSK000521,S029,3.08777606,3.08777606
TSK000521,S030,3.08777606,3.08777606
TSK000521,S031,3.08777606,3.08777606
TSK000521,S032,10.12275859,10.12275859
TSK000521,S033,8.45709729,8.45709729
