task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000031,66.8857,103.6904,NOD000594,NOD000614,8496.5565,14171.53001,29.82,外协,PRD0242,普货,994.0,historical_distance_bin_median
TSK000049,67.08708641,103.89178641,NOD000790,NOD000100,7064.2282,12788.65137,26.58,外协,PRD0202,普货,886.0,historical_distance_bin_median
TSK000051,67.28847282,80.07107282,NOD000786,NOD000419,2773.9218,5731.39512,10.77,外协,PRD0185,普货,359.0,direct_historical_od_median
TSK000059,67.48985922,86.66545922,NOD000777,NOD000031,6075.5011,11012.95855,27.0945,自有,PRD0173,危货,669.0,direct_historical_od_median
TSK000063,67.69124563,113.33774563,NOD000593,NOD000244,14573.8817,21249.50168,59.13,自有,PRD0138,危货,1460.0,direct_historical_od_median
TSK000066,67.89263204,94.18863204,NOD000781,NOD000782,8192.5819,12845.78317,27.06,外协,PRD0262,普货,902.0,direct_historical_od_median
TSK000116,68.09401845,88.62811845,NOD000596,NOD000142,4509.6605,7737.45104,15.12,自有,PRD0147,普货,504.0,historical_distance_bin_median
TSK000118,68.29540485,73.94180485,NOD000602,NOD000131,1462.1719,2663.89255,3.63,自有,PRD0132,普货,121.0,historical_distance_bin_median
TSK000119,68.49679126,88.29719126,NOD000632,NOD000177,2353.6156,4587.75405,7.95,外协,PRD0099,普货,265.0,direct_historical_od_median
TSK000120,68.69817767,89.23227767,NOD000777,NOD000409,6142.0044,8796.58802,21.465,自有,PRD0173,危货,530.0,historical_distance_bin_median
TSK000141,68.89956408,90.94446408,NOD000789,NOD000095,6389.3854,11366.73065,23.43,外协,PRD0152,普货,781.0,historical_distance_bin_median
TSK000147,69.10095049,80.33705049,NOD000779,NOD000520,786.8385,1841.07968,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK000156,69.30233689,98.87943689,NOD000777,NOD000453,10612.6413,15982.36057,43.2945,自有,PRD0173,危货,1069.0,direct_historical_od_median
TSK000169,69.5037233,72.8420233,NOD000781,NOD000134,1320.0513,3439.05089,4.86,外协,PRD0262,普货,162.0,direct_historical_od_median
TSK000188,69.70510971,90.26400971,NOD000779,NOD000336,4964.4985,8559.61953,16.74,自有,PRD0156,普货,558.0,direct_historical_od_median
TSK000195,69.90649612,93.71999612,NOD000777,NOD000149,8301.2747,12334.48854,32.319,自有,PRD0173,危货,798.0,direct_historical_od_median
TSK000246,70.10788252,106.91258252,NOD000678,NOD000060,8098.671,13510.67102,28.44,外协,PRD0168,普货,948.0,historical_distance_bin_median
TSK000308,70.30926893,81.78846893,NOD000632,NOD000178,2368.1828,4020.0171,6.75,外协,PRD0103,普货,225.0,direct_historical_od_median
