task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class
T00001,7.233333333333333,8.283333333333333,L0029,L0015,63.0,79.8,0.0,official_public_fixed_time_revised_derived,public,all
T00002,12.133333333333333,13.2,L0019,L0034,64.0,75.05,0.0,official_public_fixed_time_revised_derived,public,all
T00003,14.316666666666666,15.133333333333333,L0029,L0026,49.0,66.5,0.0,official_public_fixed_time_revised_derived,public,all
T00004,7.983333333333333,8.9,L0065,L0030,55.0,77.89999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00005,12.266666666666667,13.033333333333333,L0028,L0020,46.0,70.3,0.0,official_public_fixed_time_revised_derived,public,all
T00006,14.716666666666667,15.416666666666666,L0026,L0059,42.0,73.14999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00007,7.2,8.116666666666667,L0004,L0048,55.0,79.8,0.0,official_public_fixed_time_revised_derived,public,all
T00008,12.3,13.233333333333333,L0032,L0061,56.0,86.45,0.0,official_public_fixed_time_revised_derived,public,all
T00009,15.583333333333334,16.616666666666667,L0009,L0022,62.0,78.85,0.0,official_public_fixed_time_revised_derived,public,all
T00010,13.416666666666666,13.966666666666667,L0041,L0034,33.0,56.05,0.0,official_public_fixed_time_revised_derived,public,all
T00011,7.4,8.066666666666666,L0037,L0065,40.0,64.6,0.0,official_public_fixed_time_revised_derived,public,all
T00012,10.966666666666667,11.4,L0076,L0025,26.0,36.1,0.0,official_public_fixed_time_revised_derived,public,all
T00013,17.383333333333333,17.633333333333333,L0058,L0030,15.0,29.45,0.0,official_public_fixed_time_revised_derived,public,all
T00014,9.35,10.55,L0014,L0048,72.0,93.1,0.0,official_public_fixed_time_revised_derived,public,all
T00015,17.966666666666665,19.233333333333334,L0024,L0033,76.0,86.45,0.0,official_public_fixed_time_revised_derived,public,all
T00016,17.283333333333335,18.283333333333335,L0041,L0058,60.0,81.7,0.0,official_public_fixed_time_revised_derived,public,all
T00017,8.15,8.9,L0007,L0058,45.0,62.699999999999996,0.0,official_public_fixed_time_revised_derived,public,all
T00018,13.0,13.65,L0027,L0010,39.0,62.699999999999996,0.0,official_public_fixed_time_revised_derived,public,all
T00019,11.666666666666666,12.816666666666666,L0060,L0042,69.0,84.55,0.0,official_public_fixed_time_revised_derived,public,all
T00020,13.816666666666666,14.55,L0065,L0009,44.0,67.45,0.0,official_public_fixed_time_revised_derived,public,all
T00021,17.95,19.0,L0027,L0024,63.0,85.5,0.0,official_public_fixed_time_revised_derived,public,all
T00022,17.916666666666668,18.9,L0008,L0046,59.0,78.85,0.0,official_public_fixed_time_revised_derived,public,all
T00023,7.366666666666666,8.283333333333333,L0019,L0053,55.0,66.5,0.0,official_public_fixed_time_revised_derived,public,all
T00024,15.216666666666667,16.566666666666666,L0077,L0074,81.0,99.75,0.0,official_public_fixed_time_revised_derived,public,all
T00025,15.95,17.366666666666667,L0023,L0053,85.0,95.0,0.0,official_public_fixed_time_revised_derived,public,all
T00026,7.266666666666667,8.516666666666667,L0025,L0019,75.0,96.89999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00027,8.983333333333333,10.066666666666666,L0037,L0068,65.0,88.35,0.0,official_public_fixed_time_revised_derived,public,all
