task_id,scenario_id,self_base_loss,outsourced_loss
T00001,S001,1.59576932,1.59576932
T00001,S002,1.78445725,1.78445725
T00001,S003,0.11633404,0.11633404
T00001,S004,1.19271918,1.19271918
T00001,S005,0.60074482,0.60074482
T00001,S006,0.29253644,0.29253644
T00001,S007,1.0523844,1.0523844
T00001,S008,0.06024837,0.06024837
T00001,S009,1.32075422,1.32075422
T00001,S010,0.2435607,0.2435607
T00001,S011,0.57173311,0.57173311
T00001,S012,0.68573847,0.68573847
T00001,S013,0.21431824,0.21431824
T00001,S014,0.65132227,0.65132227
T00001,S015,0.13921186,0.13921186
T00001,S016,0.33908125,0.33908125
T00001,S017,0.94507425,0.94507425
T00001,S018,0.1668384,0.1668384
T00001,S019,0.24841993,0.24841993
T00001,S020,0.70902793,0.70902793
T00001,S021,0.2010621,0.2010621
T00001,S022,0.33366872,0.33366872
T00001,S023,1.00702343,1.00702343
T00001,S024,0.27998616,0.27998616
T00001,S025,0.11596114,0.11596114
T00001,S026,0.6963912,0.6963912
T00001,S027,0.71875443,0.71875443
T00001,S028,0.97493939,0.97493939
T00001,S029,0.18024451,0.18024451
T00001,S030,0.85644217,0.85644217
T00001,S031,0.39286589,0.39286589
T00001,S032,5.15333787,5.15333787
T00001,S033,0.33417274,0.33417274
T00001,S034,0.001,0.001
T00001,S035,0.33671083,0.33671083
T00001,S036,0.95369962,0.95369962
T00001,S037,0.72625025,0.72625025
T00001,S038,0.46456125,0.46456125
T00001,S039,0.001,0.001
T00001,S040,0.40774503,0.40774503
T00001,S041,0.99946538,0.99946538
T00001,S042,2.53488804,2.53488804
T00001,S043,0.17775388,0.17775388
T00001,S044,0.34654426,0.34654426
T00001,S045,1.20071548,1.20071548
T00001,S046,0.28424108,0.28424108
T00001,S047,0.10262298,0.10262298
T00001,S048,1.1173106,1.1173106
T00001,S049,1.17827078,1.17827078
T00001,S050,0.11452433,0.11452433
T00001,S051,0.3364335,0.3364335
T00001,S052,0.63355889,0.63355889
T00001,S053,0.3282446,0.3282446
T00001,S054,0.17424128,0.17424128
T00001,S055,0.08680166,0.08680166
T00001,S056,0.236024,0.236024
T00001,S057,0.20296008,0.20296008
T00001,S058,0.88881143,0.88881143
