scenario_id,probability,empty_risk_per_km
S001,0.01,0.0052189382
S002,0.01,0.00125
S003,0.01,0.00125
S004,0.01,0.0032292597
S005,0.01,0.00125
S006,0.01,0.0028685828
S007,0.01,0.00125
S008,0.01,0.0061372342
S009,0.01,0.0036877841
S010,0.01,0.0021335049
S011,0.01,0.00125
S012,0.01,0.00125
S013,0.01,0.00125
S014,0.01,0.0078722469
S015,0.01,0.0019273821
S016,0.01,0.00125
S017,0.01,0.0116707701
S018,0.01,0.0028500885
S019,0.01,0.0085120899
S020,0.01,0.0082828512
S021,0.01,0.00125
S022,0.01,0.00125
S023,0.01,0.0029373752
S024,0.01,0.0054572339
S025,0.01,0.0026899884
S026,0.01,0.0028500885
S027,0.01,0.0043104964
S028,0.01,0.002553921
S029,0.01,0.00125
S030,0.01,0.0037614506
S031,0.01,0.0060143286
S032,0.01,0.0037540378
S033,0.01,0.0031673649
S034,0.01,0.00125
S035,0.01,0.0046765818
S036,0.01,0.0023901186
S037,0.01,0.00283938
S038,0.01,0.0033322576
S039,0.01,0.0058979794
S040,0.01,0.00125
S041,0.01,0.0057578043
S042,0.01,0.00125
S043,0.01,0.00125
S044,0.01,0.00125
S045,0.01,0.00125
S046,0.01,0.007092459
S047,0.01,0.0084888989
S048,0.01,0.0049979671
S049,0.01,0.0024164242
S050,0.01,0.0016335079
S051,0.01,0.0062277188
S052,0.01,0.00125
S053,0.01,0.00125
S054,0.01,0.0040589005
S055,0.01,0.0029478677
S056,0.01,0.00125
S057,0.01,0.00125
S058,0.01,0.0069844469
S059,0.01,0.0055881595
S060,0.01,0.0018950749
S061,0.01,0.0030073282
S062,0.01,0.0027039351
S063,0.01,0.0026324505
S064,0.01,0.0053804063
S065,0.01,0.0016872599
S066,0.01,0.00125
S067,0.01,0.00125
S068,0.01,0.0045693173
S069,0.01,0.00125
S070,0.01,0.00125
S071,0.01,0.0025253585
S072,0.01,0.00125
S073,0.01,0.0028936576
S074,0.01,0.0037614506
S075,0.01,0.0064394281
S076,0.01,0.0019145619
S077,0.01,0.00125
S078,0.01,0.00125
S079,0.01,0.0052927379
S080,0.01,0.00125
S081,0.01,0.002834191
S082,0.01,0.00125
S083,0.01,0.0026051336
S084,0.01,0.0018231154
S085,0.01,0.0055881595
S086,0.01,0.0061372342
S087,0.01,0.00125
S088,0.01,0.0039709374
S089,0.01,0.0049979671
S090,0.01,0.00125
S091,0.01,0.00125
S092,0.01,0.00125
S093,0.01,0.00125
S094,0.01,0.0116707701
S095,0.01,0.0025253585
S096,0.01,0.0079872906
S097,0.01,0.0048697547
S098,0.01,0.003607891
S099,0.01,0.0052189382
S100,0.01,0.00125
