scenario_id,probability,empty_risk_per_km
S001,0.01,0.0043416926
S002,0.01,0.0018231154
S003,0.01,0.0048697547
S004,0.01,0.00125
S005,0.01,0.0084357526
S006,0.01,0.0028500885
S007,0.01,0.00125
S008,0.01,0.0038582525
S009,0.01,0.0020478845
S010,0.01,0.0023901186
S011,0.01,0.0096759339
S012,0.01,0.0062563572
S013,0.01,0.0085142503
S014,0.01,0.00125
S015,0.01,0.0053804063
S016,0.01,0.0029470519
S017,0.01,0.0019273821
S018,0.01,0.00125
S019,0.01,0.001326843
S020,0.01,0.0028630946
S021,0.01,0.0029584893
S022,0.01,0.00125
S023,0.01,0.0064211586
S024,0.01,0.0025999135
S025,0.01,0.0051299405
S026,0.01,0.0029470519
S027,0.01,0.001326843
S028,0.01,0.0084934945
S029,0.01,0.00125
S030,0.01,0.0074416989
S031,0.01,0.00125
S032,0.01,0.0036636668
S033,0.01,0.0023692356
S034,0.01,0.00125
S035,0.01,0.0037614506
S036,0.01,0.0143601269
S037,0.01,0.0038082421
S038,0.01,0.0035467202
S039,0.01,0.013737937
S040,0.01,0.0036636668
S041,0.01,0.00125
S042,0.01,0.0042155812
S043,0.01,0.0024033444
S044,0.01,0.013737937
S045,0.01,0.0034515622
S046,0.01,0.00125
S047,0.01,0.0054572339
S048,0.01,0.00125
S049,0.01,0.0073810323
S050,0.01,0.003016771
S051,0.01,0.0106083858
S052,0.01,0.0026870898
S053,0.01,0.0029539018
S054,0.01,0.0024108065
S055,0.01,0.0084888989
S056,0.01,0.00125
S057,0.01,0.00125
S058,0.01,0.008483702
S059,0.01,0.0046821293
S060,0.01,0.0025253585
S061,0.01,0.0033199546
S062,0.01,0.003509032
S063,0.01,0.0039795756
S064,0.01,0.0023780544
S065,0.01,0.0028958106
S066,0.01,0.0077428963
S067,0.01,0.0068190915
S068,0.01,0.0028685828
S069,0.01,0.0034919078
S070,0.01,0.0130307971
S071,0.01,0.002553921
S072,0.01,0.00125
S073,0.01,0.00125
S074,0.01,0.00125
S075,0.01,0.00125
S076,0.01,0.00125
S077,0.01,0.0045693173
S078,0.01,0.00125
S079,0.01,0.0070488988
S080,0.01,0.0081336256
S081,0.01,0.0038406797
S082,0.01,0.00125
S083,0.01,0.0024108065
S084,0.01,0.0028297043
S085,0.01,0.00125
S086,0.01,0.0042898585
S087,0.01,0.0117455567
S088,0.01,0.0026051336
S089,0.01,0.010453084
S090,0.01,0.0026944338
S091,0.01,0.00125
S092,0.01,0.006052092
S093,0.01,0.0032418974
S094,0.01,0.0024789123
S095,0.01,0.00125
S096,0.01,0.00125
S097,0.01,0.00125
S098,0.01,0.0045693173
S099,0.01,0.007999282
S100,0.01,0.003962464
