task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000027,66.8857,79.1794,NOD000678,NOD000178,2073.5769,3368.71026,6.75,外协,PRD0167,普货,225.0,direct_historical_od_median
TSK000030,67.07832545,80.74707545,NOD000632,NOD000014,1880.6003,3176.08254,6.33,外协,PRD0076,普货,211.0,historical_distance_bin_median
TSK000062,67.27095091,74.05015091,NOD000785,NOD000394,4305.0145,5610.68703,14.985,自有,PRD0024,危货,370.0,direct_historical_od_median
TSK000073,67.46357636,78.65387636,NOD000777,NOD000338,7765.0215,9399.93741,29.727,自有,PRD0173,危货,734.0,direct_historical_od_median
TSK000081,67.65620182,81.32495182,NOD000632,NOD000019,2611.6545,3417.63669,7.95,自有,PRD0093,普货,265.0,historical_distance_bin_median
TSK000118,67.84882727,73.49522727,NOD000602,NOD000131,1462.1719,2179.54845,3.63,自有,PRD0132,普货,121.0,historical_distance_bin_median
TSK000119,68.04145273,87.84185273,NOD000632,NOD000177,2353.6156,3753.61695,7.95,外协,PRD0099,普货,265.0,direct_historical_od_median
TSK000129,68.23407818,108.89277818,NOD000786,NOD000363,9499.9586,12102.51348,30.6,外协,PRD0183,普货,1020.0,historical_distance_bin_median
TSK000158,68.42670364,87.60230364,NOD000777,NOD000031,6075.5011,9010.60245,27.0945,自有,PRD0173,危货,669.0,direct_historical_od_median
TSK000174,68.61932909,76.93182909,NOD000678,NOD000543,714.0191,1392.00318,1.44,外协,PRD0166,普货,48.0,historical_distance_bin_median
TSK000182,68.81195455,109.47065455,NOD000603,NOD000619,8719.6077,11769.9894,30.3,外协,PRD0218,普货,1010.0,historical_distance_bin_median
TSK000183,69.00458,91.04948,NOD000597,NOD000450,6978.8011,9027.97875,23.04,自有,PRD0212,普货,768.0,historical_distance_bin_median
TSK000190,69.19720545,114.84370545,NOD000593,NOD000244,14573.8817,17385.95592,59.13,自有,PRD0138,危货,1460.0,direct_historical_od_median
TSK000201,69.38983091,102.05653091,NOD000607,NOD000430,8549.3115,10788.86628,27.96,外协,PRD0262,普货,932.0,direct_historical_od_median
TSK000223,69.58245636,110.81575636,NOD000592,NOD000008,7320.0322,9951.75909,25.35,外协,PRD0200,普货,845.0,direct_historical_od_median
TSK000226,69.77508182,110.43378182,NOD000790,NOD000299,9029.6357,12084.90327,31.17,外协,PRD0202,普货,1039.0,historical_distance_bin_median
TSK000232,69.96770727,83.63645727,NOD000632,NOD000585,3047.2978,4611.15603,10.38,外协,PRD0113,普货,346.0,historical_distance_bin_median
TSK000252,70.16033273,106.96503273,NOD000599,NOD000073,8473.1769,11376.45738,29.25,外协,PRD0226,普货,975.0,historical_distance_bin_median
TSK000255,70.35295818,73.69125818,NOD000781,NOD000134,1320.0513,2813.76891,4.86,外协,PRD0262,普货,162.0,direct_historical_od_median
TSK000281,70.54558364,76.19198364,NOD000624,NOD000410,1296.6874,1570.06764,2.19,外协,PRD0212,普货,73.0,historical_distance_bin_median
TSK000320,70.73820909,111.39690909,NOD000781,NOD000111,9801.7516,12568.57992,32.64,外协,PRD0262,普货,1088.0,direct_historical_od_median
TSK000329,70.93083455,92.28143455,NOD000777,NOD000009,7562.7363,9128.51226,28.7145,自有,PRD0173,危货,709.0,direct_historical_od_median
TSK000331,71.12346,111.78216,NOD000777,NOD000459,10612.6413,13076.47683,43.2945,自有,PRD0173,危货,1069.0,historical_distance_bin_median
