task_id,scenario_id,self_base_loss,outsourced_loss
TSK000027,S001,1.94475516,1.94475516
TSK000027,S002,1.94475516,1.94475516
TSK000027,S003,6.38010333,6.38010333
TSK000027,S004,10.95527893,10.95527893
TSK000027,S005,6.54285865,6.54285865
TSK000027,S006,1.94475516,1.94475516
TSK000027,S007,3.83091158,3.83091158
TSK000027,S008,1.94475516,1.94475516
TSK000027,S009,4.42003711,4.42003711
TSK000027,S010,1.94475516,1.94475516
TSK000027,S011,3.14221966,3.14221966
TSK000027,S012,9.37932799,9.37932799
TSK000027,S013,1.94475516,1.94475516
TSK000027,S014,8.99054975,8.99054975
TSK000027,S015,6.03893055,6.03893055
TSK000027,S016,3.93148196,3.93148196
TSK000027,S017,2.92198012,2.92198012
TSK000027,S018,4.09608045,4.09608045
TSK000027,S019,6.36463543,6.36463543
TSK000027,S020,7.86941572,7.86941572
TSK000027,S021,7.86941572,7.86941572
TSK000027,S022,4.26352654,4.26352654
TSK000027,S023,1.94475516,1.94475516
TSK000027,S024,10.93983515,10.93983515
TSK000027,S025,5.91730477,5.91730477
TSK000027,S026,11.71769734,11.71769734
TSK000027,S027,6.13424303,6.13424303
TSK000027,S028,3.18349937,3.18349937
TSK000027,S029,5.83113245,5.83113245
TSK000027,S030,4.03546988,4.03546988
TSK000027,S031,5.96186689,5.96186689
TSK000027,S032,1.94475516,1.94475516
TSK000027,S033,1.94475516,1.94475516
TSK000027,S034,1.94475516,1.94475516
TSK000027,S035,5.2707104,5.2707104
TSK000027,S036,1.94475516,1.94475516
TSK000027,S037,3.37184353,3.37184353
TSK000027,S038,4.71466206,4.71466206
TSK000027,S039,8.68884316,8.68884316
TSK000027,S040,1.94475516,1.94475516
TSK000027,S041,1.94475516,1.94475516
TSK000027,S042,6.5396596,6.5396596
TSK000027,S043,3.40366672,3.40366672
TSK000027,S044,3.85843576,3.85843576
TSK000027,S045,8.01853711,8.01853711
TSK000027,S046,10.2872703,10.2872703
TSK000027,S047,7.41934438,7.41934438
TSK000027,S048,5.80208531,5.80208531
TSK000027,S049,6.08003278,6.08003278
TSK000027,S050,1.94475516,1.94475516
TSK000027,S051,5.37837674,5.37837674
TSK000027,S052,1.94475516,1.94475516
TSK000027,S053,3.41586216,3.41586216
TSK000027,S054,4.36841682,4.36841682
TSK000027,S055,5.40024825,5.40024825
TSK000027,S056,1.94475516,1.94475516
TSK000027,S057,5.03747295,5.03747295
TSK000027,S058,1.94475516,1.94475516
TSK000027,S059,7.60251543,7.60251543
TSK000027,S060,4.26087345,4.26087345
TSK000027,S061,2.20362296,2.20362296
TSK000027,S062,27.02356281,27.02356281
TSK000027,S063,1.94475516,1.94475516
TSK000027,S064,2.92198012,2.92198012
TSK000027,S065,9.54343929,9.54343929
TSK000027,S066,1.94475516,1.94475516
TSK000027,S067,5.79326941,5.79326941
TSK000027,S068,5.71748784,5.71748784
TSK000027,S069,1.94475516,1.94475516
TSK000027,S070,4.99378378,4.99378378
TSK000027,S071,6.35556703,6.35556703
TSK000027,S072,1.94475516,1.94475516
TSK000027,S073,3.0466256,3.0466256
TSK000027,S074,3.7883411,3.7883411
TSK000027,S075,4.36841682,4.36841682
TSK000027,S076,1.94475516,1.94475516
TSK000027,S077,3.85843576,3.85843576
TSK000027,S078,4.26087345,4.26087345
TSK000027,S079,4.14988061,4.14988061
TSK000027,S080,5.2707104,5.2707104
TSK000027,S081,8.91174918,8.91174918
TSK000027,S082,1.94475516,1.94475516
TSK000027,S083,11.71769734,11.71769734
TSK000027,S084,7.47234268,7.47234268
TSK000027,S085,15.74671533,15.74671533
TSK000027,S086,5.02095554,5.02095554
TSK000027,S087,1.94475516,1.94475516
TSK000027,S088,5.91303691,5.91303691
TSK000027,S089,6.06447488,6.06447488
TSK000027,S090,3.42947121,3.42947121
TSK000027,S091,5.43605345,5.43605345
