scenario_id,probability,empty_risk_per_km
S001,0.01,0.0046973728
S002,0.01,0.0058979794
S003,0.01,0.00125
S004,0.01,0.00125
S005,0.01,0.0038406797
S006,0.01,0.00125
S007,0.01,0.0041577262
S008,0.01,0.00125
S009,0.01,0.00125
S010,0.01,0.0061030897
S011,0.01,0.00125
S012,0.01,0.00125
S013,0.01,0.0038505244
S014,0.01,0.0042121328
S015,0.01,0.0037665041
S016,0.01,0.0033322576
S017,0.01,0.00125
S018,0.01,0.0032914313
S019,0.01,0.002741511
S020,0.01,0.00125
S021,0.01,0.0091389772
S022,0.01,0.00125
S023,0.01,0.0089009947
S024,0.01,0.00125
S025,0.01,0.0037916771
S026,0.01,0.0026051336
S027,0.01,0.0028907155
S028,0.01,0.0029761606
S029,0.01,0.00125
S030,0.01,0.0077129978
S031,0.01,0.0052927379
S032,0.01,0.0058095288
S033,0.01,0.0049219416
S034,0.01,0.0042898585
S035,0.01,0.00125
S036,0.01,0.00125
S037,0.01,0.00125
S038,0.01,0.0085142503
S039,0.01,0.0053804063
S040,0.01,0.0049979671
S041,0.01,0.0077129978
S042,0.01,0.00125
S043,0.01,0.0063989582
S044,0.01,0.00125
S045,0.01,0.0033092003
S046,0.01,0.0026066817
S047,0.01,0.0070434956
S048,0.01,0.0024789123
S049,0.01,0.0097599281
S050,0.01,0.0017562323
S051,0.01,0.0068000162
S052,0.01,0.0046821293
S053,0.01,0.0029470519
S054,0.01,0.0028907155
S055,0.01,0.0025379436
S056,0.01,0.0024033444
S057,0.01,0.0060143286
S058,0.01,0.0045693173
S059,0.01,0.00125
S060,0.01,0.0042793304
S061,0.01,0.0025253585
S062,0.01,0.0042155812
S063,0.01,0.00125
S064,0.01,0.0041577262
S065,0.01,0.0033460372
S066,0.01,0.00283938
S067,0.01,0.0018587955
S068,0.01,0.0027636068
S069,0.01,0.0119354768
S070,0.01,0.0042457405
S071,0.01,0.00125
S072,0.01,0.0029539018
S073,0.01,0.0074548664
S074,0.01,0.0016335079
S075,0.01,0.00125
S076,0.01,0.00125
S077,0.01,0.0069844469
S078,0.01,0.00125
S079,0.01,0.00125
S080,0.01,0.0092449092
S081,0.01,0.0024075552
S082,0.01,0.0032871367
S083,0.01,0.0038695577
S084,0.01,0.00125
S085,0.01,0.0063202715
S086,0.01,0.00125
S087,0.01,0.00125
S088,0.01,0.0054116053
S089,0.01,0.00125
S090,0.01,0.00125
S091,0.01,0.003962464
S092,0.01,0.0019865581
S093,0.01,0.0024789123
S094,0.01,0.00125
S095,0.01,0.0035612108
S096,0.01,0.0033460372
S097,0.01,0.0042992496
S098,0.01,0.0020270978
S099,0.01,0.0019062964
S100,0.01,0.0018950749
