from_node_id,to_node_id,distance_km,travel_hours
NOD000002,NOD000592,1096.0,64.1303
NOD000002,NOD000593,1088.0,63.6622
NOD000002,NOD000594,1078.0,63.0771
NOD000002,NOD000596,1692.0,99.0041
NOD000002,NOD000598,1651.0,96.6051
NOD000002,NOD000599,1506.0,88.1207
NOD000002,NOD000601,1094.0,64.0133
NOD000002,NOD000607,944.0,55.2363
NOD000002,NOD000632,1232.0,72.0881
NOD000002,NOD000645,1096.0,64.1303
NOD000002,NOD000647,1094.0,64.0133
NOD000002,NOD000675,1094.0,64.0133
NOD000002,NOD000678,1200.0,70.2157
NOD000002,NOD000706,1656.0,96.8976
NOD000002,NOD000777,1506.0,88.1207
NOD000002,NOD000779,1078.0,63.0771
NOD000002,NOD000780,1088.0,63.6622
NOD000002,NOD000781,944.0,55.2363
NOD000002,NOD000786,1094.0,64.0133
NOD000002,NOD000789,1088.0,63.6622
NOD000002,NOD000790,1656.0,96.8976
NOD000002,NOD000794,2082.0,121.8242
NOD000002,NOD000795,1088.0,63.6622
NOD000007,NOD000592,861.0,50.3798
NOD000007,NOD000593,853.0,49.9116
NOD000007,NOD000594,853.0,49.9116
NOD000007,NOD000596,1467.0,85.8387
NOD000007,NOD000598,1416.0,82.8545
NOD000007,NOD000599,1271.0,74.3701
NOD000007,NOD000601,859.0,50.2627
NOD000007,NOD000607,993.0,58.1035
NOD000007,NOD000632,1007.0,58.9227
NOD000007,NOD000645,861.0,50.3798
NOD000007,NOD000647,859.0,50.2627
NOD000007,NOD000675,837.0,48.9754
NOD000007,NOD000678,975.0,57.0502
NOD000007,NOD000706,1421.0,83.1471
NOD000007,NOD000777,1271.0,74.3701
NOD000007,NOD000779,853.0,49.9116
NOD000007,NOD000780,853.0,49.9116
NOD000007,NOD000781,987.0,57.7524
NOD000007,NOD000786,859.0,50.2627
NOD000007,NOD000789,853.0,49.9116
NOD000007,NOD000790,1421.0,83.1471
NOD000007,NOD000794,1847.0,108.0736
