scenario_id,probability,empty_risk_per_km
S001,0.01,0.00125
S002,0.01,0.00125
S003,0.01,0.0038505244
S004,0.01,0.004234179
S005,0.01,0.0040604357
S006,0.01,0.00125
S007,0.01,0.002523963
S008,0.01,0.00125
S009,0.01,0.0099298994
S010,0.01,0.00125
S011,0.01,0.00125
S012,0.01,0.003962464
S013,0.01,0.0025379436
S014,0.01,0.0117048956
S015,0.01,0.0130307971
S016,0.01,0.0041194761
S017,0.01,0.0016187712
S018,0.01,0.005858483
S019,0.01,0.003509032
S020,0.01,0.0029579387
S021,0.01,0.0043158248
S022,0.01,0.00125
S023,0.01,0.00125
S024,0.01,0.004230708
S025,0.01,0.0041194761
S026,0.01,0.00125
S027,0.01,0.0044157314
S028,0.01,0.0046577054
S029,0.01,0.0097599281
S030,0.01,0.00125
S031,0.01,0.00125
S032,0.01,0.00125
S033,0.01,0.00125
S034,0.01,0.0046577054
S035,0.01,0.0039243074
S036,0.01,0.0036636668
S037,0.01,0.0106083858
S038,0.01,0.0027636068
S039,0.01,0.00125
S040,0.01,0.0016187712
S041,0.01,0.0091042844
S042,0.01,0.0034551671
S043,0.01,0.00125
S044,0.01,0.00125
S045,0.01,0.003016771
S046,0.01,0.0130307971
S047,0.01,0.0031673649
S048,0.01,0.0048697547
S049,0.01,0.0116707701
S050,0.01,0.0029554912
S051,0.01,0.00125
S052,0.01,0.00125
S053,0.01,0.0022963064
S054,0.01,0.003782932
S055,0.01,0.013737937
S056,0.01,0.0042457405
S057,0.01,0.0068000162
S058,0.01,0.002553921
S059,0.01,0.005216074
S060,0.01,0.00125
S061,0.01,0.0031218613
S062,0.01,0.00125
S063,0.01,0.00125
S064,0.01,0.0054572339
S065,0.01,0.0069844469
S066,0.01,0.0117455567
S067,0.01,0.00125
S068,0.01,0.0026870898
S069,0.01,0.00125
S070,0.01,0.0019062964
S071,0.01,0.0064394281
S072,0.01,0.0077129978
S073,0.01,0.00125
S074,0.01,0.00125
S075,0.01,0.0084888989
S076,0.01,0.00125
S077,0.01,0.0054338306
S078,0.01,0.00499034
S079,0.01,0.00125
S080,0.01,0.0117455567
S081,0.01,0.00125
S082,0.01,0.0084357526
S083,0.01,0.00125
S084,0.01,0.00125
S085,0.01,0.0020270978
S086,0.01,0.00125
S087,0.01,0.003509032
S088,0.01,0.0039795756
S089,0.01,0.0117048956
S090,0.01,0.0044157314
S091,0.01,0.0043119829
S092,0.01,0.0079182072
S093,0.01,0.00125
S094,0.01,0.0038979983
S095,0.01,0.0023635701
S096,0.01,0.00125
S097,0.01,0.00125
S098,0.01,0.0038505244
S099,0.01,0.00125
S100,0.01,0.0074548664
