scenario_id,probability,empty_risk_per_km
S001,0.01,0.0026944338
S002,0.01,0.0069524247
S003,0.01,0.0042709193
S004,0.01,0.00125
S005,0.01,0.00125
S006,0.01,0.0027066684
S007,0.01,0.0026324505
S008,0.01,0.0018950749
S009,0.01,0.0046147029
S010,0.01,0.0042121328
S011,0.01,0.0092045998
S012,0.01,0.0037614506
S013,0.01,0.010453084
S014,0.01,0.00125
S015,0.01,0.005216074
S016,0.01,0.0054572339
S017,0.01,0.0035126079
S018,0.01,0.0041577262
S019,0.01,0.0030853784
S020,0.01,0.0042992496
S021,0.01,0.0068000162
S022,0.01,0.00125
S023,0.01,0.0064211586
S024,0.01,0.0046973728
S025,0.01,0.013737937
S026,0.01,0.0053964347
S027,0.01,0.0092045998
S028,0.01,0.0042359371
S029,0.01,0.003016771
S030,0.01,0.0037540378
S031,0.01,0.00125
S032,0.01,0.0042374403
S033,0.01,0.0032871367
S034,0.01,0.0082828512
S035,0.01,0.0028297043
S036,0.01,0.0056160558
S037,0.01,0.0042317626
S038,0.01,0.0030073282
S039,0.01,0.0041106678
S040,0.01,0.0043119829
S041,0.01,0.00125
S042,0.01,0.0055881595
S043,0.01,0.0037182185
S044,0.01,0.00125
S045,0.01,0.0119354768
S046,0.01,0.0035569589
S047,0.01,0.0029470519
S048,0.01,0.00125
S049,0.01,0.0038232984
S050,0.01,0.0076176366
S051,0.01,0.0039795756
S052,0.01,0.0049121686
S053,0.01,0.0022986177
S054,0.01,0.0037182185
S055,0.01,0.00125
S056,0.01,0.0032871367
S057,0.01,0.0058979794
S058,0.01,0.0099298994
S059,0.01,0.0033212098
S060,0.01,0.007514411
S061,0.01,0.0034919078
S062,0.01,0.0073810323
S063,0.01,0.00125
S064,0.01,0.00125
S065,0.01,0.00125
S066,0.01,0.0046973728
S067,0.01,0.00125
S068,0.01,0.00125
S069,0.01,0.0040336602
S070,0.01,0.0036636668
S071,0.01,0.00125
S072,0.01,0.0025379436
S073,0.01,0.00125
S074,0.01,0.0073810323
S075,0.01,0.0034515622
S076,0.01,0.0038406797
S077,0.01,0.0017518306
S078,0.01,0.00125
S079,0.01,0.00125
S080,0.01,0.00125
S081,0.01,0.0077087696
S082,0.01,0.00125
S083,0.01,0.0043104964
S084,0.01,0.0030853784
S085,0.01,0.0091389772
S086,0.01,0.0064681993
S087,0.01,0.0028337435
S088,0.01,0.0025938111
S089,0.01,0.005216074
S090,0.01,0.00125
S091,0.01,0.0043416926
S092,0.01,0.0046821293
S093,0.01,0.00125
S094,0.01,0.0092449092
S095,0.01,0.0076176366
S096,0.01,0.0023635701
S097,0.01,0.00125
S098,0.01,0.00125
S099,0.01,0.0044157314
S100,0.01,0.00125
