vehicle_id,task_id,q_ki
VEH000318,TSK000007,1
VEH000098,TSK000007,1
VEH000317,TSK000007,0
VEH000355,TSK000007,1
VEH000223,TSK000007,0
VEH000520,TSK000007,0
VEH000261,TSK000007,1
VEH000389,TSK000007,0
VEH000321,TSK000007,1
VEH000392,TSK000007,1
VEH000528,TSK000007,1
VEH000043,TSK000007,1
VEH000250,TSK000007,0
VEH000309,TSK000007,0
VEH000468,TSK000007,0
VEH000508,TSK000007,0
VEH000366,TSK000007,0
VEH000314,TSK000007,0
VEH000336,TSK000007,1
VEH000402,TSK000007,0
VEH000090,TSK000007,0
VEH000356,TSK000007,1
VEH000301,TSK000007,1
VEH000307,TSK000007,0
VEH000306,TSK000007,0
VEH000068,TSK000007,1
VEH000271,TSK000007,1
VEH000331,TSK000007,1
VEH000067,TSK000007,1
VEH000240,TSK000007,0
VEH000521,TSK000007,1
VEH000080,TSK000007,1
VEH000218,TSK000007,1
VEH000329,TSK000007,0
VEH000328,TSK000007,0
VEH000272,TSK000007,0
VEH000332,TSK000007,1
VEH000504,TSK000007,1
VEH000247,TSK000007,0
VEH000337,TSK000007,0
VEH000319,TSK000007,1
VEH000411,TSK000007,0
VEH000222,TSK000007,1
VEH000303,TSK000007,0
VEH000014,TSK000007,0
VEH000484,TSK000007,1
VEH000007,TSK000007,1
VEH000349,TSK000007,1
VEH000459,TSK000007,0
VEH000019,TSK000007,0
VEH000488,TSK000007,0
VEH000058,TSK000007,1
VEH000370,TSK000007,0
VEH000485,TSK000007,0
VEH000401,TSK000007,0
VEH000070,TSK000007,1
VEH000062,TSK000007,1
VEH000241,TSK000007,1
VEH000071,TSK000007,1
VEH000426,TSK000007,0
VEH000095,TSK000007,1
VEH000391,TSK000007,0
VEH000395,TSK000007,0
VEH000032,TSK000007,0
VEH000458,TSK000007,1
VEH000419,TSK000007,1
VEH000514,TSK000007,0
VEH000229,TSK000007,0
VEH000249,TSK000007,1
VEH000051,TSK000007,1
VEH000350,TSK000007,0
VEH000078,TSK000007,0
VEH000518,TSK000007,1
VEH000353,TSK000007,1
VEH000517,TSK000007,0
VEH000361,TSK000007,0
VEH000397,TSK000007,1
VEH000265,TSK000007,0
VEH000047,TSK000007,1
VEH000377,TSK000007,1
VEH000522,TSK000007,1
VEH000506,TSK000007,0
VEH000406,TSK000007,0
VEH000529,TSK000007,0
VEH000097,TSK000007,1
VEH000423,TSK000007,0
VEH000041,TSK000007,1
VEH000446,TSK000007,0
VEH000292,TSK000007,0
VEH000263,TSK000007,1
VEH000380,TSK000007,1
VEH000008,TSK000007,0
VEH000283,TSK000007,0
VEH000386,TSK000007,1
VEH000048,TSK000007,0
VEH000441,TSK000007,1
VEH000077,TSK000007,1
VEH000340,TSK000007,0
VEH000219,TSK000007,0
VEH000277,TSK000007,0
VEH000299,TSK000007,1
VEH000492,TSK000007,0
VEH000360,TSK000007,1
VEH000252,TSK000007,0
VEH000422,TSK000007,1
VEH000060,TSK000007,1
VEH000278,TSK000007,1
VEH000364,TSK000007,1
VEH000226,TSK000007,0
VEH000305,TSK000007,0
VEH000033,TSK000007,1
VEH000327,TSK000007,0
VEH000279,TSK000007,0
VEH000061,TSK000007,1
VEH000381,TSK000007,0
VEH000064,TSK000007,0
VEH000358,TSK000007,1
VEH000346,TSK000007,1
VEH000083,TSK000007,0
VEH000044,TSK000007,1
VEH000310,TSK000007,0
VEH000072,TSK000007,1
VEH000246,TSK000007,1
VEH000531,TSK000007,1
