vehicle_id,initial_node_id,available_hour,risk_factor,risk_percentile,vehicle_type,hazard_class,admission_indicator
D00_V0001,L0000,0.0,1.0,0.014705882352941176,public_mdvsp_revised_derived,all,1
D00_V0002,L0000,0.0,1.0,0.029411764705882353,public_mdvsp_revised_derived,all,1
D00_V0003,L0000,0.0,1.0,0.04411764705882353,public_mdvsp_revised_derived,all,1
D00_V0004,L0000,0.0,1.0,0.058823529411764705,public_mdvsp_revised_derived,all,1
D00_V0005,L0000,0.0,1.0,0.07352941176470588,public_mdvsp_revised_derived,all,1
D00_V0006,L0000,0.0,1.0,0.08823529411764706,public_mdvsp_revised_derived,all,1
D00_V0007,L0000,0.0,1.0,0.10294117647058823,public_mdvsp_revised_derived,all,1
D00_V0008,L0000,0.0,1.0,0.11764705882352941,public_mdvsp_revised_derived,all,1
D00_V0009,L0000,0.0,1.0,0.1323529411764706,public_mdvsp_revised_derived,all,1
D00_V0010,L0000,0.0,1.0,0.14705882352941177,public_mdvsp_revised_derived,all,1
D00_V0011,L0000,0.0,1.0,0.16176470588235295,public_mdvsp_revised_derived,all,1
D00_V0012,L0000,0.0,1.0,0.17647058823529413,public_mdvsp_revised_derived,all,1
D00_V0013,L0000,0.0,1.0,0.19117647058823528,public_mdvsp_revised_derived,all,1
D00_V0014,L0000,0.0,1.0,0.20588235294117646,public_mdvsp_revised_derived,all,1
D00_V0015,L0000,0.0,1.0,0.22058823529411764,public_mdvsp_revised_derived,all,1
D00_V0016,L0000,0.0,1.0,0.23529411764705882,public_mdvsp_revised_derived,all,1
D00_V0017,L0000,0.0,1.0,0.25,public_mdvsp_revised_derived,all,1
D00_V0018,L0000,0.0,1.0,0.2647058823529412,public_mdvsp_revised_derived,all,1
D00_V0019,L0000,0.0,1.0,0.27941176470588236,public_mdvsp_revised_derived,all,1
D00_V0020,L0000,0.0,1.0,0.29411764705882354,public_mdvsp_revised_derived,all,1
D00_V0021,L0000,0.0,1.0,0.3088235294117647,public_mdvsp_revised_derived,all,1
D00_V0022,L0000,0.0,1.0,0.3235294117647059,public_mdvsp_revised_derived,all,1
D01_V0001,L0001,0.0,1.0,0.3382352941176471,public_mdvsp_revised_derived,all,1
D01_V0002,L0001,0.0,1.0,0.35294117647058826,public_mdvsp_revised_derived,all,1
D01_V0003,L0001,0.0,1.0,0.36764705882352944,public_mdvsp_revised_derived,all,1
D01_V0004,L0001,0.0,1.0,0.38235294117647056,public_mdvsp_revised_derived,all,1
D01_V0005,L0001,0.0,1.0,0.39705882352941174,public_mdvsp_revised_derived,all,1
D01_V0006,L0001,0.0,1.0,0.4117647058823529,public_mdvsp_revised_derived,all,1
D01_V0007,L0001,0.0,1.0,0.4264705882352941,public_mdvsp_revised_derived,all,1
D01_V0008,L0001,0.0,1.0,0.4411764705882353,public_mdvsp_revised_derived,all,1
D01_V0009,L0001,0.0,1.0,0.45588235294117646,public_mdvsp_revised_derived,all,1
D01_V0010,L0001,0.0,1.0,0.47058823529411764,public_mdvsp_revised_derived,all,1
D01_V0011,L0001,0.0,1.0,0.4852941176470588,public_mdvsp_revised_derived,all,1
D01_V0012,L0001,0.0,1.0,0.5,public_mdvsp_revised_derived,all,1
D02_V0001,L0002,0.0,1.0,0.5147058823529411,public_mdvsp_revised_derived,all,1
D02_V0002,L0002,0.0,1.0,0.5294117647058824,public_mdvsp_revised_derived,all,1
D02_V0003,L0002,0.0,1.0,0.5441176470588235,public_mdvsp_revised_derived,all,1
D02_V0004,L0002,0.0,1.0,0.5588235294117647,public_mdvsp_revised_derived,all,1
