vehicle_id,task_id,q_ki
VEH000250,TSK000027,0
VEH000081,TSK000027,0
VEH000368,TSK000027,1
VEH000248,TSK000027,1
VEH000334,TSK000027,0
VEH000027,TSK000027,1
VEH000388,TSK000027,0
VEH000096,TSK000027,0
VEH000299,TSK000027,0
VEH000459,TSK000027,1
VEH000229,TSK000027,1
VEH000221,TSK000027,0
VEH000329,TSK000027,0
VEH000061,TSK000027,1
VEH000305,TSK000027,1
VEH000402,TSK000027,0
VEH000296,TSK000027,0
VEH000328,TSK000027,1
VEH000430,TSK000027,0
VEH000395,TSK000027,0
VEH000088,TSK000027,0
VEH000261,TSK000027,0
VEH000086,TSK000027,0
VEH000006,TSK000027,0
VEH000358,TSK000027,1
VEH000298,TSK000027,0
VEH000366,TSK000027,0
VEH000353,TSK000027,1
VEH000330,TSK000027,1
VEH000441,TSK000027,1
VEH000484,TSK000027,1
VEH000360,TSK000027,1
VEH000525,TSK000027,0
VEH000492,TSK000027,0
VEH000431,TSK000027,0
VEH000247,TSK000027,0
VEH000403,TSK000027,0
VEH000429,TSK000027,0
VEH000024,TSK000027,1
VEH000078,TSK000027,0
VEH000440,TSK000027,0
VEH000414,TSK000027,1
VEH000043,TSK000027,0
VEH000324,TSK000027,0
VEH000505,TSK000027,1
VEH000349,TSK000027,0
VEH000397,TSK000027,0
VEH000428,TSK000027,1
VEH000093,TSK000027,1
VEH000504,TSK000027,0
VEH000026,TSK000027,1
VEH000220,TSK000027,1
VEH000091,TSK000027,0
VEH000015,TSK000027,0
VEH000042,TSK000027,0
VEH000482,TSK000027,0
VEH000066,TSK000027,1
VEH000359,TSK000027,1
VEH000228,TSK000027,1
VEH000246,TSK000027,1
VEH000374,TSK000027,1
VEH000331,TSK000027,1
VEH000423,TSK000027,1
VEH000348,TSK000027,0
VEH000515,TSK000027,0
VEH000080,TSK000027,1
VEH000320,TSK000027,1
VEH000102,TSK000027,1
VEH000314,TSK000027,1
VEH000346,TSK000027,1
VEH000287,TSK000027,1
VEH000063,TSK000027,0
VEH000045,TSK000027,1
VEH000265,TSK000027,0
VEH000059,TSK000027,1
VEH000424,TSK000027,1
VEH000355,TSK000027,0
VEH000499,TSK000027,1
VEH000070,TSK000027,0
VEH000271,TSK000027,0
VEH000053,TSK000027,1
VEH000031,TSK000027,0
VEH000263,TSK000027,1
VEH000049,TSK000027,1
VEH000291,TSK000027,1
VEH000283,TSK000027,1
VEH000393,TSK000027,0
VEH000073,TSK000027,1
VEH000090,TSK000027,1
VEH000458,TSK000027,0
VEH000508,TSK000027,1
VEH000409,TSK000027,0
VEH000343,TSK000027,1
VEH000034,TSK000027,0
VEH000281,TSK000027,1
VEH000318,TSK000027,1
VEH000065,TSK000027,1
VEH000352,TSK000027,1
VEH000477,TSK000027,0
VEH000394,TSK000027,0
VEH000074,TSK000027,1
VEH000519,TSK000027,1
VEH000051,TSK000027,1
VEH000323,TSK000027,0
VEH000266,TSK000027,0
VEH000072,TSK000027,1
VEH000306,TSK000027,0
VEH000084,TSK000027,1
VEH000094,TSK000027,0
VEH000376,TSK000027,1
VEH000367,TSK000027,1
VEH000219,TSK000027,0
VEH000292,TSK000027,0
VEH000309,TSK000027,1
VEH000014,TSK000027,1
VEH000526,TSK000027,1
VEH000341,TSK000027,0
VEH000455,TSK000027,0
VEH000357,TSK000027,0
VEH000417,TSK000027,1
VEH000008,TSK000027,0
VEH000344,TSK000027,1
VEH000282,TSK000027,0
VEH000242,TSK000027,0
VEH000249,TSK000027,0
VEH000269,TSK000027,0
VEH000319,TSK000027,0
VEH000342,TSK000027,0
VEH000304,TSK000027,0
VEH000311,TSK000027,1
VEH000518,TSK000027,1
VEH000310,TSK000027,1
VEH000406,TSK000027,1
VEH000387,TSK000027,0
VEH000422,TSK000027,1
VEH000420,TSK000027,0
VEH000356,TSK000027,0
VEH000284,TSK000027,0
VEH000036,TSK000027,1
VEH000326,TSK000027,1
VEH000077,TSK000027,0
VEH000032,TSK000027,0
VEH000099,TSK000027,1
VEH000513,TSK000027,1
VEH000057,TSK000027,1
VEH000101,TSK000027,1
VEH000380,TSK000027,1
VEH000529,TSK000027,0
VEH000389,TSK000027,0
VEH000312,TSK000027,1
VEH000218,TSK000027,1
VEH000392,TSK000027,1
VEH000005,TSK000027,0
VEH000377,TSK000027,1
VEH000278,TSK000027,0
VEH000531,TSK000027,1
VEH000386,TSK000027,0
VEH000231,TSK000027,0
VEH000301,TSK000027,0
VEH000288,TSK000027,0
VEH000302,TSK000027,0
VEH000408,TSK000027,1
VEH000262,TSK000027,1
VEH000046,TSK000027,0
VEH000533,TSK000027,1
VEH000044,TSK000027,1
VEH000522,TSK000027,0
VEH000516,TSK000027,0
VEH000062,TSK000027,0
VEH000321,TSK000027,0
VEH000450,TSK000027,1
VEH000446,TSK000027,0
VEH000037,TSK000027,1
VEH000427,TSK000027,1
VEH000290,TSK000027,0
VEH000252,TSK000027,1
VEH000007,TSK000027,1
VEH000079,TSK000027,0
VEH000327,TSK000027,0
VEH000279,TSK000027,0
VEH000401,TSK000027,1
VEH000421,TSK000027,0
VEH000520,TSK000027,1
VEH000040,TSK000027,1
VEH000083,TSK000027,0
VEH000350,TSK000027,1
VEH000410,TSK000027,0
VEH000280,TSK000027,1
VEH000071,TSK000027,0
VEH000003,TSK000027,1
VEH000509,TSK000027,0
VEH000361,TSK000027,1
VEH000230,TSK000027,0
VEH000011,TSK000027,1
VEH000308,TSK000027,0
VEH000222,TSK000027,1
VEH000512,TSK000027,1
VEH000483,TSK000027,1
VEH000307,TSK000027,0
VEH000339,TSK000027,0
VEH000250,TSK000075,1
VEH000081,TSK000075,0
VEH000368,TSK000075,0
VEH000248,TSK000075,1
VEH000334,TSK000075,1
VEH000027,TSK000075,0
VEH000388,TSK000075,0
VEH000096,TSK000075,1
VEH000299,TSK000075,0
VEH000459,TSK000075,0
VEH000229,TSK000075,0
VEH000221,TSK000075,1
VEH000329,TSK000075,0
VEH000061,TSK000075,1
VEH000305,TSK000075,1
VEH000402,TSK000075,0
VEH000296,TSK000075,0
VEH000328,TSK000075,1
VEH000430,TSK000075,0
VEH000395,TSK000075,1
VEH000088,TSK000075,1
VEH000261,TSK000075,0
VEH000086,TSK000075,1
VEH000006,TSK000075,1
VEH000358,TSK000075,0
VEH000298,TSK000075,0
VEH000366,TSK000075,1
VEH000353,TSK000075,0
VEH000330,TSK000075,1
VEH000441,TSK000075,1
VEH000484,TSK000075,0
VEH000360,TSK000075,0
VEH000525,TSK000075,1
VEH000492,TSK000075,0
VEH000431,TSK000075,1
VEH000247,TSK000075,0
VEH000403,TSK000075,1
VEH000429,TSK000075,0
VEH000024,TSK000075,0
VEH000078,TSK000075,1
VEH000440,TSK000075,0
VEH000414,TSK000075,1
VEH000043,TSK000075,1
VEH000324,TSK000075,0
VEH000505,TSK000075,1
VEH000349,TSK000075,0
VEH000397,TSK000075,1
VEH000428,TSK000075,1
VEH000093,TSK000075,0
VEH000504,TSK000075,0
VEH000026,TSK000075,1
VEH000220,TSK000075,0
VEH000091,TSK000075,0
VEH000015,TSK000075,1
VEH000042,TSK000075,1
VEH000482,TSK000075,1
VEH000066,TSK000075,0
VEH000359,TSK000075,1
VEH000228,TSK000075,1
VEH000246,TSK000075,1
VEH000374,TSK000075,1
VEH000331,TSK000075,0
VEH000423,TSK000075,0
VEH000348,TSK000075,1
VEH000515,TSK000075,0
VEH000080,TSK000075,0
VEH000320,TSK000075,0
VEH000102,TSK000075,1
VEH000314,TSK000075,1
VEH000346,TSK000075,1
VEH000287,TSK000075,0
VEH000063,TSK000075,1
VEH000045,TSK000075,1
VEH000265,TSK000075,0
VEH000059,TSK000075,0
VEH000424,TSK000075,1
VEH000355,TSK000075,1
VEH000499,TSK000075,1
VEH000070,TSK000075,0
VEH000271,TSK000075,1
VEH000053,TSK000075,0
VEH000031,TSK000075,0
VEH000263,TSK000075,1
VEH000049,TSK000075,1
VEH000291,TSK000075,0
VEH000283,TSK000075,1
VEH000393,TSK000075,1
VEH000073,TSK000075,1
VEH000090,TSK000075,0
VEH000458,TSK000075,0
VEH000508,TSK000075,1
VEH000409,TSK000075,0
VEH000343,TSK000075,0
VEH000034,TSK000075,0
VEH000281,TSK000075,0
VEH000318,TSK000075,0
VEH000065,TSK000075,1
VEH000352,TSK000075,1
VEH000477,TSK000075,0
VEH000394,TSK000075,1
VEH000074,TSK000075,1
VEH000519,TSK000075,0
VEH000051,TSK000075,0
VEH000323,TSK000075,1
VEH000266,TSK000075,1
VEH000072,TSK000075,0
VEH000306,TSK000075,0
VEH000084,TSK000075,1
VEH000094,TSK000075,1
VEH000376,TSK000075,0
VEH000367,TSK000075,1
VEH000219,TSK000075,0
VEH000292,TSK000075,0
VEH000309,TSK000075,1
VEH000014,TSK000075,1
VEH000526,TSK000075,0
VEH000341,TSK000075,0
VEH000455,TSK000075,1
VEH000357,TSK000075,0
VEH000417,TSK000075,1
VEH000008,TSK000075,1
VEH000344,TSK000075,0
VEH000282,TSK000075,1
VEH000242,TSK000075,1
VEH000249,TSK000075,0
VEH000269,TSK000075,0
VEH000319,TSK000075,0
VEH000342,TSK000075,1
VEH000304,TSK000075,1
VEH000311,TSK000075,0
VEH000518,TSK000075,1
VEH000310,TSK000075,0
VEH000406,TSK000075,1
VEH000387,TSK000075,0
VEH000422,TSK000075,1
VEH000420,TSK000075,0
VEH000356,TSK000075,1
VEH000284,TSK000075,1
VEH000036,TSK000075,0
VEH000326,TSK000075,1
VEH000077,TSK000075,0
VEH000032,TSK000075,1
VEH000099,TSK000075,0
VEH000513,TSK000075,0
VEH000057,TSK000075,0
VEH000101,TSK000075,1
VEH000380,TSK000075,1
VEH000529,TSK000075,0
VEH000389,TSK000075,0
VEH000312,TSK000075,1
VEH000218,TSK000075,1
VEH000392,TSK000075,1
VEH000005,TSK000075,1
VEH000377,TSK000075,1
VEH000278,TSK000075,0
VEH000531,TSK000075,0
VEH000386,TSK000075,1
VEH000231,TSK000075,0
VEH000301,TSK000075,1
VEH000288,TSK000075,0
VEH000302,TSK000075,0
VEH000408,TSK000075,0
VEH000262,TSK000075,1
VEH000046,TSK000075,1
VEH000533,TSK000075,0
VEH000044,TSK000075,0
VEH000522,TSK000075,1
VEH000516,TSK000075,0
VEH000062,TSK000075,0
VEH000321,TSK000075,0
VEH000450,TSK000075,1
VEH000446,TSK000075,0
VEH000037,TSK000075,1
VEH000427,TSK000075,1
VEH000290,TSK000075,1
VEH000252,TSK000075,0
VEH000007,TSK000075,0
VEH000079,TSK000075,0
VEH000327,TSK000075,1
VEH000279,TSK000075,1
VEH000401,TSK000075,0
VEH000421,TSK000075,1
VEH000520,TSK000075,1
VEH000040,TSK000075,0
