task_id,scenario_id,self_base_loss,outsourced_loss
TSK000115,S001,65.26680971,65.26680971
TSK000115,S002,8.03776691,8.03776691
TSK000115,S003,76.90836566,76.90836566
TSK000115,S004,8.03776691,8.03776691
TSK000115,S005,23.97454335,23.97454335
TSK000115,S006,8.03776691,8.03776691
TSK000115,S007,111.0816498,111.0816498
TSK000115,S008,19.68303033,19.68303033
TSK000115,S009,23.98786896,23.98786896
TSK000115,S010,8.03776691,8.03776691
TSK000115,S011,8.03776691,8.03776691
TSK000115,S012,23.66242238,23.66242238
TSK000115,S013,23.66242238,23.66242238
TSK000115,S014,17.25643205,17.25643205
TSK000115,S015,43.97427104,43.97427104
TSK000115,S016,27.05457877,27.05457877
TSK000115,S017,44.22105364,44.22105364
TSK000115,S018,18.87344147,18.87344147
TSK000115,S019,8.03776691,8.03776691
TSK000115,S020,19.91952145,19.91952145
TSK000115,S021,51.20342728,51.20342728
TSK000115,S022,20.14525332,20.14525332
TSK000115,S023,8.03776691,8.03776691
TSK000115,S024,8.03776691,8.03776691
TSK000115,S025,8.03776691,8.03776691
TSK000115,S026,22.13193003,22.13193003
TSK000115,S027,8.03776691,8.03776691
TSK000115,S028,34.37146142,34.37146142
TSK000115,S029,8.03776691,8.03776691
TSK000115,S030,55.22254941,55.22254941
TSK000115,S031,8.03776691,8.03776691
TSK000115,S032,15.83813265,15.83813265
TSK000115,S033,50.46541426,50.46541426
TSK000115,S034,20.17976962,20.17976962
TSK000115,S035,17.80634221,17.80634221
TSK000115,S036,8.03776691,8.03776691
TSK000115,S037,41.76568247,41.76568247
TSK000115,S038,8.03776691,8.03776691
TSK000115,S039,16.47677252,16.47677252
TSK000115,S040,8.03776691,8.03776691
TSK000115,S041,15.49965372,15.49965372
TSK000115,S042,37.72226161,37.72226161
TSK000115,S043,51.18837476,51.18837476
TSK000115,S044,20.39108926,20.39108926
TSK000115,S045,22.22990982,22.22990982
TSK000115,S046,54.30919894,54.30919894
TSK000115,S047,8.03776691,8.03776691
TSK000115,S048,22.55398798,22.55398798
TSK000115,S049,24.84338777,24.84338777
TSK000115,S050,17.25643205,17.25643205
TSK000115,S051,29.18436755,29.18436755
TSK000115,S052,40.20355902,40.20355902
TSK000115,S053,19.39188732,19.39188732
TSK000115,S054,8.03776691,8.03776691
TSK000115,S055,26.52000408,26.52000408
TSK000115,S056,8.03776691,8.03776691
TSK000115,S057,8.03776691,8.03776691
TSK000115,S058,8.03776691,8.03776691
TSK000115,S059,26.48629047,26.48629047
TSK000115,S060,26.52000408,26.52000408
TSK000115,S061,8.03776691,8.03776691
TSK000115,S062,15.56114183,15.56114183
TSK000115,S063,8.03776691,8.03776691
TSK000115,S064,39.40198886,39.40198886
TSK000115,S065,19.63284757,19.63284757
TSK000115,S066,24.84338777,24.84338777
TSK000115,S067,31.54877194,31.54877194
TSK000115,S068,26.07344502,26.07344502
TSK000115,S069,36.64278469,36.64278469
TSK000115,S070,34.09343274,34.09343274
TSK000115,S071,15.71087394,15.71087394
TSK000115,S072,18.79818909,18.79818909
TSK000115,S073,60.95851782,60.95851782
TSK000115,S074,43.53643479,43.53643479
TSK000115,S075,83.14738317,83.14738317
TSK000115,S076,34.37146142,34.37146142
TSK000115,S077,38.31726598,38.31726598
TSK000115,S078,8.03776691,8.03776691
TSK000115,S079,30.09183421,30.09183421
TSK000115,S080,15.56114183,15.56114183
TSK000115,S081,48.59240836,48.59240836
TSK000115,S082,53.78644085,53.78644085
TSK000115,S083,28.08387436,28.08387436
TSK000115,S084,8.03776691,8.03776691
TSK000115,S085,20.4914582,20.4914582
TSK000115,S086,94.09114354,94.09114354
TSK000115,S087,8.03776691,8.03776691
TSK000115,S088,31.65957973,31.65957973
TSK000115,S089,23.02969306,23.02969306
TSK000115,S090,15.01286566,15.01286566
TSK000115,S091,68.85145943,68.85145943
TSK000115,S092,8.03776691,8.03776691
TSK000115,S093,8.03776691,8.03776691
TSK000115,S094,27.91883693,27.91883693
TSK000115,S095,24.48769785,24.48769785
TSK000115,S096,27.08534139,27.08534139
TSK000115,S097,20.00585217,20.00585217
TSK000115,S098,26.07015722,26.07015722
TSK000115,S099,29.39796395,29.39796395
TSK000115,S100,8.03776691,8.03776691
TSK000117,S001,23.0613709,23.0613709
TSK000117,S002,3.71797776,3.71797776
TSK000117,S003,24.86230161,24.86230161
TSK000117,S004,3.71797776,3.71797776
TSK000117,S005,11.58875613,11.58875613
TSK000117,S006,3.71797776,3.71797776
TSK000117,S007,41.9650235,41.9650235
TSK000117,S008,8.53577334,8.53577334
TSK000117,S009,9.37007491,9.37007491
TSK000117,S010,3.71797776,3.71797776
TSK000117,S011,3.71797776,3.71797776
TSK000117,S012,10.71998378,10.71998378
TSK000117,S013,10.71998378,10.71998378
TSK000117,S014,9.01993439,9.01993439
TSK000117,S015,15.33690837,15.33690837
TSK000117,S016,9.33306923,9.33306923
TSK000117,S017,15.94189169,15.94189169
TSK000117,S018,9.02456778,9.02456778
TSK000117,S019,3.71797776,3.71797776
TSK000117,S020,11.02674123,11.02674123
TSK000117,S021,16.21343084,16.21343084
TSK000117,S022,9.49096318,9.49096318
TSK000117,S023,3.71797776,3.71797776
TSK000117,S024,3.71797776,3.71797776
TSK000117,S025,3.71797776,3.71797776
TSK000117,S026,10.51650415,10.51650415
TSK000117,S027,3.71797776,3.71797776
TSK000117,S028,13.26270876,13.26270876
TSK000117,S029,3.71797776,3.71797776
TSK000117,S030,19.23339544,19.23339544
TSK000117,S031,3.71797776,3.71797776
TSK000117,S032,8.87320472,8.87320472
TSK000117,S033,20.93829648,20.93829648
TSK000117,S034,7.35691768,7.35691768
TSK000117,S035,9.37108795,9.37108795
TSK000117,S036,3.71797776,3.71797776
TSK000117,S037,18.7696401,18.7696401
TSK000117,S038,3.71797776,3.71797776
TSK000117,S039,5.85333367,5.85333367
TSK000117,S040,3.71797776,3.71797776
TSK000117,S041,7.86019741,7.86019741
TSK000117,S042,13.09547788,13.09547788
TSK000117,S043,14.54007814,14.54007814
TSK000117,S044,8.09773594,8.09773594
TSK000117,S045,11.69147458,11.69147458
TSK000117,S046,17.52821826,17.52821826
TSK000117,S047,3.71797776,3.71797776
TSK000117,S048,11.74691202,11.74691202
TSK000117,S049,13.46358944,13.46358944
TSK000117,S050,9.01993439,9.01993439
TSK000117,S051,9.92687814,9.92687814
TSK000117,S052,11.7238048,11.7238048
TSK000117,S053,10.52077874,10.52077874
TSK000117,S054,3.71797776,3.71797776
TSK000117,S055,10.95465067,10.95465067
TSK000117,S056,3.71797776,3.71797776
