vehicle_id,task_id,q_ki
VEH000096,TSK000008,1
VEH000379,TSK000008,1
VEH000424,TSK000008,1
VEH000025,TSK000008,0
VEH000048,TSK000008,1
VEH000429,TSK000008,1
VEH000259,TSK000008,1
VEH000394,TSK000008,1
VEH000074,TSK000008,1
VEH000392,TSK000008,1
VEH000417,TSK000008,0
VEH000302,TSK000008,1
VEH000090,TSK000008,1
VEH000088,TSK000008,1
VEH000289,TSK000008,1
VEH000072,TSK000008,1
VEH000321,TSK000008,1
VEH000378,TSK000008,1
VEH000387,TSK000008,1
VEH000348,TSK000008,0
VEH000367,TSK000008,1
VEH000010,TSK000008,0
VEH000274,TSK000008,1
VEH000467,TSK000008,1
VEH000355,TSK000008,0
VEH000041,TSK000008,1
VEH000344,TSK000008,0
VEH000431,TSK000008,1
VEH000281,TSK000008,1
VEH000250,TSK000008,0
VEH000477,TSK000008,1
VEH000261,TSK000008,0
VEH000391,TSK000008,0
VEH000513,TSK000008,1
VEH000410,TSK000008,1
VEH000271,TSK000008,1
VEH000034,TSK000008,1
VEH000484,TSK000008,1
VEH000024,TSK000008,1
VEH000102,TSK000008,1
VEH000357,TSK000008,1
VEH000524,TSK000008,1
VEH000094,TSK000008,1
VEH000441,TSK000008,1
VEH000430,TSK000008,0
VEH000053,TSK000008,1
VEH000279,TSK000008,1
VEH000521,TSK000008,1
VEH000223,TSK000008,1
VEH000085,TSK000008,1
VEH000265,TSK000008,1
VEH000019,TSK000008,1
VEH000506,TSK000008,0
VEH000339,TSK000008,1
VEH000005,TSK000008,1
VEH000528,TSK000008,1
VEH000082,TSK000008,1
VEH000262,TSK000008,1
VEH000026,TSK000008,1
VEH000416,TSK000008,1
VEH000492,TSK000008,0
VEH000311,TSK000008,1
VEH000288,TSK000008,1
VEH000358,TSK000008,1
VEH000352,TSK000008,0
VEH000319,TSK000008,1
VEH000428,TSK000008,1
VEH000356,TSK000008,1
VEH000084,TSK000008,0
VEH000246,TSK000008,1
VEH000300,TSK000008,1
VEH000251,TSK000008,1
VEH000386,TSK000008,1
VEH000343,TSK000008,1
VEH000218,TSK000008,1
VEH000310,TSK000008,1
VEH000389,TSK000008,1
VEH000478,TSK000008,1
VEH000328,TSK000008,1
VEH000304,TSK000008,1
VEH000070,TSK000008,1
VEH000283,TSK000008,1
VEH000269,TSK000008,0
VEH000336,TSK000008,0
VEH000086,TSK000008,1
VEH000222,TSK000008,1
VEH000028,TSK000008,1
VEH000267,TSK000008,1
VEH000527,TSK000008,1
VEH000313,TSK000008,1
VEH000231,TSK000008,0
VEH000403,TSK000008,1
VEH000257,TSK000008,1
VEH000093,TSK000008,0
VEH000060,TSK000008,0
VEH000519,TSK000008,1
VEH000221,TSK000008,1
VEH000066,TSK000008,1
VEH000059,TSK000008,1
VEH000006,TSK000008,0
VEH000096,TSK000078,1
VEH000379,TSK000078,1
VEH000424,TSK000078,1
VEH000025,TSK000078,1
VEH000048,TSK000078,1
VEH000429,TSK000078,1
VEH000259,TSK000078,1
VEH000394,TSK000078,1
VEH000074,TSK000078,1
VEH000392,TSK000078,1
VEH000417,TSK000078,1
VEH000302,TSK000078,1
VEH000090,TSK000078,0
VEH000088,TSK000078,1
VEH000289,TSK000078,1
VEH000072,TSK000078,1
VEH000321,TSK000078,1
VEH000378,TSK000078,1
VEH000387,TSK000078,0
VEH000348,TSK000078,1
VEH000367,TSK000078,1
VEH000010,TSK000078,0
VEH000274,TSK000078,1
VEH000467,TSK000078,1
VEH000355,TSK000078,1
VEH000041,TSK000078,0
VEH000344,TSK000078,1
VEH000431,TSK000078,1
VEH000281,TSK000078,1
VEH000250,TSK000078,1
VEH000477,TSK000078,0
VEH000261,TSK000078,1
VEH000391,TSK000078,1
VEH000513,TSK000078,1
VEH000410,TSK000078,1
VEH000271,TSK000078,1
VEH000034,TSK000078,1
VEH000484,TSK000078,1
VEH000024,TSK000078,1
VEH000102,TSK000078,1
VEH000357,TSK000078,1
VEH000524,TSK000078,1
VEH000094,TSK000078,0
VEH000441,TSK000078,0
VEH000430,TSK000078,1
VEH000053,TSK000078,0
VEH000279,TSK000078,1
VEH000521,TSK000078,0
VEH000223,TSK000078,1
VEH000085,TSK000078,1
VEH000265,TSK000078,0
VEH000019,TSK000078,1
VEH000506,TSK000078,1
VEH000339,TSK000078,1
VEH000005,TSK000078,1
VEH000528,TSK000078,0
VEH000082,TSK000078,1
VEH000262,TSK000078,1
VEH000026,TSK000078,1
VEH000416,TSK000078,1
VEH000492,TSK000078,1
VEH000311,TSK000078,1
VEH000288,TSK000078,1
VEH000358,TSK000078,1
VEH000352,TSK000078,0
VEH000319,TSK000078,1
VEH000428,TSK000078,0
VEH000356,TSK000078,1
VEH000084,TSK000078,1
VEH000246,TSK000078,0
VEH000300,TSK000078,0
VEH000251,TSK000078,1
VEH000386,TSK000078,1
VEH000343,TSK000078,0
VEH000218,TSK000078,1
VEH000310,TSK000078,0
VEH000389,TSK000078,0
VEH000478,TSK000078,1
VEH000328,TSK000078,1
VEH000304,TSK000078,1
VEH000070,TSK000078,1
VEH000283,TSK000078,1
VEH000269,TSK000078,1
VEH000336,TSK000078,1
VEH000086,TSK000078,1
VEH000222,TSK000078,1
VEH000028,TSK000078,0
VEH000267,TSK000078,1
VEH000527,TSK000078,1
VEH000313,TSK000078,1
VEH000231,TSK000078,1
VEH000403,TSK000078,1
VEH000257,TSK000078,1
VEH000093,TSK000078,0
VEH000060,TSK000078,1
VEH000519,TSK000078,1
VEH000221,TSK000078,1
VEH000066,TSK000078,1
VEH000059,TSK000078,1
VEH000006,TSK000078,1
VEH000096,TSK000113,1
VEH000379,TSK000113,1
VEH000424,TSK000113,1
VEH000025,TSK000113,1
VEH000048,TSK000113,1
VEH000429,TSK000113,0
VEH000259,TSK000113,0
VEH000394,TSK000113,1
VEH000074,TSK000113,1
VEH000392,TSK000113,1
VEH000417,TSK000113,1
VEH000302,TSK000113,0
VEH000090,TSK000113,1
VEH000088,TSK000113,1
VEH000289,TSK000113,1
VEH000072,TSK000113,0
VEH000321,TSK000113,1
VEH000378,TSK000113,0
VEH000387,TSK000113,0
VEH000348,TSK000113,1
VEH000367,TSK000113,1
VEH000010,TSK000113,0
VEH000274,TSK000113,1
VEH000467,TSK000113,1
VEH000355,TSK000113,1
VEH000041,TSK000113,1
VEH000344,TSK000113,1
VEH000431,TSK000113,1
VEH000281,TSK000113,1
VEH000250,TSK000113,0
VEH000477,TSK000113,1
VEH000261,TSK000113,1
VEH000391,TSK000113,1
VEH000513,TSK000113,1
VEH000410,TSK000113,1
VEH000271,TSK000113,1
VEH000034,TSK000113,0
VEH000484,TSK000113,1
VEH000024,TSK000113,0
VEH000102,TSK000113,1
VEH000357,TSK000113,1
VEH000524,TSK000113,0
VEH000094,TSK000113,0
VEH000441,TSK000113,1
VEH000430,TSK000113,1
VEH000053,TSK000113,1
VEH000279,TSK000113,1
VEH000521,TSK000113,1
VEH000223,TSK000113,0
VEH000085,TSK000113,1
VEH000265,TSK000113,1
VEH000019,TSK000113,1
VEH000506,TSK000113,1
VEH000339,TSK000113,1
VEH000005,TSK000113,1
VEH000528,TSK000113,1
VEH000082,TSK000113,1
VEH000262,TSK000113,1
VEH000026,TSK000113,0
VEH000416,TSK000113,0
VEH000492,TSK000113,1
VEH000311,TSK000113,1
VEH000288,TSK000113,1
VEH000358,TSK000113,1
VEH000352,TSK000113,1
VEH000319,TSK000113,1
VEH000428,TSK000113,1
VEH000356,TSK000113,1
VEH000084,TSK000113,1
VEH000246,TSK000113,0
VEH000300,TSK000113,1
VEH000251,TSK000113,1
VEH000386,TSK000113,1
VEH000343,TSK000113,1
VEH000218,TSK000113,1
VEH000310,TSK000113,0
VEH000389,TSK000113,1
VEH000478,TSK000113,1
VEH000328,TSK000113,1
VEH000304,TSK000113,1
VEH000070,TSK000113,0
VEH000283,TSK000113,1
VEH000269,TSK000113,1
VEH000336,TSK000113,1
VEH000086,TSK000113,1
VEH000222,TSK000113,1
VEH000028,TSK000113,0
VEH000267,TSK000113,1
VEH000527,TSK000113,1
VEH000313,TSK000113,1
VEH000231,TSK000113,1
VEH000403,TSK000113,1
VEH000257,TSK000113,1
VEH000093,TSK000113,1
VEH000060,TSK000113,1
VEH000519,TSK000113,1
VEH000221,TSK000113,0
VEH000066,TSK000113,1
VEH000059,TSK000113,1
VEH000006,TSK000113,1
VEH000096,TSK000133,1
VEH000379,TSK000133,1
VEH000424,TSK000133,1
VEH000025,TSK000133,1
VEH000048,TSK000133,1
VEH000429,TSK000133,1
VEH000259,TSK000133,1
VEH000394,TSK000133,1
VEH000074,TSK000133,1
VEH000392,TSK000133,0
VEH000417,TSK000133,1
VEH000302,TSK000133,1
VEH000090,TSK000133,1
VEH000088,TSK000133,1
VEH000289,TSK000133,1
VEH000072,TSK000133,0
VEH000321,TSK000133,1
VEH000378,TSK000133,1
VEH000387,TSK000133,1
VEH000348,TSK000133,0
VEH000367,TSK000133,1
VEH000010,TSK000133,1
VEH000274,TSK000133,1
VEH000467,TSK000133,0
VEH000355,TSK000133,1
VEH000041,TSK000133,1
VEH000344,TSK000133,1
VEH000431,TSK000133,0
VEH000281,TSK000133,1
VEH000250,TSK000133,1
VEH000477,TSK000133,1
VEH000261,TSK000133,1
VEH000391,TSK000133,1
VEH000513,TSK000133,1
VEH000410,TSK000133,1
VEH000271,TSK000133,1
VEH000034,TSK000133,1
VEH000484,TSK000133,1
VEH000024,TSK000133,0
VEH000102,TSK000133,1
VEH000357,TSK000133,1
VEH000524,TSK000133,1
VEH000094,TSK000133,1
VEH000441,TSK000133,1
VEH000430,TSK000133,1
VEH000053,TSK000133,1
VEH000279,TSK000133,1
VEH000521,TSK000133,1
VEH000223,TSK000133,1
VEH000085,TSK000133,1
VEH000265,TSK000133,0
VEH000019,TSK000133,0
VEH000506,TSK000133,1
VEH000339,TSK000133,1
VEH000005,TSK000133,1
VEH000528,TSK000133,1
VEH000082,TSK000133,0
VEH000262,TSK000133,1
VEH000026,TSK000133,0
VEH000416,TSK000133,1
VEH000492,TSK000133,1
VEH000311,TSK000133,1
VEH000288,TSK000133,0
VEH000358,TSK000133,0
VEH000352,TSK000133,0
VEH000319,TSK000133,1
VEH000428,TSK000133,1
VEH000356,TSK000133,1
VEH000084,TSK000133,1
VEH000246,TSK000133,0
VEH000300,TSK000133,1
VEH000251,TSK000133,1
VEH000386,TSK000133,1
VEH000343,TSK000133,0
VEH000218,TSK000133,1
VEH000310,TSK000133,1
VEH000389,TSK000133,1
VEH000478,TSK000133,0
VEH000328,TSK000133,1
VEH000304,TSK000133,1
VEH000070,TSK000133,1
VEH000283,TSK000133,1
VEH000269,TSK000133,1
VEH000336,TSK000133,0
VEH000086,TSK000133,1
VEH000222,TSK000133,1
VEH000028,TSK000133,1
VEH000267,TSK000133,1
VEH000527,TSK000133,0
VEH000313,TSK000133,1
VEH000231,TSK000133,1
VEH000403,TSK000133,1
VEH000257,TSK000133,1
VEH000093,TSK000133,1
VEH000060,TSK000133,0
VEH000519,TSK000133,1
VEH000221,TSK000133,1
VEH000066,TSK000133,0
VEH000059,TSK000133,1
VEH000006,TSK000133,1
VEH000096,TSK000171,1
VEH000379,TSK000171,0
VEH000424,TSK000171,0
VEH000025,TSK000171,0
VEH000048,TSK000171,1
VEH000429,TSK000171,0
VEH000259,TSK000171,1
VEH000394,TSK000171,1
VEH000074,TSK000171,1
VEH000392,TSK000171,1
VEH000417,TSK000171,1
VEH000302,TSK000171,1
VEH000090,TSK000171,1
VEH000088,TSK000171,1
VEH000289,TSK000171,1
VEH000072,TSK000171,1
VEH000321,TSK000171,1
VEH000378,TSK000171,1
VEH000387,TSK000171,1
VEH000348,TSK000171,1
VEH000367,TSK000171,1
VEH000010,TSK000171,1
VEH000274,TSK000171,0
VEH000467,TSK000171,1
VEH000355,TSK000171,0
VEH000041,TSK000171,1
VEH000344,TSK000171,1
VEH000431,TSK000171,1
VEH000281,TSK000171,0
VEH000250,TSK000171,0
VEH000477,TSK000171,1
VEH000261,TSK000171,1
VEH000391,TSK000171,1
VEH000513,TSK000171,1
VEH000410,TSK000171,1
VEH000271,TSK000171,1
VEH000034,TSK000171,1
VEH000484,TSK000171,1
VEH000024,TSK000171,0
VEH000102,TSK000171,1
VEH000357,TSK000171,1
VEH000524,TSK000171,0
VEH000094,TSK000171,1
VEH000441,TSK000171,1
VEH000430,TSK000171,1
VEH000053,TSK000171,1
VEH000279,TSK000171,1
VEH000521,TSK000171,1
VEH000223,TSK000171,1
VEH000085,TSK000171,1
VEH000265,TSK000171,1
VEH000019,TSK000171,1
VEH000506,TSK000171,1
VEH000339,TSK000171,1
VEH000005,TSK000171,1
VEH000528,TSK000171,1
VEH000082,TSK000171,1
VEH000262,TSK000171,0
VEH000026,TSK000171,1
VEH000416,TSK000171,1
VEH000492,TSK000171,0
VEH000311,TSK000171,1
VEH000288,TSK000171,1
VEH000358,TSK000171,1
VEH000352,TSK000171,0
VEH000319,TSK000171,1
VEH000428,TSK000171,0
VEH000356,TSK000171,1
VEH000084,TSK000171,1
VEH000246,TSK000171,1
VEH000300,TSK000171,1
VEH000251,TSK000171,1
VEH000386,TSK000171,1
VEH000343,TSK000171,1
VEH000218,TSK000171,1
VEH000310,TSK000171,1
VEH000389,TSK000171,1
VEH000478,TSK000171,1
VEH000328,TSK000171,0
VEH000304,TSK000171,1
VEH000070,TSK000171,1
VEH000283,TSK000171,0
VEH000269,TSK000171,0
VEH000336,TSK000171,1
VEH000086,TSK000171,1
VEH000222,TSK000171,0
VEH000028,TSK000171,1
VEH000267,TSK000171,1
VEH000527,TSK000171,1
VEH000313,TSK000171,0
VEH000231,TSK000171,1
VEH000403,TSK000171,1
VEH000257,TSK000171,1
VEH000093,TSK000171,0
VEH000060,TSK000171,1
VEH000519,TSK000171,1
VEH000221,TSK000171,1
VEH000066,TSK000171,1
VEH000059,TSK000171,1
VEH000006,TSK000171,1
VEH000096,TSK000189,1
VEH000379,TSK000189,0
VEH000424,TSK000189,1
VEH000025,TSK000189,1
VEH000048,TSK000189,1
VEH000429,TSK000189,1
VEH000259,TSK000189,1
VEH000394,TSK000189,1
VEH000074,TSK000189,0
VEH000392,TSK000189,1
VEH000417,TSK000189,1
VEH000302,TSK000189,1
VEH000090,TSK000189,1
VEH000088,TSK000189,1
VEH000289,TSK000189,1
VEH000072,TSK000189,0
VEH000321,TSK000189,1
VEH000378,TSK000189,1
VEH000387,TSK000189,1
VEH000348,TSK000189,1
VEH000367,TSK000189,1
VEH000010,TSK000189,1
VEH000274,TSK000189,1
VEH000467,TSK000189,1
VEH000355,TSK000189,1
VEH000041,TSK000189,1
VEH000344,TSK000189,1
VEH000431,TSK000189,1
VEH000281,TSK000189,1
VEH000250,TSK000189,1
VEH000477,TSK000189,0
VEH000261,TSK000189,1
VEH000391,TSK000189,1
VEH000513,TSK000189,1
VEH000410,TSK000189,1
VEH000271,TSK000189,1
VEH000034,TSK000189,1
VEH000484,TSK000189,1
VEH000024,TSK000189,1
VEH000102,TSK000189,1
VEH000357,TSK000189,1
VEH000524,TSK000189,1
VEH000094,TSK000189,1
VEH000441,TSK000189,1
VEH000430,TSK000189,1
VEH000053,TSK000189,1
VEH000279,TSK000189,1
VEH000521,TSK000189,0
VEH000223,TSK000189,0
VEH000085,TSK000189,1
VEH000265,TSK000189,0
VEH000019,TSK000189,0
VEH000506,TSK000189,1
VEH000339,TSK000189,1
VEH000005,TSK000189,1
VEH000528,TSK000189,1
VEH000082,TSK000189,0
VEH000262,TSK000189,1
VEH000026,TSK000189,0
VEH000416,TSK000189,0
VEH000492,TSK000189,0
VEH000311,TSK000189,1
VEH000288,TSK000189,1
VEH000358,TSK000189,0
VEH000352,TSK000189,1
VEH000319,TSK000189,1
VEH000428,TSK000189,1
VEH000356,TSK000189,1
VEH000084,TSK000189,0
VEH000246,TSK000189,1
VEH000300,TSK000189,0
VEH000251,TSK000189,1
VEH000386,TSK000189,1
VEH000343,TSK000189,1
VEH000218,TSK000189,1
VEH000310,TSK000189,1
VEH000389,TSK000189,1
VEH000478,TSK000189,1
