task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000101,66.8857,87.4198,NOD000597,NOD000271,5361.3534,8362.69852,16.98,自有,PRD0212,普货,566.0,historical_distance_bin_median
TSK000121,69.14804,90.06884,NOD000632,NOD000627,2353.0672,4588.00595,7.95,外协,PRD0067,普货,265.0,direct_historical_od_median
TSK000230,71.41038,91.94448,NOD000594,NOD000536,4166.4987,7714.54849,15.12,自有,PRD0246,普货,504.0,historical_distance_bin_median
TSK000263,73.67272,106.38132,NOD000594,NOD000583,9438.6116,16153.82329,34.08,自有,PRD0248,普货,1136.0,direct_historical_od_median
TSK000378,75.93506,143.36006,NOD000594,NOD000582,22385.8184,32870.50558,69.39,自有,PRD0247,普货,2313.0,direct_historical_od_median
TSK000532,78.1974,92.5305,NOD000779,NOD000419,2760.368,5770.71792,10.77,自有,PRD0159,普货,359.0,direct_historical_od_median
TSK000545,80.45974,121.11844,NOD000790,NOD000300,11253.9872,18667.02992,39.6,外协,PRD0202,普货,1320.0,historical_distance_bin_median
TSK000603,82.72208,104.76698,NOD000611,NOD000085,5381.7033,8925.19474,18.03,外协,PRD0179,普货,601.0,historical_distance_bin_median
TSK000665,84.98442,105.48022,NOD000779,NOD000140,326.354,1057.10209,0.33,自有,PRD0159,普货,11.0,direct_historical_od_median
TSK000710,87.24676,109.29166,NOD000678,NOD000183,6334.8382,11004.80645,22.53,自有,PRD0167,普货,751.0,historical_distance_bin_median
TSK000770,89.5091,130.0056,NOD000780,NOD000583,9786.5069,16160.76924,34.08,自有,PRD0164,普货,1136.0,direct_historical_od_median
TSK000795,91.77144,93.95614,NOD000779,NOD000138,364.4601,1928.21508,1.44,外协,PRD0156,普货,48.0,direct_historical_od_median
TSK001024,94.03378,120.95018,NOD000780,NOD000316,7210.6664,12540.04246,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK001088,96.29612,99.48102,NOD000607,NOD000134,1398.9845,3398.9802,4.86,外协,PRD0262,普货,162.0,direct_historical_od_median
TSK001128,98.55846,139.05496,NOD000780,NOD000583,9865.4401,16120.69855,34.08,自有,PRD0164,普货,1136.0,direct_historical_od_median
TSK001150,100.8208,122.8657,NOD000611,NOD000085,5460.6365,8885.12394,18.03,外协,PRD0179,普货,601.0,historical_distance_bin_median
TSK001185,103.08314,168.61019,NOD000598,NOD000075,20418.5176,30704.12994,65.01,外协,PRD0228,普货,2167.0,historical_distance_bin_median
TSK001350,105.34548,119.01423,NOD000678,NOD000028,2236.6401,4074.86156,6.75,外协,PRD0167,普货,225.0,historical_distance_bin_median
TSK001377,107.60782,129.65272,NOD000678,NOD000577,6996.9129,11593.24859,23.94,自有,PRD0149,普货,798.0,historical_distance_bin_median
TSK001392,109.87016,154.73016,NOD000777,NOD000206,15593.8204,23072.30761,64.152,自有,PRD0173,危货,1584.0,direct_historical_od_median
TSK001425,112.1325,132.6283,NOD000779,NOD000140,151.2991,917.59657,0.33,外协,PRD0160,普货,11.0,direct_historical_od_median
TSK001438,114.39484,120.87124,NOD000632,NOD000182,1911.4392,3476.6138,5.31,外协,PRD0091,普货,177.0,direct_historical_od_median
TSK001450,116.65718,153.46188,NOD000597,NOD000313,7982.4011,12457.54488,26.34,外协,PRD0212,普货,878.0,historical_distance_bin_median
TSK001513,118.91952,135.42492,NOD000779,NOD000136,857.974,1778.67767,1.83,自有,PRD0159,普货,61.0,direct_historical_od_median
TSK001604,121.18186,143.22676,NOD000794,NOD000040,5596.7205,9824.97153,20.04,外协,PRD0004,普货,668.0,historical_distance_bin_median
TSK001692,123.4442,160.2489,NOD000678,NOD000218,7458.5744,12265.913,25.44,自有,PRD0167,普货,848.0,historical_distance_bin_median
TSK001696,125.70654,146.20234,NOD000779,NOD000140,151.2991,917.59657,0.33,自有,PRD0160,普货,11.0,direct_historical_od_median
TSK001921,127.96888,140.26808,NOD000678,NOD000020,1970.2953,3658.16682,5.79,自有,PRD0167,普货,193.0,direct_historical_od_median
TSK001955,130.23122,175.09122,NOD000777,NOD000206,15593.8204,23072.30761,64.152,自有,PRD0173,危货,1584.0,direct_historical_od_median
TSK001981,132.49356,152.98936,NOD000779,NOD000140,151.2991,917.59657,0.33,自有,PRD0160,普货,11.0,direct_historical_od_median
TSK002066,134.7559,178.1151,NOD000785,NOD000563,12706.9577,18208.85396,50.5035,自有,PRD0024,危货,1247.0,direct_historical_od_median
TSK002091,137.01824,177.42794,NOD000786,NOD000165,11554.1741,18397.50858,39.21,外协,PRD0186,普货,1307.0,direct_historical_od_median
TSK002102,139.28058,151.57428,NOD000678,NOD000178,2236.6401,4074.86156,6.75,外协,PRD0167,普货,225.0,direct_historical_od_median
TSK002211,141.54292,153.62582,NOD000678,NOD000421,2267.8592,4415.64948,8.43,外协,PRD0149,普货,281.0,direct_historical_od_median
TSK002309,143.80526,188.87416,NOD000781,NOD000198,12788.4272,19476.69581,41.85,外协,PRD0262,普货,1395.0,direct_historical_od_median
TSK002351,146.0676,187.6609,NOD000678,NOD000036,11291.2937,17967.56335,38.4,外协,PRD0148,普货,1280.0,direct_historical_od_median
TSK002403,148.32994,161.05704,NOD000678,NOD000017,2524.3806,4165.37198,7.95,外协,PRD0167,普货,265.0,direct_historical_od_median
TSK002407,150.59228,191.91038,NOD000607,NOD000003,10025.5988,15389.11253,32.94,自有,PRD0262,普货,1098.0,direct_historical_od_median
TSK002438,152.85462,189.65932,NOD000599,NOD000073,8604.6964,13797.4639,29.25,外协,PRD0226,普货,975.0,historical_distance_bin_median
