task_id,scenario_id,self_base_loss,outsourced_loss
TSK000002,S001,6.66111175,6.66111175
TSK000002,S002,33.35737088,33.35737088
TSK000002,S003,24.69215407,24.69215407
TSK000002,S004,14.6521917,14.6521917
TSK000002,S005,6.66111175,6.66111175
TSK000002,S006,43.77840258,43.77840258
TSK000002,S007,6.66111175,6.66111175
TSK000002,S008,23.45841112,23.45841112
TSK000002,S009,23.74515564,23.74515564
TSK000002,S010,25.44218659,25.44218659
TSK000002,S011,48.06656592,48.06656592
TSK000002,S012,16.82412873,16.82412873
TSK000002,S013,18.89957392,18.89957392
TSK000002,S014,16.41791417,16.41791417
TSK000002,S015,25.44218659,25.44218659
TSK000002,S016,45.09187368,45.09187368
TSK000002,S017,22.83784663,22.83784663
TSK000002,S018,34.54086764,34.54086764
TSK000002,S019,29.02939784,29.02939784
TSK000002,S020,41.05642611,41.05642611
TSK000002,S021,6.66111175,6.66111175
TSK000002,S022,6.66111175,6.66111175
TSK000002,S023,41.94979599,41.94979599
TSK000002,S024,32.24763344,32.24763344
TSK000002,S025,14.14286104,14.14286104
TSK000002,S026,32.2956628,32.2956628
TSK000002,S027,31.2365297,31.2365297
TSK000002,S028,30.57784332,30.57784332
TSK000002,S029,15.94545473,15.94545473
TSK000002,S030,34.54086764,34.54086764
TSK000002,S031,13.35687811,13.35687811
TSK000002,S032,38.81425382,38.81425382
TSK000002,S033,6.66111175,6.66111175
TSK000002,S034,15.45391129,15.45391129
TSK000002,S035,15.94545473,15.94545473
TSK000002,S036,18.99545306,18.99545306
TSK000002,S037,53.03150024,53.03150024
TSK000002,S038,6.66111175,6.66111175
TSK000002,S039,15.45391129,15.45391129
TSK000002,S040,6.66111175,6.66111175
TSK000002,S041,18.97700152,18.97700152
TSK000002,S042,49.86669684,49.86669684
TSK000002,S043,6.66111175,6.66111175
TSK000002,S044,30.57784332,30.57784332
TSK000002,S045,6.66111175,6.66111175
TSK000002,S046,15.38800403,15.38800403
TSK000002,S047,19.23371294,19.23371294
TSK000002,S048,30.33828085,30.33828085
TSK000002,S049,6.66111175,6.66111175
TSK000002,S050,6.66111175,6.66111175
TSK000002,S051,24.10404707,24.10404707
TSK000002,S052,11.91257192,11.91257192
TSK000002,S053,35.16137093,35.16137093
TSK000002,S054,6.66111175,6.66111175
TSK000002,S055,6.66111175,6.66111175
TSK000002,S056,18.7596615,18.7596615
TSK000002,S057,56.11062222,56.11062222
