task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000002,64.1941,104.4087,NOD000607,NOD000305,5703.9751,9053.09424,22.68,外协,PRD0262,普货,756.0,direct_historical_od_median
TSK000018,64.542483,78.211233,NOD000632,NOD000028,2279.6657,3292.70094,6.75,外协,PRD0072,普货,225.0,historical_distance_bin_median
TSK000038,64.890866,132.315866,NOD000594,NOD000582,21904.9587,26941.47381,69.39,自有,PRD0251,普货,2313.0,direct_historical_od_median
TSK000064,65.239249,76.475349,NOD000779,NOD000520,786.8385,1506.33792,1.83,外协,PRD0156,普货,61.0,direct_historical_od_median
TSK000096,65.587632,97.926232,NOD000593,NOD000104,10956.7633,12832.18857,43.2945,自有,PRD0141,危货,1069.0,direct_historical_od_median
TSK000124,65.936015,93.994215,NOD000781,NOD000430,8549.3115,10788.86628,27.96,外协,PRD0262,普货,932.0,direct_historical_od_median
TSK000154,66.284398,93.798398,NOD000779,NOD000219,8904.241,12135.04884,30.6,自有,PRD0156,普货,1020.0,direct_historical_od_median
TSK000264,66.632781,73.109181,NOD000632,NOD000182,1832.5059,2877.28731,5.31,外协,PRD0091,普货,177.0,direct_historical_od_median
TSK000284,66.981164,79.708264,NOD000678,NOD000017,2392.8611,3495.65481,7.95,外协,PRD0167,普货,265.0,direct_historical_od_median
TSK000289,67.329547,73.805947,NOD000632,NOD000182,1945.8573,2864.2941,5.31,外协,PRD0048,普货,177.0,direct_historical_od_median
TSK000309,67.67793,74.15433,NOD000632,NOD000182,1832.5059,2877.28731,5.31,外协,PRD0091,普货,177.0,direct_historical_od_median
TSK000360,68.026313,90.071213,NOD000622,NOD000227,6268.1781,8502.67593,21.36,外协,PRD0188,普货,712.0,historical_distance_bin_median
TSK000469,68.374696,95.291096,NOD000780,NOD000316,7528.4628,10247.34357,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK000478,68.723079,109.381779,NOD000786,NOD000363,9513.12,12097.5678,30.6,外协,PRD0183,普货,1020.0,historical_distance_bin_median
TSK000495,69.071462,109.730162,NOD000632,NOD000551,9119.3837,12424.8159,32.04,外协,PRD0194,普货,1068.0,historical_distance_bin_median
TSK000502,69.419845,81.719045,NOD000678,NOD000020,1664.6594,3051.8172,5.79,外协,PRD0167,普货,193.0,direct_historical_od_median
TSK000545,69.768228,110.426928,NOD000790,NOD000300,11253.9872,15273.02448,39.6,外协,PRD0202,普货,1320.0,historical_distance_bin_median
TSK000560,70.116611,110.775311,NOD000678,NOD000109,11142.5444,14855.27292,38.37,自有,PRD0149,普货,1279.0,historical_distance_bin_median
TSK000583,70.464994,135.992044,NOD000620,NOD000616,14173.0557,18276.3783,47.58,自有,PRD0165,普货,1586.0,historical_distance_bin_median
TSK000594,70.813377,77.488677,NOD000777,NOD000419,4171.8909,5347.61487,14.5395,自有,PRD0173,危货,359.0,direct_historical_od_median
TSK000595,71.16176,90.21176,NOD000777,NOD000030,6068.7466,9014.49585,27.0945,自有,PRD0173,危货,669.0,direct_historical_od_median
TSK000606,71.510143,84.237243,NOD000678,NOD000017,2392.8611,3495.65481,7.95,自有,PRD0167,普货,265.0,direct_historical_od_median
TSK000660,71.858526,108.663226,NOD000632,NOD000470,7751.1723,10523.8134,26.91,外协,PRD0078,普货,897.0,historical_distance_bin_median
TSK000728,72.206909,102.247009,NOD000777,NOD000195,9988.1941,12482.41203,41.067,自有,PRD0173,危货,1014.0,direct_historical_od_median
TSK000736,72.555292,99.471692,NOD000780,NOD000316,7528.4628,10247.34357,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK000795,72.903675,75.088375,NOD000779,NOD000138,364.4601,1577.63052,1.44,外协,PRD0156,普货,48.0,direct_historical_od_median
TSK000816,73.252058,78.898458,NOD000602,NOD000131,1065.4422,2225.02482,3.63,自有,PRD0132,普货,121.0,historical_distance_bin_median
TSK000828,73.600441,80.076841,NOD000632,NOD000182,1832.5059,2877.28731,5.31,外协,PRD0091,普货,177.0,direct_historical_od_median
TSK000830,73.948824,110.753524,NOD000678,NOD000259,7527.043,10239.77025,26.1,自有,PRD0166,普货,870.0,historical_distance_bin_median
TSK000864,74.297207,96.931907,NOD000678,NOD000285,5353.4881,7136.42193,17.64,外协,PRD0167,普货,588.0,direct_historical_od_median
TSK000877,74.64559,82.95809,NOD000786,NOD000140,362.4265,839.13228,0.33,自有,PRD0209,普货,11.0,historical_distance_bin_median
TSK000923,74.993973,87.287673,NOD000678,NOD000178,2157.7069,3366.76275,6.75,外协,PRD0167,普货,225.0,direct_historical_od_median
TSK000925,75.342356,92.409456,NOD000632,NOD000017,2489.9857,3430.99017,7.95,外协,PRD0095,普货,265.0,direct_historical_od_median
TSK000932,75.690739,112.495439,NOD000678,NOD000221,7440.8127,10207.04832,25.83,外协,PRD0149,普货,861.0,historical_distance_bin_median
TSK000987,76.039122,96.534922,NOD000779,NOD000140,151.2991,750.76083,0.33,自有,PRD0160,普货,11.0,direct_historical_od_median
TSK001059,76.387505,92.892905,NOD000779,NOD000136,574.5957,1487.7648,1.83,自有,PRD0159,普货,61.0,direct_historical_od_median
TSK001069,76.735888,113.540588,NOD000597,NOD000154,8850.8645,11315.48697,29.4,自有,PRD0212,普货,980.0,historical_distance_bin_median
TSK001182,77.084271,95.242571,NOD000779,NOD000536,4606.089,6259.41135,15.12,自有,PRD0159,普货,504.0,direct_historical_od_median
TSK001186,77.432654,89.697954,NOD000786,NOD000580,705.2004,1233.49878,1.14,外协,PRD0186,普货,38.0,direct_historical_od_median
TSK001218,77.781037,99.825937,NOD000592,NOD000319,5633.7977,7588.93743,18.9,外协,PRD0200,普货,630.0,historical_distance_bin_median
TSK001266,78.12942,137.31042,NOD000780,NOD000058,17712.4448,23754.78,60.57,自有,PRD0162,普货,2019.0,direct_historical_od_median
TSK001276,78.477803,85.153103,NOD000777,NOD000419,4250.8241,5314.82967,14.5395,自有,PRD0173,危货,359.0,direct_historical_od_median
TSK001357,78.826186,95.893286,NOD000632,NOD000017,2342.7646,3423.98538,7.95,外协,PRD0053,普货,265.0,direct_historical_od_median
TSK001392,79.174569,124.034569,NOD000777,NOD000206,15593.8204,18877.34259,64.152,自有,PRD0173,危货,1584.0,direct_historical_od_median
TSK001440,79.522952,101.567852,NOD000678,NOD000776,6503.4759,9090.84546,22.86,外协,PRD0167,普货,762.0,historical_distance_bin_median
TSK001451,79.871335,85.517735,NOD000597,NOD000027,2488.6894,2827.12185,5.79,外协,PRD0212,普货,193.0,historical_distance_bin_median
TSK001496,80.219718,108.277918,NOD000781,NOD000430,8627.0494,10756.53027,27.96,自有,PRD0262,普货,932.0,direct_historical_od_median
TSK001562,80.568101,117.372801,NOD000678,NOD000292,7255.7269,9747.12861,24.84,自有,PRD0166,普货,828.0,historical_distance_bin_median
TSK001572,80.916484,121.575184,NOD000786,NOD000198,12396.9929,16051.01067,41.85,外协,PRD0193,普货,1395.0,historical_distance_bin_median
TSK001641,81.264867,107.560867,NOD000781,NOD000782,8272.2555,10477.12293,27.06,自有,PRD0262,普货,902.0,direct_historical_od_median
TSK001653,81.61325,140.79425,NOD000780,NOD000058,17712.4448,23754.78,60.57,自有,PRD0162,普货,2019.0,direct_historical_od_median
TSK001654,81.961633,123.281333,NOD000780,NOD000189,8445.6261,11681.13807,30.06,自有,PRD0163,普货,1002.0,direct_historical_od_median
TSK001728,82.310016,93.546116,NOD000779,NOD000520,865.7717,1473.55281,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK001796,82.658399,100.471499,NOD000678,NOD000364,4852.8934,6523.16157,15.9,外协,PRD0166,普货,530.0,direct_historical_od_median
TSK001802,83.006782,89.682082,NOD000777,NOD000419,4250.8241,5314.82967,14.5395,自有,PRD0173,危货,359.0,direct_historical_od_median
TSK001869,83.355165,120.159865,NOD000597,NOD000320,8382.5761,10792.54674,27.96,外协,PRD0212,普货,932.0,historical_distance_bin_median
TSK001880,83.703548,95.182748,NOD000632,NOD000178,2447.6645,3256.11378,6.75,外协,PRD0103,普货,225.0,direct_historical_od_median
TSK001913,84.051931,106.096831,NOD000597,NOD000319,5889.4274,7505.51958,18.9,外协,PRD0212,普货,630.0,historical_distance_bin_median
TSK001938,84.400314,125.059014,NOD000777,NOD000455,12849.6499,15689.92095,52.8525,自有,PRD0173,危货,1305.0,historical_distance_bin_median
TSK002017,84.748697,98.417447,NOD000597,NOD000419,3187.6792,4573.02744,10.77,外协,PRD0212,普货,359.0,historical_distance_bin_median
TSK002034,85.09708,98.37628,NOD000678,NOD000021,1850.8365,2846.28789,5.31,自有,PRD0169,普货,177.0,direct_historical_od_median
TSK002041,85.445463,113.573763,NOD000781,NOD000205,9033.5501,11458.14192,29.73,自有,PRD0262,普货,991.0,direct_historical_od_median
TSK002122,85.793846,102.871946,NOD000678,NOD000406,3503.514,4613.34069,10.38,外协,PRD0169,普货,346.0,direct_historical_od_median
