scenario_id,probability,empty_risk_per_km
S001,0.01,0.0042374403
S002,0.01,0.0025264019
S003,0.01,0.00125
S004,0.01,0.007514411
S005,0.01,0.0037540378
S006,0.01,0.00125
S007,0.01,0.0044675381
S008,0.01,0.0024075552
S009,0.01,0.0117048956
S010,0.01,0.00125
S011,0.01,0.00125
S012,0.01,0.0024789123
S013,0.01,0.0074548664
S014,0.01,0.0096009178
S015,0.01,0.0049101387
S016,0.01,0.0038695577
S017,0.01,0.004230708
S018,0.01,0.00125
S019,0.01,0.00125
S020,0.01,0.00125
S021,0.01,0.0061372342
S022,0.01,0.0055881595
S023,0.01,0.0026899884
S024,0.01,0.0130307971
S025,0.01,0.0076176366
S026,0.01,0.00125
S027,0.01,0.0084888989
S028,0.01,0.00125
S029,0.01,0.0030073282
S030,0.01,0.0076176366
S031,0.01,0.0054572339
S032,0.01,0.00125
S033,0.01,0.004234179
S034,0.01,0.0018587955
S035,0.01,0.0026051336
S036,0.01,0.0019145619
S037,0.01,0.002523963
S038,0.01,0.0020270978
S039,0.01,0.0024108065
S040,0.01,0.00125
S041,0.01,0.0043119829
S042,0.01,0.0068190915
S043,0.01,0.00125
S044,0.01,0.003607891
S045,0.01,0.0018231154
S046,0.01,0.0027778044
S047,0.01,0.006006208
S048,0.01,0.00125
S049,0.01,0.00125
S050,0.01,0.0056541447
S051,0.01,0.0027778044
S052,0.01,0.00125
S053,0.01,0.00125
S054,0.01,0.0027778044
S055,0.01,0.0035467202
S056,0.01,0.00125
S057,0.01,0.0019062964
S058,0.01,0.0042086943
S059,0.01,0.0024033444
S060,0.01,0.0078847997
S061,0.01,0.00125
S062,0.01,0.0048697547
S063,0.01,0.0085142503
S064,0.01,0.0084888989
S065,0.01,0.00125
S066,0.01,0.0046821293
S067,0.01,0.0043119829
S068,0.01,0.0024033444
S069,0.01,0.00125
S070,0.01,0.0039548145
S071,0.01,0.0052905619
S072,0.01,0.0049121686
S073,0.01,0.0034351869
S074,0.01,0.002553921
S075,0.01,0.0087740669
S076,0.01,0.0016872599
S077,0.01,0.0029554912
S078,0.01,0.00125
S079,0.01,0.00125
S080,0.01,0.0042086943
S081,0.01,0.00125
S082,0.01,0.00125
S083,0.01,0.007514411
S084,0.01,0.005858483
S085,0.01,0.0038505244
S086,0.01,0.00125
S087,0.01,0.0062277188
S088,0.01,0.0040336602
S089,0.01,0.0074416989
S090,0.01,0.0074548664
S091,0.01,0.0029761606
S092,0.01,0.00125
S093,0.01,0.0053964347
S094,0.01,0.0035840763
S095,0.01,0.0041577262
S096,0.01,0.0040447954
S097,0.01,0.0018587955
S098,0.01,0.0029554912
S099,0.01,0.0037169458
S100,0.01,0.0053450113
