scenario_id,probability,empty_risk_per_km
S001,0.01,0.007999282
S002,0.01,0.005216074
S003,0.01,0.00125
S004,0.01,0.0059587021
S005,0.01,0.0025999135
S006,0.01,0.0034548269
S007,0.01,0.0029761606
S008,0.01,0.0016872599
S009,0.01,0.0064394281
S010,0.01,0.0029579387
S011,0.01,0.00125
S012,0.01,0.0124953783
S013,0.01,0.0042898585
S014,0.01,0.0031052233
S015,0.01,0.0058979794
S016,0.01,0.0032031891
S017,0.01,0.0033885289
S018,0.01,0.0040336602
S019,0.01,0.0042793304
S020,0.01,0.0027636068
S021,0.01,0.00125
S022,0.01,0.00125
S023,0.01,0.0052066579
S024,0.01,0.0097599281
S025,0.01,0.0074416989
S026,0.01,0.0084888989
S027,0.01,0.00125
S028,0.01,0.0046821293
S029,0.01,0.0038082421
S030,0.01,0.0044675381
S031,0.01,0.0026324505
S032,0.01,0.00125
S033,0.01,0.0096009178
S034,0.01,0.00125
S035,0.01,0.0030073282
S036,0.01,0.0046821293
S037,0.01,0.0042261413
S038,0.01,0.00125
S039,0.01,0.00125
S040,0.01,0.0041577262
S041,0.01,0.0035920508
S042,0.01,0.006006208
S043,0.01,0.0045693173
S044,0.01,0.0032756467
S045,0.01,0.0084357526
S046,0.01,0.0042086943
S047,0.01,0.00125
S048,0.01,0.00125
S049,0.01,0.00125
S050,0.01,0.0064394281
S051,0.01,0.0042992496
S052,0.01,0.0040163994
S053,0.01,0.00125
S054,0.01,0.0033433423
S055,0.01,0.00125
S056,0.01,0.0037540378
S057,0.01,0.00125
S058,0.01,0.00125
S059,0.01,0.0019145619
S060,0.01,0.0046973728
S061,0.01,0.0042155812
S062,0.01,0.0079872906
S063,0.01,0.0064394281
S064,0.01,0.0035612108
S065,0.01,0.0049979671
S066,0.01,0.0051299405
S067,0.01,0.0078722469
S068,0.01,0.0063202715
S069,0.01,0.00125
S070,0.01,0.0081336256
S071,0.01,0.0027730216
S072,0.01,0.00125
S073,0.01,0.00125
S074,0.01,0.0043104964
S075,0.01,0.0027636068
S076,0.01,0.00125
S077,0.01,0.0034515622
S078,0.01,0.0029470519
S079,0.01,0.001326843
S080,0.01,0.0026944338
S081,0.01,0.0028958106
S082,0.01,0.0053450113
S083,0.01,0.0119309122
S084,0.01,0.00125
S085,0.01,0.0023692356
S086,0.01,0.018484252
S087,0.01,0.0038406797
S088,0.01,0.0044157314
S089,0.01,0.0026899884
S090,0.01,0.006052092
S091,0.01,0.0061030897
S092,0.01,0.00125
S093,0.01,0.00125
S094,0.01,0.007315445
S095,0.01,0.00125
S096,0.01,0.00125
S097,0.01,0.00125
S098,0.01,0.0035840763
S099,0.01,0.0046765818
S100,0.01,0.00125
