task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000036,66.8857,88.9306,NOD000597,NOD000431,7153.9998,11430.22155,23.94,外协,PRD0212,普货,798.0,historical_distance_bin_median
TSK000042,67.92512,104.72982,NOD000632,NOD000470,7680.2037,12858.77406,26.91,外协,PRD0078,普货,897.0,historical_distance_bin_median
TSK000061,68.96454,83.21884,NOD000777,NOD000495,7105.4587,10402.65776,26.406,自有,PRD0173,危货,652.0,direct_historical_od_median
TSK000147,70.00396,81.24006,NOD000779,NOD000520,786.8385,1841.07968,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK000156,71.04338,100.62048,NOD000777,NOD000453,10612.6413,15982.36057,43.2945,自有,PRD0173,危货,1069.0,direct_historical_od_median
TSK000168,72.0828,92.6169,NOD000790,NOD000212,4729.3239,7834.51394,15.54,外协,PRD0202,普货,518.0,historical_distance_bin_median
TSK000240,73.12222,100.19622,NOD000593,NOD000573,7328.5074,11604.8152,30.3345,自有,PRD0143,危货,749.0,direct_historical_od_median
TSK000253,74.16164,96.20654,NOD000622,NOD000495,5786.6841,9597.96574,19.56,外协,PRD0188,普货,652.0,historical_distance_bin_median
TSK000305,75.20106,115.85976,NOD000678,NOD000161,12598.9053,20894.8564,44.22,自有,PRD0167,普货,1474.0,historical_distance_bin_median
TSK000364,76.24048,100.05398,NOD000777,NOD000149,8301.2747,12334.48854,32.319,自有,PRD0173,危货,798.0,direct_historical_od_median
TSK000365,77.2799,117.9386,NOD000678,NOD000161,12598.9053,20894.8564,44.22,自有,PRD0167,普货,1474.0,historical_distance_bin_median
TSK000413,78.31932,98.13602,NOD000794,NOD000234,6324.7198,10585.84527,21.78,外协,PRD0005,普货,726.0,direct_historical_od_median
TSK000416,79.35874,86.03404,NOD000777,NOD000419,4171.8909,6535.97373,14.5395,自有,PRD0173,危货,359.0,direct_historical_od_median
TSK000426,80.39816,100.93226,NOD000594,NOD000536,4166.4987,7714.54849,15.12,外协,PRD0246,普货,504.0,historical_distance_bin_median
