scenario_id,probability,empty_risk_per_km
S001,0.01,0.0085142503
S002,0.01,0.0037182185
S003,0.01,0.0027039351
S004,0.01,0.00125
S005,0.01,0.0020446974
S006,0.01,0.00125
S007,0.01,0.0041194761
S008,0.01,0.0051502653
S009,0.01,0.00125
S010,0.01,0.00125
S011,0.01,0.005626118
S012,0.01,0.0052905619
S013,0.01,0.0099298994
S014,0.01,0.0048981364
S015,0.01,0.00125
S016,0.01,0.00125
S017,0.01,0.003330745
S018,0.01,0.00125
S019,0.01,0.0035750171
S020,0.01,0.0031052233
S021,0.01,0.0023894928
S022,0.01,0.0016187712
S023,0.01,0.00125
S024,0.01,0.0039591921
S025,0.01,0.0026870898
S026,0.01,0.0028936576
S027,0.01,0.0025938111
S028,0.01,0.013317029
S029,0.01,0.00125
S030,0.01,0.0059587021
S031,0.01,0.0078847997
S032,0.01,0.0023894928
S033,0.01,0.0119309122
S034,0.01,0.0037379509
S035,0.01,0.0084888989
S036,0.01,0.00125
S037,0.01,0.00125
S038,0.01,0.006006208
S039,0.01,0.00125
S040,0.01,0.003782932
S041,0.01,0.0096759339
S042,0.01,0.00125
S043,0.01,0.0053450113
S044,0.01,0.0037379509
S045,0.01,0.0027636068
S046,0.01,0.0031052233
S047,0.01,0.0058051066
S048,0.01,0.0036877841
S049,0.01,0.0077428963
S050,0.01,0.00125
S051,0.01,0.0099298994
S052,0.01,0.0028958106
S053,0.01,0.0061372342
S054,0.01,0.0041194761
S055,0.01,0.0061372342
S056,0.01,0.0043747956
S057,0.01,0.007092459
S058,0.01,0.0054338306
S059,0.01,0.0032418974
S060,0.01,0.0038082421
S061,0.01,0.00125
S062,0.01,0.0025938111
S063,0.01,0.0026066817
S064,0.01,0.00125
S065,0.01,0.00125
S066,0.01,0.0038695577
S067,0.01,0.00125
S068,0.01,0.00125
S069,0.01,0.0032827049
S070,0.01,0.00125
S071,0.01,0.0031673649
S072,0.01,0.0035280323
S073,0.01,0.0091042844
S074,0.01,0.0038695577
S075,0.01,0.0043158248
S076,0.01,0.00125
S077,0.01,0.003607891
S078,0.01,0.00125
S079,0.01,0.00125
S080,0.01,0.0042709193
S081,0.01,0.0036695469
S082,0.01,0.0043747956
S083,0.01,0.0024033444
S084,0.01,0.0043119829
S085,0.01,0.0096009178
S086,0.01,0.0052066579
S087,0.01,0.0034551671
S088,0.01,0.0022963064
S089,0.01,0.0035612108
S090,0.01,0.013317029
S091,0.01,0.0029539018
S092,0.01,0.00125
S093,0.01,0.0029478677
S094,0.01,0.00125
S095,0.01,0.00125
S096,0.01,0.007092459
S097,0.01,0.00125
S098,0.01,0.0022758004
S099,0.01,0.00125
S100,0.01,0.0034548269
