scenario_id,probability,empty_risk_per_km
S001,0.01,0.0087740669
S002,0.01,0.0078847997
S003,0.01,0.008483702
S004,0.01,0.0092449092
S005,0.01,0.00125
S006,0.01,0.0043416926
S007,0.01,0.00125
S008,0.01,0.007092459
S009,0.01,0.0042793304
S010,0.01,0.00125
S011,0.01,0.0032914313
S012,0.01,0.003056944
S013,0.01,0.0020130758
S014,0.01,0.0028958106
S015,0.01,0.00125
S016,0.01,0.003607891
S017,0.01,0.0031052233
S018,0.01,0.006052092
S019,0.01,0.00125
S020,0.01,0.00125
S021,0.01,0.0025566039
S022,0.01,0.0017518306
S023,0.01,0.0023692356
S024,0.01,0.0039285635
S025,0.01,0.0076176366
S026,0.01,0.0076176366
S027,0.01,0.0055955497
S028,0.01,0.0023894928
S029,0.01,0.0077087696
S030,0.01,0.0055881595
S031,0.01,0.00125
S032,0.01,0.00125
S033,0.01,0.0034919078
S034,0.01,0.00125
S035,0.01,0.0045693173
S036,0.01,0.0043104964
S037,0.01,0.0069844469
S038,0.01,0.0054572339
S039,0.01,0.006052092
S040,0.01,0.0051299405
S041,0.01,0.0019865581
S042,0.01,0.0040604357
S043,0.01,0.00125
S044,0.01,0.0021879685
S045,0.01,0.0049121686
S046,0.01,0.0058051066
S047,0.01,0.00125
S048,0.01,0.0091042844
S049,0.01,0.0024033444
S050,0.01,0.0034515622
S051,0.01,0.0054116053
S052,0.01,0.00125
S053,0.01,0.0036695469
S054,0.01,0.0028936576
S055,0.01,0.00125
S056,0.01,0.0023894928
S057,0.01,0.00125
S058,0.01,0.00125
S059,0.01,0.0027636068
S060,0.01,0.0042261413
S061,0.01,0.0119309122
S062,0.01,0.00125
S063,0.01,0.00125
S064,0.01,0.0032031891
S065,0.01,0.0058979794
S066,0.01,0.003509032
S067,0.01,0.0039285635
S068,0.01,0.005858483
S069,0.01,0.0064211586
S070,0.01,0.0063989582
S071,0.01,0.0061030897
S072,0.01,0.00125
S073,0.01,0.0035467202
S074,0.01,0.00125
S075,0.01,0.00125
S076,0.01,0.0032914313
S077,0.01,0.0029919433
S078,0.01,0.0023635701
S079,0.01,0.0084888989
S080,0.01,0.0096009178
S081,0.01,0.0064681993
S082,0.01,0.0021879685
S083,0.01,0.008483702
S084,0.01,0.00125
S085,0.01,0.00125
S086,0.01,0.0035612108
S087,0.01,0.0092045998
S088,0.01,0.0035840763
S089,0.01,0.018484252
S090,0.01,0.0064681993
S091,0.01,0.0038695577
S092,0.01,0.008483702
S093,0.01,0.0091499209
S094,0.01,0.0024348925
S095,0.01,0.0035569589
S096,0.01,0.00125
S097,0.01,0.00125
S098,0.01,0.003056944
S099,0.01,0.00125
S100,0.01,0.0017518306
