scenario_id,probability,empty_risk_per_km
S001,0.01,0.0045693173
S002,0.01,0.0021879685
S003,0.01,0.0061372342
S004,0.01,0.0033322576
S005,0.01,0.0099298994
S006,0.01,0.00125
S007,0.01,0.0029579387
S008,0.01,0.0024348925
S009,0.01,0.0091499209
S010,0.01,0.0056160558
S011,0.01,0.00125
S012,0.01,0.0035920508
S013,0.01,0.00125
S014,0.01,0.00125
S015,0.01,0.0037916771
S016,0.01,0.00125
S017,0.01,0.0054085936
S018,0.01,0.00125
S019,0.01,0.0028297043
S020,0.01,0.00125
S021,0.01,0.00125
S022,0.01,0.0051299405
S023,0.01,0.00125
S024,0.01,0.0032871367
S025,0.01,0.0061030897
S026,0.01,0.0042166957
S027,0.01,0.0019273821
S028,0.01,0.0081336256
S029,0.01,0.0027730216
S030,0.01,0.00125
S031,0.01,0.0116707701
S032,0.01,0.0079182072
S033,0.01,0.005858483
S034,0.01,0.00125
S035,0.01,0.0018950749
S036,0.01,0.0064681993
S037,0.01,0.0143601269
S038,0.01,0.0074548664
S039,0.01,0.0096009178
S040,0.01,0.0043158248
S041,0.01,0.0023692356
S042,0.01,0.0046765818
S043,0.01,0.005955006
S044,0.01,0.0029579387
S045,0.01,0.0023780544
S046,0.01,0.00125
S047,0.01,0.0028297043
S048,0.01,0.00125
S049,0.01,0.0033092003
S050,0.01,0.013737937
S051,0.01,0.0059605681
S052,0.01,0.0088623822
S053,0.01,0.0018950749
S054,0.01,0.0040604357
S055,0.01,0.005955006
S056,0.01,0.0042457405
S057,0.01,0.00125
S058,0.01,0.00125
S059,0.01,0.0117455567
S060,0.01,0.0056160558
S061,0.01,0.00125
S062,0.01,0.0032914313
S063,0.01,0.0049219416
S064,0.01,0.0038232984
S065,0.01,0.0040604357
S066,0.01,0.0042481605
S067,0.01,0.0091499209
S068,0.01,0.006352115
S069,0.01,0.0039591921
S070,0.01,0.0036636668
S071,0.01,0.0036877841
S072,0.01,0.00125
S073,0.01,0.007315445
S074,0.01,0.0044994259
S075,0.01,0.0042992496
S076,0.01,0.0016187712
S077,0.01,0.0036877841
S078,0.01,0.0040163994
S079,0.01,0.00125
S080,0.01,0.003056944
S081,0.01,0.0053964347
S082,0.01,0.00125
S083,0.01,0.0069524247
S084,0.01,0.0042898585
S085,0.01,0.00125
S086,0.01,0.0061545015
S087,0.01,0.00125
S088,0.01,0.00125
S089,0.01,0.0016872599
S090,0.01,0.0088623822
S091,0.01,0.00125
S092,0.01,0.0033199546
S093,0.01,0.00125
S094,0.01,0.0030073282
S095,0.01,0.0026066817
S096,0.01,0.0038232984
S097,0.01,0.0057578043
S098,0.01,0.00125
S099,0.01,0.0042457405
S100,0.01,0.004230708
