vehicle_id,initial_node_id,available_hour,risk_factor,risk_percentile,vehicle_type,hazard_class,admission_indicator
VEH000321,NOD000678,0.0,1.154514,0.809028,半挂牵引车,普货,0
VEH000069,NOD000678,0.0,1.1336805,0.767361,半挂牵引车,普货,1
VEH000283,NOD000678,0.0,0.767361,0.034722,半挂牵引车,危货,1
VEH000336,NOD000678,0.0,0.7864585,0.072917,半挂牵引车,危货,1
VEH000292,NOD000678,0.0,0.809028,0.118056,半挂牵引车,危货,1
VEH000358,NOD000678,0.0,0.7552085,0.010417,半挂牵引车,危货,1
VEH000046,NOD000678,0.0,0.875,0.25,半挂牵引车,普货,1
VEH000097,NOD000678,0.0,0.953125,0.40625,,,1
VEH000250,NOD000678,0.0,1.1493055,0.798611,半挂牵引车,普货,0
VEH000348,NOD000678,0.0,1.1944445,0.888889,半挂牵引车,普货,0
VEH000024,NOD000678,0.0,1.109375,0.71875,半挂牵引车,普货,1
VEH000033,NOD000678,0.0,0.935764,0.371528,半挂牵引车,普货,1
VEH000525,NOD000678,0.0,1.064236,0.628472,半挂牵引车,普货,1
VEH000311,NOD000678,0.0,1.059028,0.618056,半挂牵引车,普货,1
VEH000072,NOD000678,0.0,1.017361,0.534722,半挂牵引车,普货,1
VEH000227,NOD000678,0.0,1.0711805,0.642361,半挂牵引车,普货,1
VEH000043,NOD000678,0.0,0.9444445,0.388889,半挂牵引车,普货,1
VEH000488,NOD000678,0.0,0.8697915,0.239583,半挂牵引车,危货,1
VEH000506,NOD000678,0.0,0.8854165,0.270833,半挂牵引车,危货,1
VEH000455,NOD000678,0.0,0.982639,0.465278,半挂牵引车,普货,1
VEH000334,NOD000678,0.0,1.1631945,0.826389,半挂牵引车,普货,0
VEH000082,NOD000678,0.0,1.0885415,0.677083,半挂牵引车,普货,1
VEH000221,NOD000678,0.0,0.921875,0.34375,,,1
VEH000090,NOD000678,0.0,1.074653,0.649306,半挂牵引车,普货,1
VEH000084,NOD000678,0.0,1.1927085,0.885417,半挂牵引车,普货,0
VEH000047,NOD000678,0.0,1.107639,0.715278,半挂牵引车,普货,1
VEH000343,NOD000678,0.0,0.951389,0.402778,半挂牵引车,普货,1
VEH000096,NOD000678,0.0,0.888889,0.277778,半挂牵引车,普货,1
VEH000246,NOD000678,0.0,1.0,0.5,半挂牵引车,普货,1
VEH000278,NOD000678,0.0,0.7586805,0.017361,半挂牵引车,危货,1
VEH000428,NOD000678,0.0,1.0104165,0.520833,半挂牵引车,危货,1
VEH000352,NOD000678,0.0,0.784722,0.069444,半挂牵引车,危货,1
VEH000091,NOD000678,0.0,1.215278,0.930556,半挂牵引车,普货,0
VEH000318,NOD000678,0.0,0.9427085,0.385417,半挂牵引车,普货,1
VEH000514,NOD000678,0.0,1.142361,0.784722,半挂牵引车,普货,0
VEH000287,NOD000678,0.0,0.940972,0.381944,半挂牵引车,普货,1
VEH000228,NOD000678,0.0,0.829861,0.159722,半挂牵引车,普货,1
VEH000027,NOD000678,0.0,1.234375,0.96875,半挂牵引车,普货,0
