scenario_id,probability,empty_risk_per_km
S001,0.01,0.00125
S002,0.01,0.00125
S003,0.01,0.00125
S004,0.01,0.0021050345
S005,0.01,0.0043747956
S006,0.01,0.0084934945
S007,0.01,0.002553921
S008,0.01,0.00125
S009,0.01,0.0059605681
S010,0.01,0.0034515622
S011,0.01,0.00125
S012,0.01,0.0021439682
S013,0.01,0.00125
S014,0.01,0.0033885289
S015,0.01,0.0042086943
S016,0.01,0.0043104964
S017,0.01,0.0079429357
S018,0.01,0.0026944338
S019,0.01,0.0023901186
S020,0.01,0.00125
S021,0.01,0.00125
S022,0.01,0.00125
S023,0.01,0.0020478845
S024,0.01,0.0046147029
S025,0.01,0.0074416989
S026,0.01,0.00125
S027,0.01,0.00125
S028,0.01,0.0049121686
S029,0.01,0.00125
S030,0.01,0.00125
S031,0.01,0.00125
S032,0.01,0.0021439682
S033,0.01,0.00125
S034,0.01,0.00125
S035,0.01,0.0053450113
S036,0.01,0.0040568473
S037,0.01,0.0049121686
S038,0.01,0.0096009178
S039,0.01,0.00125
S040,0.01,0.0052189382
S041,0.01,0.010453084
S042,0.01,0.00125
S043,0.01,0.00125
S044,0.01,0.00125
S045,0.01,0.0029539018
S046,0.01,0.0058979794
S047,0.01,0.0036695469
S048,0.01,0.00125
S049,0.01,0.00125
S050,0.01,0.0030838469
S051,0.01,0.00125
S052,0.01,0.0021439682
S053,0.01,0.0096009178
S054,0.01,0.00125
S055,0.01,0.0028500885
S056,0.01,0.00125
S057,0.01,0.00125
S058,0.01,0.0092045998
S059,0.01,0.0048981364
S060,0.01,0.0037182185
S061,0.01,0.0058051066
S062,0.01,0.0028337435
S063,0.01,0.0038406797
S064,0.01,0.00125
S065,0.01,0.0022986177
S066,0.01,0.00125
S067,0.01,0.0060143286
S068,0.01,0.0032292597
S069,0.01,0.0024108065
S070,0.01,0.00125
S071,0.01,0.0092449092
S072,0.01,0.00125
S073,0.01,0.00125
S074,0.01,0.0033460372
S075,0.01,0.00125
S076,0.01,0.00125
S077,0.01,0.0025999135
S078,0.01,0.0028500885
S079,0.01,0.0030838469
S080,0.01,0.0026066817
S081,0.01,0.00125
S082,0.01,0.0025500875
S083,0.01,0.00125
S084,0.01,0.00125
S085,0.01,0.00125
S086,0.01,0.0037182185
S087,0.01,0.0042261413
S088,0.01,0.00125
S089,0.01,0.0047132632
S090,0.01,0.00125
S091,0.01,0.0043158248
S092,0.01,0.00125
S093,0.01,0.0022879932
S094,0.01,0.0037182185
S095,0.01,0.0033460372
S096,0.01,0.0033078991
S097,0.01,0.0051299405
S098,0.01,0.0106083858
S099,0.01,0.003962464
S100,0.01,0.0056622163
