vehicle_id,initial_node_id,available_hour,risk_factor,risk_percentile,vehicle_type,hazard_class,admission_indicator
VEH000373,NOD000678,0.0,0.9739585,0.447917,半挂牵引车,普货,1
VEH000403,NOD000678,0.0,0.7916665,0.083333,半挂牵引车,危货,1
VEH000093,NOD000678,0.0,1.2135415,0.927083,半挂牵引车,危货,0
VEH000026,NOD000678,0.0,1.199653,0.899306,半挂牵引车,普货,0
VEH000010,NOD000678,0.0,1.201389,0.902778,半挂牵引车,普货,0
VEH000385,NOD000678,0.0,0.8194445,0.138889,半挂牵引车,危货,1
VEH000047,NOD000678,0.0,1.107639,0.715278,半挂牵引车,普货,1
VEH000229,NOD000678,0.0,1.105903,0.711806,半挂牵引车,普货,1
VEH000379,NOD000678,0.0,0.8055555,0.111111,半挂牵引车,危货,1
VEH000520,NOD000678,0.0,0.9618055,0.423611,半挂牵引车,普货,1
VEH000478,NOD000678,0.0,0.862847,0.225694,半挂牵引车,危货,1
VEH000532,NOD000678,0.0,0.954861,0.409722,半挂牵引车,普货,1
VEH000360,NOD000678,0.0,0.7881945,0.076389,半挂牵引车,危货,1
VEH000327,NOD000678,0.0,1.1319445,0.763889,半挂牵引车,普货,1
VEH000310,NOD000678,0.0,1.1024305,0.704861,半挂牵引车,普货,1
VEH000332,NOD000678,0.0,0.923611,0.347222,半挂牵引车,普货,1
VEH000349,NOD000678,0.0,1.152778,0.805556,半挂牵引车,普货,1
VEH000096,NOD000678,0.0,0.888889,0.277778,半挂牵引车,普货,1
VEH000477,NOD000678,0.0,0.96875,0.4375,半挂牵引车,普货,1
VEH000357,NOD000678,0.0,1.2395835,0.979167,半挂牵引车,危货,0
VEH000220,NOD000678,0.0,0.907986,0.315972,重型半挂牵引车,普货,1
VEH000049,NOD000678,0.0,1.1788195,0.857639,半挂牵引车,普货,0
VEH000317,NOD000678,0.0,0.9166665,0.333333,半挂牵引车,普货,1
VEH000012,NOD000678,0.0,1.2274305,0.954861,半挂牵引车,普货,0
VEH000499,NOD000678,0.0,0.887153,0.274306,半挂牵引车,危货,1
VEH000074,NOD000678,0.0,1.0555555,0.611111,半挂牵引车,普货,1
