task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000021,123.4679,142.5179,NOD000777,NOD000030,5984.6166,11020.09733,27.0945,自有,PRD0173,危货,669.0,direct_historical_od_median
TSK000022,123.98106814,167.12686814,NOD000777,NOD000333,9733.6893,14752.13223,39.609,自有,PRD0173,危货,978.0,direct_historical_od_median
TSK000081,124.49423628,138.16298628,NOD000632,NOD000019,2611.6545,4177.11151,7.95,自有,PRD0093,普货,265.0,historical_distance_bin_median
TSK000096,125.00740442,157.34600442,NOD000593,NOD000104,10956.7633,15683.78603,43.2945,自有,PRD0141,危货,1069.0,direct_historical_od_median
TSK000129,125.52057257,166.17927257,NOD000786,NOD000363,9499.9586,14791.96092,30.6,外协,PRD0183,普货,1020.0,historical_distance_bin_median
TSK000144,126.03374071,152.32974071,NOD000781,NOD000782,8192.9853,12845.59793,27.06,自有,PRD0262,普货,902.0,direct_historical_od_median
TSK000145,126.54690885,170.00800885,NOD000781,NOD000199,12656.9077,19583.79093,41.85,外协,PRD0262,普货,1395.0,direct_historical_od_median
TSK000173,127.06007699,168.78297699,NOD000607,NOD000198,12656.9077,19583.79093,41.85,外协,PRD0262,普货,1395.0,direct_historical_od_median
TSK000203,127.57324513,141.27504513,NOD000678,NOD000177,2482.6453,4635.27922,7.95,自有,PRD0167,普货,265.0,direct_historical_od_median
TSK000207,128.08641327,139.32251327,NOD000779,NOD000520,786.8385,1841.07968,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK000216,128.59958142,194.12663142,NOD000788,NOD000348,20159.5165,30544.31534,64.59,外协,PRD0215,普货,2153.0,historical_distance_bin_median
TSK000217,129.11274956,151.15764956,NOD000597,NOD000431,7238.1298,11427.84137,23.94,外协,PRD0212,普货,798.0,historical_distance_bin_median
TSK000237,129.6259177,159.6660177,NOD000777,NOD000195,9988.1941,15256.28137,41.067,自有,PRD0173,危货,1014.0,direct_historical_od_median
TSK000246,130.13908584,166.94378584,NOD000678,NOD000060,8098.671,13510.67102,28.44,外协,PRD0168,普货,948.0,historical_distance_bin_median
TSK000256,130.65225398,133.99055398,NOD000781,NOD000134,1320.0513,3439.05089,4.86,外协,PRD0262,普货,162.0,direct_historical_od_median
TSK000272,131.16542212,139.47792212,NOD000678,NOD000294,278.2088,1810.99633,1.44,外协,PRD0167,普货,48.0,historical_distance_bin_median
TSK000274,131.67859027,148.18399027,NOD000779,NOD000136,793.4508,1979.41612,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK000298,132.19175841,172.85045841,NOD000678,NOD000161,12598.9053,20894.8564,44.22,自有,PRD0167,普货,1474.0,historical_distance_bin_median
TSK000318,132.70492655,174.42782655,NOD000607,NOD000198,12656.9077,19583.79093,41.85,自有,PRD0262,普货,1395.0,direct_historical_od_median
TSK000359,133.21809469,170.02279469,NOD000610,NOD000154,8516.3016,13972.06547,29.4,外协,PRD0210,普货,980.0,historical_distance_bin_median
TSK000365,133.73126283,174.38996283,NOD000678,NOD000161,12598.9053,20894.8564,44.22,自有,PRD0167,普货,1474.0,historical_distance_bin_median
TSK000406,134.24443097,153.29443097,NOD000777,NOD000030,6068.7466,11017.71715,27.0945,自有,PRD0173,危货,669.0,direct_historical_od_median
TSK000488,134.75759912,175.99089912,NOD000592,NOD000008,7320.5805,12163.00921,25.35,外协,PRD0200,普货,845.0,direct_historical_od_median
TSK000531,135.27076726,194.45176726,NOD000780,NOD000058,17633.5116,29073.69069,60.57,外协,PRD0162,普货,2019.0,direct_historical_od_median
TSK000534,135.7839354,186.2015354,NOD000632,NOD000287,11201.6987,18672.95529,39.6,自有,PRD0032,普货,1320.0,direct_historical_od_median
TSK000580,136.29710354,158.34200354,NOD000678,NOD000776,6424.5427,11151.10414,22.86,外协,PRD0167,普货,762.0,historical_distance_bin_median
TSK000584,136.81027168,177.21997168,NOD000786,NOD000165,11488.4023,18431.53455,39.21,外协,PRD0183,普货,1307.0,direct_historical_od_median
TSK000601,137.32343982,158.06133982,NOD000777,NOD000011,7562.7363,11157.07054,28.7145,自有,PRD0173,危货,709.0,direct_historical_od_median
TSK000603,137.83660796,159.88150796,NOD000611,NOD000085,5381.7033,8925.19474,18.03,外协,PRD0179,普货,601.0,historical_distance_bin_median
TSK000620,138.34977611,203.87682611,NOD000678,NOD000371,17187.2401,26481.8785,56.1,外协,PRD0149,普货,1870.0,historical_distance_bin_median
TSK000627,138.86294425,165.77934425,NOD000780,NOD000316,7528.4628,12524.53103,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK000636,139.37611239,204.90316239,NOD000786,NOD000488,21643.802,31898.13979,67.44,外协,PRD0186,普货,2248.0,historical_distance_bin_median
TSK000648,139.88928053,169.55208053,NOD000593,NOD000099,9140.809,13417.70826,35.883,自有,PRD0138,危货,886.0,direct_historical_od_median
TSK000666,140.40244867,145.57324867,NOD000678,NOD000182,1734.833,3595.97084,5.31,自有,PRD0167,普货,177.0,direct_historical_od_median
TSK000690,140.91561681,188.15841681,NOD000598,NOD000059,7713.5533,13291.88355,27.78,外协,PRD0228,普货,926.0,direct_historical_od_median
TSK000743,141.42878496,163.47368496,NOD000678,NOD000776,6424.5427,11151.10414,22.86,外协,PRD0167,普货,762.0,historical_distance_bin_median
TSK000752,141.9419531,151.2933531,NOD000678,NOD000399,4344.6995,7401.0453,14.31,自有,PRD0149,普货,477.0,direct_historical_od_median
TSK000756,142.45512124,179.25982124,NOD000678,NOD000519,7067.3803,12191.54739,25.2,自有,PRD0167,普货,840.0,historical_distance_bin_median
TSK000772,142.96828938,169.88468938,NOD000780,NOD000316,7528.4628,12524.53103,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK000778,143.48145752,180.28615752,NOD000678,NOD000470,7545.0835,12955.33877,26.91,外协,PRD0167,普货,897.0,historical_distance_bin_median
TSK000792,143.99462566,156.76542566,NOD000678,NOD000019,2400.6302,4272.27856,7.95,自有,PRD0167,普货,265.0,direct_historical_od_median
TSK000809,144.50779381,181.31249381,NOD000777,NOD000567,9860.979,14817.27269,39.8115,自有,PRD0173,危货,983.0,historical_distance_bin_median
TSK000823,145.02096195,151.49736195,NOD000632,NOD000182,1945.8573,3500.8039,5.31,外协,PRD0048,普货,177.0,direct_historical_od_median
TSK000824,145.53413009,147.71883009,NOD000779,NOD000138,392.7979,1924.24485,1.44,自有,PRD0156,普货,48.0,direct_historical_od_median
TSK000828,146.04729823,152.52369823,NOD000632,NOD000182,1832.5059,3516.68449,5.31,外协,PRD0091,普货,177.0,direct_historical_od_median
TSK000832,146.56046637,187.21916637,NOD000678,NOD000432,9017.7861,14955.33699,31.35,自有,PRD0149,普货,1045.0,historical_distance_bin_median
