task_id,scenario_id,self_base_loss,outsourced_loss
TSK000002,S001,11.11992467,11.11992467
TSK000002,S002,6.84150259,6.84150259
TSK000002,S003,6.84150259,6.84150259
TSK000002,S004,62.02167498,62.02167498
TSK000002,S005,36.48188481,36.48188481
TSK000002,S006,6.84150259,6.84150259
TSK000002,S007,6.84150259,6.84150259
TSK000002,S008,9.01887224,9.01887224
TSK000002,S009,16.55756222,16.55756222
TSK000002,S010,16.43155296,16.43155296
TSK000002,S011,20.17977519,20.17977519
TSK000002,S012,24.33757685,24.33757685
TSK000002,S013,43.51123135,43.51123135
TSK000002,S014,12.97344948,12.97344948
TSK000002,S015,6.84150259,6.84150259
TSK000002,S016,22.50684854,22.50684854
TSK000002,S017,23.73779584,23.73779584
TSK000002,S018,6.84150259,6.84150259
TSK000002,S019,31.5134044,31.5134044
TSK000002,S020,6.84150259,6.84150259
TSK000002,S021,17.17078337,17.17078337
TSK000002,S022,53.14759893,53.14759893
TSK000002,S023,21.45142999,21.45142999
TSK000002,S024,6.84150259,6.84150259
TSK000002,S025,12.89264149,12.89264149
TSK000002,S026,6.84150259,6.84150259
TSK000002,S027,15.42656888,15.42656888
TSK000002,S028,44.26866143,44.26866143
TSK000002,S029,25.18479662,25.18479662
TSK000002,S030,24.25897757,24.25897757
TSK000002,S031,6.84150259,6.84150259
TSK000002,S032,6.84150259,6.84150259
TSK000002,S033,47.6098664,47.6098664
TSK000002,S034,17.01931341,17.01931341
TSK000002,S035,19.3867782,19.3867782
TSK000002,S036,45.85758624,45.85758624
TSK000002,S037,6.84150259,6.84150259
TSK000002,S038,32.40195152,32.40195152
TSK000002,S039,12.22171215,12.22171215
TSK000002,S040,22.92786576,22.92786576
TSK000002,S041,22.01212797,22.01212797
TSK000002,S042,6.84150259,6.84150259
TSK000002,S043,6.84150259,6.84150259
TSK000002,S044,17.02091595,17.02091595
TSK000002,S045,6.84150259,6.84150259
TSK000002,S046,27.4183819,27.4183819
TSK000002,S047,21.16858841,21.16858841
TSK000002,S048,25.56795523,25.56795523
TSK000002,S049,22.05908572,22.05908572
TSK000002,S050,15.12669938,15.12669938
TSK000002,S051,29.71878801,29.71878801
TSK000002,S052,18.69750476,18.69750476
TSK000002,S053,31.5134044,31.5134044
TSK000002,S054,24.58146206,24.58146206
TSK000002,S055,45.6913433,45.6913433
TSK000002,S056,6.84150259,6.84150259
TSK000002,S057,16.52124057,16.52124057
TSK000002,S058,6.84150259,6.84150259
TSK000002,S059,6.84150259,6.84150259
TSK000002,S060,6.84150259,6.84150259
TSK000002,S061,6.84150259,6.84150259
TSK000002,S062,22.45132038,22.45132038
TSK000002,S063,32.34226042,32.34226042
TSK000002,S064,17.57631354,17.57631354
TSK000002,S065,6.84150259,6.84150259
TSK000002,S066,6.84150259,6.84150259
TSK000002,S067,44.51134593,44.51134593
TSK000002,S068,20.55414324,20.55414324
TSK000002,S069,13.92070844,13.92070844
TSK000002,S070,19.11168171,19.11168171
TSK000002,S071,17.57631354,17.57631354
TSK000002,S072,26.71926472,26.71926472
TSK000002,S073,17.42016876,17.42016876
TSK000002,S074,9.59905545,9.59905545
TSK000002,S075,7.19447856,7.19447856
TSK000002,S076,48.76067258,48.76067258
TSK000002,S077,6.84150259,6.84150259
TSK000002,S078,29.81729655,29.81729655
TSK000002,S079,11.09331776,11.09331776
TSK000002,S080,45.6913433,45.6913433
TSK000002,S081,10.15212435,10.15212435
TSK000002,S082,48.76067258,48.76067258
TSK000002,S083,65.66500296,65.66500296
TSK000002,S084,20.11429726,20.11429726
TSK000002,S085,62.02167498,62.02167498
TSK000002,S086,8.91781274,8.91781274
TSK000002,S087,40.88698776,40.88698776
TSK000002,S088,27.35168234,27.35168234
TSK000002,S089,6.84150259,6.84150259
TSK000002,S090,10.72879219,10.72879219
TSK000002,S091,29.81729655,29.81729655
TSK000002,S092,19.42424669,19.42424669
