scenario_id,probability,empty_risk_per_km
S001,0.01,0.0019865581
S002,0.01,0.00125
S003,0.01,0.00125
S004,0.01,0.0117455567
S005,0.01,0.0064211586
S006,0.01,0.00125
S007,0.01,0.00125
S008,0.01,0.0016335079
S009,0.01,0.0029324669
S010,0.01,0.0028297043
S011,0.01,0.0035569589
S012,0.01,0.0042261413
S013,0.01,0.0077087696
S014,0.01,0.0022879932
S015,0.01,0.00125
S016,0.01,0.0038406797
S017,0.01,0.0042457405
S018,0.01,0.00125
S019,0.01,0.0055955497
S020,0.01,0.00125
S021,0.01,0.0030073282
S022,0.01,0.0092449092
S023,0.01,0.0038232984
S024,0.01,0.00125
S025,0.01,0.0022758004
S026,0.01,0.00125
S027,0.01,0.0025938111
S028,0.01,0.0073810323
S029,0.01,0.0042793304
S030,0.01,0.0040604357
S031,0.01,0.00125
S032,0.01,0.00125
S033,0.01,0.0085142503
S034,0.01,0.0030838469
S035,0.01,0.0036636668
S036,0.01,0.0078722469
S037,0.01,0.00125
S038,0.01,0.006052092
S039,0.01,0.0021852114
S040,0.01,0.0040336602
S041,0.01,0.0036717729
S042,0.01,0.00125
S043,0.01,0.00125
S044,0.01,0.0026899884
S045,0.01,0.00125
S046,0.01,0.0046765818
S047,0.01,0.0035996524
S048,0.01,0.004230708
S049,0.01,0.0037540378
S050,0.01,0.0026051336
S051,0.01,0.0048697547
S052,0.01,0.0031986641
S053,0.01,0.0055955497
S054,0.01,0.0042898585
S055,0.01,0.0076370654
S056,0.01,0.00125
S057,0.01,0.0027730216
S058,0.01,0.00125
S059,0.01,0.00125
S060,0.01,0.00125
S061,0.01,0.00125
S062,0.01,0.0038505244
S063,0.01,0.005626118
S064,0.01,0.0031052233
S065,0.01,0.00125
S066,0.01,0.00125
S067,0.01,0.0074548664
S068,0.01,0.0034515622
S069,0.01,0.0024348925
S070,0.01,0.0033433423
S071,0.01,0.0031052233
S072,0.01,0.0047132632
S073,0.01,0.0030853784
S074,0.01,0.0018587955
S075,0.01,0.001326843
S076,0.01,0.007999282
S077,0.01,0.00125
S078,0.01,0.0051074867
S079,0.01,0.0020446974
S080,0.01,0.0076370654
S081,0.01,0.0017562323
S082,0.01,0.007999282
S083,0.01,0.0109788362
S084,0.01,0.0033092003
S085,0.01,0.0117455567
S086,0.01,0.0016872599
S087,0.01,0.007172111
S088,0.01,0.0056160558
S089,0.01,0.00125
S090,0.01,0.0018950749
S091,0.01,0.0051074867
S092,0.01,0.0033199546
S093,0.01,0.0096009178
S094,0.01,0.0032871367
S095,0.01,0.003330745
S096,0.01,0.0025500875
S097,0.01,0.0026290835
S098,0.01,0.00125
S099,0.01,0.00125
S100,0.01,0.00125
