task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000110,66.8857,106.5882,NOD000786,NOD000184,6536.829,11895.38251,24.57,外协,PRD0185,普货,819.0,direct_historical_od_median
TSK000256,68.88534242,72.22364242,NOD000781,NOD000134,1320.0513,3439.05089,4.86,外协,PRD0262,普货,162.0,direct_historical_od_median
TSK000335,70.88498485,83.61208485,NOD000678,NOD000017,2392.8611,4272.46699,7.95,外协,PRD0167,普货,265.0,direct_historical_od_median
TSK000532,72.88462727,87.21772727,NOD000779,NOD000419,2760.368,5770.71792,10.77,自有,PRD0159,普货,359.0,direct_historical_od_median
TSK000588,74.8842697,88.5530197,NOD000678,NOD000014,2042.0198,3932.69712,6.33,外协,PRD0167,普货,211.0,historical_distance_bin_median
TSK000711,76.88391212,93.95101212,NOD000632,NOD000017,2489.9857,4193.43243,7.95,外协,PRD0095,普货,265.0,direct_historical_od_median
TSK000742,78.88355455,100.92845455,NOD000678,NOD000183,6334.8382,11004.80645,22.53,自有,PRD0167,普货,751.0,historical_distance_bin_median
TSK000759,80.88319697,149.75009697,NOD000777,NOD000487,23023.5578,32776.85873,91.2465,自有,PRD0173,危货,2253.0,direct_historical_od_median
TSK000771,82.88283939,109.79923939,NOD000780,NOD000316,7528.4628,12524.53103,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK000778,84.88248182,121.68718182,NOD000678,NOD000470,7545.0835,12955.33877,26.91,外协,PRD0167,普货,897.0,historical_distance_bin_median
TSK001047,86.88212424,123.68682424,NOD000678,NOD000559,7909.1946,12958.24167,27.18,自有,PRD0166,普货,906.0,historical_distance_bin_median
TSK001092,88.88176667,92.22006667,NOD000781,NOD000134,1398.9845,3398.9802,4.86,外协,PRD0262,普货,162.0,direct_historical_od_median
TSK001160,90.88140909,112.92630909,NOD000678,NOD000148,6667.1621,11377.29967,23.46,自有,PRD0167,普货,782.0,historical_distance_bin_median
TSK001299,92.88105152,130.12465152,NOD000594,NOD000442,9914.2745,16058.17048,34.08,外协,PRD0250,普货,1136.0,direct_historical_od_median
TSK001358,94.88069394,121.79709394,NOD000780,NOD000316,7607.3961,12484.46034,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK001501,96.88033636,124.93853636,NOD000781,NOD000430,8627.053,13146.86868,27.96,外协,PRD0262,普货,932.0,direct_historical_od_median
TSK001532,98.87997879,112.54872879,NOD000632,NOD000014,2327.0419,3799.72615,6.33,外协,PRD0077,普货,211.0,historical_distance_bin_median
TSK001667,100.87962121,122.92452121,NOD000678,NOD000776,6503.4759,11111.03334,22.86,外协,PRD0167,普货,762.0,historical_distance_bin_median
TSK001678,102.87926364,146.02506364,NOD000777,NOD000333,9896.7525,14709.68136,39.609,自有,PRD0173,危货,978.0,direct_historical_od_median
TSK001685,104.87890606,121.38430606,NOD000779,NOD000136,857.974,1778.67767,1.83,自有,PRD0159,普货,61.0,direct_historical_od_median
TSK001732,106.87854848,128.92344848,NOD000597,NOD000265,7070.8957,10988.08084,23.04,外协,PRD0212,普货,768.0,historical_distance_bin_median
TSK001796,108.87819091,126.69129091,NOD000678,NOD000364,4852.8934,7972.75303,15.9,外协,PRD0166,普货,530.0,direct_historical_od_median
TSK001851,110.87783333,119.19033333,NOD000678,NOD000660,768.9273,1747.89142,1.44,外协,PRD0149,普货,48.0,historical_distance_bin_median
TSK001878,112.87747576,144.39207576,NOD000678,NOD000145,9180.9021,14874.99662,31.29,自有,PRD0169,普货,1043.0,direct_historical_od_median
TSK002121,114.87711818,132.95741818,NOD000678,NOD000339,5549.5036,9145.2812,18.57,自有,PRD0166,普货,619.0,direct_historical_od_median
TSK002136,116.87676061,129.60386061,NOD000678,NOD000017,2471.7943,4232.3963,7.95,自有,PRD0167,普货,265.0,direct_historical_od_median
TSK002246,118.87640303,189.20140303,NOD000596,NOD000033,22340.0564,32693.22936,69.09,外协,PRD0147,普货,2303.0,direct_historical_od_median
TSK002334,120.87604545,148.39004545,NOD000779,NOD000219,9035.7606,14724.63135,30.6,自有,PRD0156,普货,1020.0,direct_historical_od_median
TSK002382,122.87568788,150.38968788,NOD000779,NOD000219,9035.7606,14724.63135,30.6,自有,PRD0156,普货,1020.0,direct_historical_od_median
TSK002565,124.8753303,152.7503303,NOD000599,NOD000533,6704.6965,10756.98976,22.44,外协,PRD0226,普货,748.0,direct_historical_od_median
TSK002641,126.87497273,147.79577273,NOD000632,NOD000627,2485.1351,4480.65904,7.95,外协,PRD0067,普货,265.0,direct_historical_od_median
TSK002674,128.87461515,142.54336515,NOD000632,NOD000019,2738.2385,4072.28327,7.95,外协,PRD0093,普货,265.0,historical_distance_bin_median
TSK002684,130.87425758,151.37005758,NOD000779,NOD000140,203.8854,850.57214,0.33,自有,PRD0160,普货,11.0,direct_historical_od_median
TSK002773,132.8739,153.3697,NOD000779,NOD000140,203.8854,850.57214,0.33,自有,PRD0160,普货,11.0,direct_historical_od_median
TSK002887,134.87354242,150.08964242,NOD000645,NOD000580,757.7867,1440.5853,1.14,外协,PRD0186,普货,38.0,direct_historical_od_median
TSK002899,136.87318485,139.05788485,NOD000779,NOD000138,467.6418,1825.09019,1.44,自有,PRD0156,普货,48.0,direct_historical_od_median
TSK003017,138.87282727,154.52072727,NOD000632,NOD000018,2541.8108,4472.71869,7.95,外协,PRD0101,普货,265.0,direct_historical_od_median
TSK003062,140.8724697,154.5412197,NOD000632,NOD000028,2495.3152,3914.93696,6.75,外协,PRD0072,普货,225.0,historical_distance_bin_median
TSK003067,142.87211212,186.01791212,NOD000777,NOD000333,9949.3388,14642.65704,39.609,自有,PRD0173,危货,978.0,direct_historical_od_median
TSK003099,144.87175455,165.54255455,NOD000678,NOD000396,4398.105,7160.66659,14.31,外协,PRD0168,普货,477.0,direct_historical_od_median
TSK003185,146.87139697,187.53009697,NOD000601,NOD000204,11347.9694,17959.623,38.4,外协,PRD0229,普货,1280.0,historical_distance_bin_median
TSK003295,148.87103939,169.36683939,NOD000779,NOD000140,203.8854,850.57214,0.33,自有,PRD0160,普货,11.0,direct_historical_od_median
TSK003417,150.87068182,191.52938182,NOD000777,NOD000243,11896.7759,17622.62348,48.4785,自有,PRD0173,危货,1197.0,historical_distance_bin_median
TSK003546,152.87032424,187.75892424,NOD000777,NOD000120,11808.2325,17395.80931,48.033,自有,PRD0173,危货,1186.0,direct_historical_od_median
TSK003570,154.86996667,188.32396667,NOD000786,NOD000551,9433.0792,14978.95135,32.04,外协,PRD0183,普货,1068.0,direct_historical_od_median
