vehicle_id,task_id,q_ki
VEH000034,TSK000051,1
VEH000373,TSK000051,1
VEH000028,TSK000051,1
VEH000250,TSK000051,0
VEH000346,TSK000051,0
VEH000063,TSK000051,1
VEH000337,TSK000051,1
VEH000336,TSK000051,1
VEH000509,TSK000051,0
VEH000288,TSK000051,1
VEH000526,TSK000051,1
VEH000230,TSK000051,1
VEH000292,TSK000051,1
VEH000010,TSK000051,1
VEH000037,TSK000051,1
VEH000523,TSK000051,1
VEH000025,TSK000051,1
VEH000302,TSK000051,1
VEH000366,TSK000051,1
VEH000353,TSK000051,0
VEH000416,TSK000051,1
VEH000241,TSK000051,1
VEH000050,TSK000051,0
VEH000300,TSK000051,1
VEH000043,TSK000051,1
VEH000530,TSK000051,0
VEH000078,TSK000051,1
VEH000403,TSK000051,0
VEH000525,TSK000051,0
VEH000011,TSK000051,1
VEH000096,TSK000051,1
VEH000046,TSK000051,1
VEH000072,TSK000051,1
VEH000015,TSK000051,0
VEH000092,TSK000051,1
VEH000422,TSK000051,0
VEH000275,TSK000051,1
VEH000459,TSK000051,1
VEH000468,TSK000051,1
VEH000524,TSK000051,1
VEH000262,TSK000051,1
VEH000381,TSK000051,1
VEH000026,TSK000051,1
VEH000224,TSK000051,1
VEH000450,TSK000051,1
VEH000446,TSK000051,1
VEH000518,TSK000051,1
VEH000527,TSK000051,1
VEH000335,TSK000051,1
VEH000408,TSK000051,1
VEH000420,TSK000051,1
VEH000402,TSK000051,1
VEH000433,TSK000051,0
VEH000483,TSK000051,1
VEH000421,TSK000051,0
VEH000394,TSK000051,1
VEH000242,TSK000051,1
VEH000083,TSK000051,1
VEH000222,TSK000051,1
VEH000478,TSK000051,1
VEH000533,TSK000051,0
VEH000352,TSK000051,1
VEH000252,TSK000051,0
VEH000289,TSK000051,1
VEH000395,TSK000051,1
VEH000306,TSK000051,1
VEH000349,TSK000051,1
VEH000323,TSK000051,1
VEH000311,TSK000051,1
VEH000321,TSK000051,1
VEH000375,TSK000051,1
VEH000521,TSK000051,1
VEH000279,TSK000051,1
VEH000032,TSK000051,1
VEH000274,TSK000051,1
VEH000357,TSK000051,1
VEH000334,TSK000051,1
VEH000364,TSK000051,1
VEH000261,TSK000051,0
VEH000384,TSK000051,0
VEH000330,TSK000051,0
VEH000266,TSK000051,1
VEH000036,TSK000051,1
VEH000360,TSK000051,1
VEH000361,TSK000051,1
VEH000528,TSK000051,1
VEH000367,TSK000051,0
VEH000485,TSK000051,1
VEH000040,TSK000051,1
VEH000519,TSK000051,1
VEH000003,TSK000051,1
VEH000356,TSK000051,1
VEH000301,TSK000051,1
VEH000084,TSK000051,0
VEH000219,TSK000051,1
VEH000410,TSK000051,1
VEH000291,TSK000051,1
VEH000044,TSK000051,0
VEH000033,TSK000051,1
VEH000324,TSK000051,1
VEH000034,TSK000169,1
VEH000373,TSK000169,1
VEH000028,TSK000169,1
VEH000250,TSK000169,0
VEH000346,TSK000169,1
VEH000063,TSK000169,1
VEH000337,TSK000169,0
VEH000336,TSK000169,1
VEH000509,TSK000169,1
VEH000288,TSK000169,0
VEH000526,TSK000169,1
VEH000230,TSK000169,0
VEH000292,TSK000169,1
VEH000010,TSK000169,1
VEH000037,TSK000169,1
VEH000523,TSK000169,1
VEH000025,TSK000169,0
VEH000302,TSK000169,1
VEH000366,TSK000169,1
VEH000353,TSK000169,1
VEH000416,TSK000169,0
VEH000241,TSK000169,0
VEH000050,TSK000169,0
VEH000300,TSK000169,1
VEH000043,TSK000169,0
VEH000530,TSK000169,1
VEH000078,TSK000169,0
VEH000403,TSK000169,0
VEH000525,TSK000169,1
VEH000011,TSK000169,1
VEH000096,TSK000169,1
VEH000046,TSK000169,1
VEH000072,TSK000169,1
VEH000015,TSK000169,1
VEH000092,TSK000169,1
VEH000422,TSK000169,1
VEH000275,TSK000169,1
VEH000459,TSK000169,1
VEH000468,TSK000169,1
VEH000524,TSK000169,1
VEH000262,TSK000169,1
