task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000051,66.8857,79.6683,NOD000786,NOD000419,2773.9218,5731.39512,10.77,外协,PRD0185,普货,359.0,direct_historical_od_median
TSK000169,69.82231765,73.16061765,NOD000781,NOD000134,1320.0513,3439.05089,4.86,外协,PRD0262,普货,162.0,direct_historical_od_median
TSK000204,72.75893529,86.46073529,NOD000678,NOD000177,2482.6453,4635.27922,7.95,外协,PRD0167,普货,265.0,direct_historical_od_median
TSK000245,75.69555294,99.50905294,NOD000777,NOD000149,8301.2747,12334.48854,32.319,自有,PRD0173,危货,798.0,direct_historical_od_median
TSK000305,78.63217059,119.29087059,NOD000678,NOD000161,12598.9053,20894.8564,44.22,自有,PRD0167,普货,1474.0,historical_distance_bin_median
TSK000332,81.56878824,99.18128824,NOD000678,NOD000405,4212.0206,7176.18847,14.1,外协,PRD0168,普货,470.0,direct_historical_od_median
TSK000391,84.50540588,151.22790588,NOD000779,NOD000058,17821.4476,29103.79461,60.57,自有,PRD0156,普货,2019.0,direct_historical_od_median
TSK000398,87.44202353,100.22462353,NOD000786,NOD000419,2857.5034,5729.26673,10.77,外协,PRD0185,普货,359.0,direct_historical_od_median
TSK000407,90.37864118,110.35194118,NOD000777,NOD000105,7797.4904,11541.94063,29.889,自有,PRD0173,危货,738.0,direct_historical_od_median
TSK000429,93.31525882,107.64835882,NOD000779,NOD000419,2760.368,5770.71792,10.77,自有,PRD0159,普货,359.0,direct_historical_od_median
TSK000447,96.25187647,112.75727647,NOD000779,NOD000136,495.6625,1858.44989,1.83,外协,PRD0159,普货,61.0,direct_historical_od_median
TSK000507,99.18849412,145.59429412,NOD000597,NOD000333,8754.6744,13843.10488,29.34,外协,PRD0212,普货,978.0,direct_historical_od_median
TSK000525,102.12511176,145.27091176,NOD000777,NOD000333,9817.8193,14749.75205,39.609,自有,PRD0173,危货,978.0,direct_historical_od_median
TSK000531,105.06172941,164.24272941,NOD000780,NOD000058,17633.5116,29073.69069,60.57,外协,PRD0162,普货,2019.0,direct_historical_od_median
TSK000550,107.99834706,115.32864706,NOD000593,NOD000386,4721.3423,5676.65296,12.1905,自有,PRD0138,危货,301.0,direct_historical_od_median
TSK000578,110.93496471,151.59366471,NOD000599,NOD000535,11451.9421,18411.94872,39.15,外协,PRD0230,普货,1305.0,historical_distance_bin_median
TSK000583,113.87158235,179.39863235,NOD000620,NOD000616,14173.0557,22337.7957,47.58,自有,PRD0165,普货,1586.0,historical_distance_bin_median
TSK000605,116.8082,184.2332,NOD000594,NOD000582,21989.0887,32926.0877,69.39,自有,PRD0251,普货,2313.0,direct_historical_od_median
TSK000611,119.74481765,124.91561765,NOD000678,NOD000182,1508.1303,3627.73213,5.31,外协,PRD0167,普货,177.0,direct_historical_od_median
TSK000626,122.68143529,149.59783529,NOD000780,NOD000316,7528.4628,12524.53103,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
