task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000075,120.2496,146.5456,NOD000781,NOD000782,8192.5819,10510.18623,27.06,外协,PRD0262,普货,902.0,direct_historical_od_median
TSK000106,121.28186607,134.95061607,NOD000678,NOD000028,2157.7069,3366.76275,6.75,外协,PRD0167,普货,225.0,historical_distance_bin_median
TSK000113,122.31413214,187.84118214,NOD000678,NOD000362,17505.7914,21919.09302,56.94,自有,PRD0148,普货,1898.0,historical_distance_bin_median
TSK000152,123.34639821,137.01514821,NOD000632,NOD000028,2363.7957,3290.75352,6.75,外协,PRD0072,普货,225.0,historical_distance_bin_median
TSK000198,124.37866429,165.69676429,NOD000607,NOD000003,9890.7889,12679.95168,32.94,自有,PRD0262,普货,1098.0,direct_historical_od_median
TSK000224,125.41093036,138.19353036,NOD000786,NOD000419,2857.5034,4687.58187,10.77,外协,PRD0186,普货,359.0,direct_historical_od_median
TSK000271,126.44319643,137.92239643,NOD000632,NOD000178,2368.1828,3289.1049,6.75,外协,PRD0103,普货,225.0,direct_historical_od_median
TSK000313,127.4754625,141.8085625,NOD000779,NOD000419,2760.368,4721.49648,10.77,自有,PRD0159,普货,359.0,direct_historical_od_median
TSK000321,128.50772857,149.04182857,NOD000781,NOD000552,4482.6575,5627.02878,13.5,外协,PRD0262,普货,450.0,historical_distance_bin_median
TSK000348,129.53999464,142.26709464,NOD000678,NOD000017,2392.8611,3495.65481,7.95,自有,PRD0167,普货,265.0,direct_historical_od_median
TSK000375,130.57226071,137.35146071,NOD000785,NOD000394,3264.3163,5692.51521,14.985,自有,PRD0023,危货,370.0,direct_historical_od_median
TSK000410,131.60452679,153.64942679,NOD000601,NOD000633,6335.2402,9250.51113,23.28,外协,PRD0197,普货,776.0,historical_distance_bin_median
TSK000439,132.63679286,173.29549286,NOD000678,NOD000161,12598.9053,17095.7916,44.22,自有,PRD0167,普货,1474.0,historical_distance_bin_median
TSK000499,133.66905893,156.75395893,NOD000678,NOD000087,6443.6021,8886.51495,22.2,自有,PRD0149,普货,740.0,direct_historical_od_median
TSK000526,134.701325,164.200325,NOD000777,NOD000154,9835.0762,12090.07431,39.69,自有,PRD0173,危货,980.0,direct_historical_od_median
TSK000537,135.73359107,148.02729107,NOD000678,NOD000178,2157.7069,3366.76275,6.75,外协,PRD0167,普货,225.0,direct_historical_od_median
TSK000557,136.76585714,207.09085714,NOD000596,NOD000033,22208.5369,26836.62903,69.09,自有,PRD0147,普货,2303.0,direct_historical_od_median
TSK000563,137.79812321,164.71452321,NOD000780,NOD000316,7528.4628,10247.34357,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
