vehicle_id,task_id,q_ki
VEH000034,TSK000010,1
VEH000085,TSK000010,0
VEH000028,TSK000010,0
VEH000064,TSK000010,0
VEH000079,TSK000010,0
VEH000513,TSK000010,1
VEH000257,TSK000010,0
VEH000430,TSK000010,0
VEH000231,TSK000010,0
VEH000365,TSK000010,1
VEH000518,TSK000010,0
VEH000242,TSK000010,1
VEH000350,TSK000010,0
VEH000067,TSK000010,0
VEH000305,TSK000010,1
VEH000051,TSK000010,0
VEH000394,TSK000010,0
VEH000488,TSK000010,1
VEH000096,TSK000010,1
VEH000339,TSK000010,0
VEH000370,TSK000010,0
VEH000364,TSK000010,1
VEH000484,TSK000010,1
VEH000313,TSK000010,0
VEH000417,TSK000010,0
VEH000520,TSK000010,1
VEH000317,TSK000010,1
VEH000519,TSK000010,1
VEH000508,TSK000010,1
VEH000032,TSK000010,0
VEH000532,TSK000010,0
VEH000281,TSK000010,0
VEH000403,TSK000010,1
VEH000422,TSK000010,1
VEH000100,TSK000010,1
VEH000249,TSK000010,1
VEH000319,TSK000010,1
VEH000421,TSK000010,0
VEH000424,TSK000010,0
VEH000509,TSK000010,0
VEH000226,TSK000010,1
VEH000408,TSK000010,0
VEH000374,TSK000010,1
VEH000292,TSK000010,1
VEH000290,TSK000010,0
VEH000093,TSK000010,1
VEH000349,TSK000010,0
VEH000070,TSK000010,0
VEH000065,TSK000010,1
VEH000478,TSK000010,1
VEH000083,TSK000010,0
VEH000307,TSK000010,0
VEH000011,TSK000010,0
VEH000330,TSK000010,0
VEH000420,TSK000010,1
VEH000335,TSK000010,0
VEH000342,TSK000010,1
VEH000058,TSK000010,1
VEH000326,TSK000010,0
VEH000512,TSK000010,1
VEH000223,TSK000010,0
VEH000082,TSK000010,1
VEH000219,TSK000010,1
VEH000261,TSK000010,1
VEH000012,TSK000010,1
VEH000052,TSK000010,0
VEH000299,TSK000010,0
VEH000097,TSK000010,1
VEH000450,TSK000010,1
VEH000224,TSK000010,0
VEH000088,TSK000010,0
VEH000077,TSK000010,1
VEH000060,TSK000010,1
VEH000252,TSK000010,1
VEH000331,TSK000010,0
VEH000025,TSK000010,0
VEH000066,TSK000010,1
VEH000043,TSK000010,1
VEH000090,TSK000010,1
VEH000271,TSK000010,1
VEH000477,TSK000010,0
VEH000222,TSK000010,0
VEH000010,TSK000010,1
VEH000036,TSK000010,1
VEH000516,TSK000010,1
VEH000492,TSK000010,0
VEH000526,TSK000010,1
VEH000388,TSK000010,1
VEH000259,TSK000010,0
VEH000287,TSK000010,0
VEH000358,TSK000010,1
VEH000429,TSK000010,0
VEH000385,TSK000010,1
VEH000523,TSK000010,0
VEH000061,TSK000010,0
VEH000375,TSK000010,0
VEH000344,TSK000010,1
VEH000080,TSK000010,1
VEH000357,TSK000010,0
VEH000334,TSK000010,0
VEH000034,TSK000103,0
VEH000085,TSK000103,1
VEH000028,TSK000103,1
VEH000064,TSK000103,0
VEH000079,TSK000103,1
VEH000513,TSK000103,1
VEH000257,TSK000103,1
VEH000430,TSK000103,0
VEH000231,TSK000103,1
VEH000365,TSK000103,0
VEH000518,TSK000103,1
VEH000242,TSK000103,0
VEH000350,TSK000103,1
VEH000067,TSK000103,0
VEH000305,TSK000103,0
VEH000051,TSK000103,0
VEH000394,TSK000103,1
VEH000488,TSK000103,1
VEH000096,TSK000103,0
VEH000339,TSK000103,1
VEH000370,TSK000103,0
VEH000364,TSK000103,1
VEH000484,TSK000103,0
VEH000313,TSK000103,0
VEH000417,TSK000103,1
VEH000520,TSK000103,1
VEH000317,TSK000103,1
VEH000519,TSK000103,1
VEH000508,TSK000103,0
VEH000032,TSK000103,0
VEH000532,TSK000103,1
VEH000281,TSK000103,0
VEH000403,TSK000103,0
VEH000422,TSK000103,0
VEH000100,TSK000103,0
VEH000249,TSK000103,1
VEH000319,TSK000103,1
VEH000421,TSK000103,1
VEH000424,TSK000103,0
VEH000509,TSK000103,1
VEH000226,TSK000103,0
VEH000408,TSK000103,1
VEH000374,TSK000103,1
VEH000292,TSK000103,1
VEH000290,TSK000103,1
VEH000093,TSK000103,0
VEH000349,TSK000103,1
VEH000070,TSK000103,0
VEH000065,TSK000103,1
VEH000478,TSK000103,0
VEH000083,TSK000103,1
VEH000307,TSK000103,1
VEH000011,TSK000103,1
VEH000330,TSK000103,0
VEH000420,TSK000103,1
VEH000335,TSK000103,0
VEH000342,TSK000103,1
VEH000058,TSK000103,0
VEH000326,TSK000103,0
VEH000512,TSK000103,1
VEH000223,TSK000103,1
VEH000082,TSK000103,0
VEH000219,TSK000103,0
VEH000261,TSK000103,0
VEH000012,TSK000103,1
VEH000052,TSK000103,0
VEH000299,TSK000103,1
VEH000097,TSK000103,1
