scenario_id,probability,empty_risk_per_km
S001,0.01,0.0019062964
S002,0.01,0.0084357526
S003,0.01,0.0020904084
S004,0.01,0.0064681993
S005,0.01,0.0092045998
S006,0.01,0.0020904084
S007,0.01,0.0032418974
S008,0.01,0.00125
S009,0.01,0.0016187712
S010,0.01,0.0087740669
S011,0.01,0.00125
S012,0.01,0.00125
S013,0.01,0.00125
S014,0.01,0.0023635701
S015,0.01,0.0022963064
S016,0.01,0.010453084
S017,0.01,0.0042155812
S018,0.01,0.0029579387
S019,0.01,0.0018231154
S020,0.01,0.0042359371
S021,0.01,0.0027066684
S022,0.01,0.0039285635
S023,0.01,0.0070434956
S024,0.01,0.0069524247
S025,0.01,0.0040447954
S026,0.01,0.0028337435
S027,0.01,0.007315445
S028,0.01,0.0054338306
S029,0.01,0.00125
S030,0.01,0.0046147029
S031,0.01,0.0059587021
S032,0.01,0.0037540378
S033,0.01,0.0020446974
S034,0.01,0.0077087696
S035,0.01,0.0026274415
S036,0.01,0.0029584893
S037,0.01,0.00125
S038,0.01,0.0058051066
S039,0.01,0.00125
S040,0.01,0.0028285692
S041,0.01,0.00125
S042,0.01,0.0031052233
S043,0.01,0.0082828512
S044,0.01,0.00125
S045,0.01,0.0046577054
S046,0.01,0.0046821293
S047,0.01,0.0097599281
S048,0.01,0.0049219416
S049,0.01,0.0068190915
S050,0.01,0.00125
S051,0.01,0.0019273821
S052,0.01,0.00125
S053,0.01,0.0022963064
S054,0.01,0.0051502653
S055,0.01,0.003056944
S056,0.01,0.0027778044
S057,0.01,0.0028285692
S058,0.01,0.0032756467
S059,0.01,0.0068190915
S060,0.01,0.0023901186
S061,0.01,0.007212684
S062,0.01,0.00125
S063,0.01,0.00125
S064,0.01,0.0042086943
S065,0.01,0.0058051066
S066,0.01,0.00125
S067,0.01,0.015571741
S068,0.01,0.0029470519
S069,0.01,0.0025500875
S070,0.01,0.0037182185
S071,0.01,0.0068000162
S072,0.01,0.00125
S073,0.01,0.0056622163
S074,0.01,0.00125
S075,0.01,0.00125
S076,0.01,0.0070434956
S077,0.01,0.00125
S078,0.01,0.00125
S079,0.01,0.0042317626
S080,0.01,0.0020270978
S081,0.01,0.0026051336
S082,0.01,0.013737937
S083,0.01,0.00125
S084,0.01,0.0084357526
S085,0.01,0.00125
S086,0.01,0.0052066579
S087,0.01,0.00125
S088,0.01,0.0040163994
S089,0.01,0.00125
S090,0.01,0.0076176366
S091,0.01,0.0019062964
S092,0.01,0.00125
S093,0.01,0.0091042844
S094,0.01,0.00125
S095,0.01,0.0032914313
S096,0.01,0.00125
S097,0.01,0.0035996524
S098,0.01,0.00125
S099,0.01,0.0025253585
S100,0.01,0.00125
