task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000010,116.9729,150.2271,NOD000632,NOD000276,7089.6449,9769.58649,24.84,外协,PRD0116,普货,828.0,direct_historical_od_median
TSK000103,119.65447429,141.69937429,NOD000622,NOD000495,5786.6841,7852.88106,19.56,外协,PRD0188,普货,652.0,historical_distance_bin_median
TSK000108,122.33604857,134.62974857,NOD000678,NOD000178,2157.7069,3366.76275,6.75,外协,PRD0167,普货,225.0,direct_historical_od_median
TSK000113,125.01762286,190.54467286,NOD000678,NOD000362,17505.7914,21919.09302,56.94,自有,PRD0148,普货,1898.0,historical_distance_bin_median
TSK000158,127.69919714,146.87479714,NOD000777,NOD000031,6075.5011,9010.60245,27.0945,自有,PRD0173,危货,669.0,direct_historical_od_median
TSK000160,130.38077143,135.55157143,NOD000678,NOD000182,1734.833,2942.15796,5.31,外协,PRD0167,普货,177.0,direct_historical_od_median
TSK000192,133.06234571,146.73109571,NOD000678,NOD000014,2042.0198,3217.66128,6.33,外协,PRD0167,普货,211.0,historical_distance_bin_median
TSK000203,135.74392,149.44572,NOD000678,NOD000177,2482.6453,3792.50118,7.95,自有,PRD0167,普货,265.0,direct_historical_od_median
TSK000237,138.42549429,168.46559429,NOD000777,NOD000195,9988.1941,12482.41203,41.067,自有,PRD0173,危货,1014.0,direct_historical_od_median
TSK000238,141.10706857,155.44016857,NOD000779,NOD000419,2760.368,4721.49648,10.77,自有,PRD0159,普货,359.0,direct_historical_od_median
TSK000262,143.78864286,164.32274286,NOD000594,NOD000536,4166.4987,6311.90331,15.12,自有,PRD0246,普货,504.0,historical_distance_bin_median
TSK000285,146.47021714,158.76391714,NOD000678,NOD000178,2157.7069,3366.76275,6.75,外协,PRD0167,普货,225.0,direct_historical_od_median
TSK000347,149.15179143,177.20999143,NOD000781,NOD000430,8549.3115,10788.86628,27.96,自有,PRD0262,普货,932.0,direct_historical_od_median
TSK000370,151.83336571,173.87826571,NOD000790,NOD000475,5611.5401,7615.22598,18.9,外协,PRD0202,普货,630.0,historical_distance_bin_median
TSK000371,154.51494,191.31964,NOD000794,NOD000635,6658.2923,11044.07613,27.9,外协,PRD0004,普货,930.0,historical_distance_bin_median
TSK000379,157.19651429,176.37211429,NOD000777,NOD000031,6075.5011,9010.60245,27.0945,自有,PRD0173,危货,669.0,direct_historical_od_median
