task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000047,66.8857,132.41275,NOD000632,NOD000181,20498.6998,25412.43573,65.64,自有,PRD0059,普货,2188.0,historical_distance_bin_median
TSK000061,69.52547429,83.77977429,NOD000777,NOD000495,7105.4587,8511.26544,26.406,自有,PRD0173,危货,652.0,direct_historical_od_median
TSK000235,72.16524857,78.84054857,NOD000777,NOD000419,4171.8909,5347.61487,14.5395,自有,PRD0173,危货,359.0,direct_historical_od_median
TSK000331,74.80502286,115.46372286,NOD000777,NOD000459,10612.6413,13076.47683,43.2945,自有,PRD0173,危货,1069.0,historical_distance_bin_median
TSK000361,77.44479714,118.10349714,NOD000599,NOD000188,12014.3698,15732.96876,40.92,外协,PRD0226,普货,1364.0,historical_distance_bin_median
TSK000362,80.08457143,117.69397143,NOD000599,NOD000511,7421.7944,10012.80627,25.53,外协,PRD0226,普货,851.0,direct_historical_od_median
TSK000413,82.72434571,102.54104571,NOD000794,NOD000234,6324.7198,8661.14613,21.78,外协,PRD0005,普货,726.0,direct_historical_od_median
TSK000454,85.36412,155.68912,NOD000596,NOD000033,22208.5369,26836.62903,69.09,外协,PRD0147,普货,2303.0,direct_historical_od_median
TSK000460,88.00389429,100.73099429,NOD000678,NOD000017,2392.8611,3495.65481,7.95,外协,PRD0167,普货,265.0,direct_historical_od_median
TSK000550,90.64366857,97.97396857,NOD000593,NOD000386,4721.3423,4644.53424,12.1905,自有,PRD0138,危货,301.0,direct_historical_od_median
TSK000571,93.28344286,125.95014286,NOD000607,NOD000430,8548.7631,10789.07229,27.96,自有,PRD0262,普货,932.0,direct_historical_od_median
TSK000586,95.92321714,136.41971714,NOD000780,NOD000583,10599.7986,13325.82894,44.55,自有,PRD0027,危货,1100.0,direct_historical_od_median
TSK000661,98.56299143,112.23174143,NOD000632,NOD000028,2363.7957,3290.75352,6.75,外协,PRD0072,普货,225.0,historical_distance_bin_median
TSK000677,101.20276571,123.24766571,NOD000597,NOD000450,6978.8011,9027.97875,23.04,外协,PRD0212,普货,768.0,historical_distance_bin_median
TSK000705,103.84254,119.49044,NOD000632,NOD000018,2353.0672,3753.82305,7.95,外协,PRD0100,普货,265.0,direct_historical_od_median
TSK000724,106.48231429,127.01641429,NOD000622,NOD000341,4901.5771,6646.19274,16.2,外协,PRD0188,普货,540.0,historical_distance_bin_median
TSK000767,109.12208857,129.61788857,NOD000779,NOD000140,326.354,864.90171,0.33,自有,PRD0159,普货,11.0,direct_historical_od_median
TSK000795,111.76186286,113.94656286,NOD000779,NOD000138,364.4601,1577.63052,1.44,外协,PRD0156,普货,48.0,direct_historical_od_median
TSK000796,114.40163714,119.57243714,NOD000678,NOD000182,1734.833,2942.15796,5.31,外协,PRD0167,普货,177.0,direct_historical_od_median
TSK000827,117.04141143,159.62321143,NOD000781,NOD000003,9890.7889,12679.95168,32.94,外协,PRD0262,普货,1098.0,direct_historical_od_median
TSK000832,119.68118571,160.33988571,NOD000678,NOD000432,9017.7861,12236.18481,31.35,自有,PRD0149,普货,1045.0,historical_distance_bin_median
TSK000863,122.32096,127.96736,NOD000678,NOD000407,1502.0761,2545.18632,4.44,自有,PRD0167,普货,148.0,direct_historical_od_median
TSK000914,124.96073429,153.01893429,NOD000781,NOD000430,8548.7175,10789.08948,27.96,外协,PRD0262,普货,932.0,direct_historical_od_median
TSK000923,127.60050857,139.89420857,NOD000678,NOD000178,2157.7069,3366.76275,6.75,外协,PRD0167,普货,225.0,direct_historical_od_median
TSK000938,130.24028286,157.15668286,NOD000780,NOD000316,7528.4628,10247.34357,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK000975,132.88005714,154.23885714,NOD000678,NOD000082,5594.1833,7623.96525,18.78,外协,PRD0149,普货,626.0,direct_historical_od_median
TSK000987,135.51983143,156.01563143,NOD000779,NOD000140,151.2991,750.76083,0.33,自有,PRD0160,普货,11.0,direct_historical_od_median
TSK001074,138.15960571,144.60540571,NOD000596,NOD000421,2222.1361,3598.81488,8.43,自有,PRD0147,普货,281.0,direct_historical_od_median
TSK001088,140.79938,143.98428,NOD000607,NOD000134,1398.9845,2780.9838,4.86,外协,PRD0262,普货,162.0,direct_historical_od_median
TSK001109,143.43915429,156.71835429,NOD000678,NOD000021,2043.329,2758.62672,5.31,自有,PRD0166,普货,177.0,direct_historical_od_median
TSK001124,146.07892857,172.99532857,NOD000780,NOD000316,7607.3961,10214.55846,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK001152,148.71870286,189.95200286,NOD000592,NOD000008,7398.9654,9918.97398,25.35,外协,PRD0200,普货,845.0,direct_historical_od_median
TSK001180,151.35847714,178.87247714,NOD000779,NOD000219,8983.1742,12102.26373,30.6,自有,PRD0156,普货,1020.0,direct_historical_od_median
TSK001225,153.99825143,176.04315143,NOD000777,NOD000122,7827.7311,9345.42225,29.646,自有,PRD0173,危货,732.0,historical_distance_bin_median
TSK001250,156.63802571,193.44272571,NOD000678,NOD000505,7708.5502,10676.92437,27.21,自有,PRD0167,普货,907.0,historical_distance_bin_median
TSK001270,159.2778,178.2274,NOD000678,NOD000355,5497.8655,7343.59635,18.03,自有,PRD0169,普货,601.0,direct_historical_od_median
TSK001275,161.91757429,198.72227429,NOD000678,NOD000292,7255.7269,9747.12861,24.84,自有,PRD0166,普货,828.0,historical_distance_bin_median
TSK001352,164.55734857,191.47374857,NOD000780,NOD000316,7210.6664,10260.03474,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
