scenario_id,probability,empty_risk_per_km
S001,0.01,0.00125
S002,0.01,0.0023692356
S003,0.01,0.0051074867
S004,0.01,0.0038406797
S005,0.01,0.0070434956
S006,0.01,0.00125
S007,0.01,0.0032031891
S008,0.01,0.0025060512
S009,0.01,0.00125
S010,0.01,0.00125
S011,0.01,0.0035996524
S012,0.01,0.0020904084
S013,0.01,0.00125
S014,0.01,0.0038505244
S015,0.01,0.0038406797
S016,0.01,0.0026290835
S017,0.01,0.0028297043
S018,0.01,0.0052938866
S019,0.01,0.0042121328
S020,0.01,0.00125
S021,0.01,0.00125
S022,0.01,0.0038695577
S023,0.01,0.0040336602
S024,0.01,0.007514411
S025,0.01,0.0029539018
S026,0.01,0.004230708
S027,0.01,0.0024348925
S028,0.01,0.002834191
S029,0.01,0.00125
S030,0.01,0.018484252
S031,0.01,0.00125
S032,0.01,0.00125
S033,0.01,0.0033078991
S034,0.01,0.007514411
S035,0.01,0.0024033444
S036,0.01,0.008483702
S037,0.01,0.0052189382
S038,0.01,0.00125
S039,0.01,0.0033212098
S040,0.01,0.0044157314
S041,0.01,0.0046973728
S042,0.01,0.0044157314
S043,0.01,0.006352115
S044,0.01,0.00125
S045,0.01,0.0022986177
S046,0.01,0.0035750171
S047,0.01,0.0079182072
S048,0.01,0.0023692356
S049,0.01,0.0028936576
S050,0.01,0.00125
S051,0.01,0.0088623822
S052,0.01,0.007315445
S053,0.01,0.0024108065
S054,0.01,0.00125
S055,0.01,0.0074416989
S056,0.01,0.00125
S057,0.01,0.0026324505
S058,0.01,0.0028936576
S059,0.01,0.00125
S060,0.01,0.0025264019
S061,0.01,0.0032756467
S062,0.01,0.0033322576
S063,0.01,0.0028285692
S064,0.01,0.0038406797
S065,0.01,0.0091389772
S066,0.01,0.0031673649
S067,0.01,0.0035612108
S068,0.01,0.00125
S069,0.01,0.0022986177
S070,0.01,0.00125
S071,0.01,0.00125
S072,0.01,0.0078722469
S073,0.01,0.0022758004
S074,0.01,0.0040589005
S075,0.01,0.0061545015
S076,0.01,0.0076176366
S077,0.01,0.0026899884
S078,0.01,0.0029373752
S079,0.01,0.008483702
S080,0.01,0.00125
S081,0.01,0.0074416989
S082,0.01,0.002834191
S083,0.01,0.0099298994
S084,0.01,0.0070488988
S085,0.01,0.00125
S086,0.01,0.0035569589
S087,0.01,0.0049219416
S088,0.01,0.00125
S089,0.01,0.0091042844
S090,0.01,0.00125
S091,0.01,0.00125
S092,0.01,0.0047132632
S093,0.01,0.0020904084
S094,0.01,0.007172111
S095,0.01,0.0025379436
S096,0.01,0.0040604357
S097,0.01,0.00125
S098,0.01,0.003782932
S099,0.01,0.00125
S100,0.01,0.0026274415
