task_id,scenario_id,self_base_loss,outsourced_loss
TSK000007,S001,19.73763859,19.73763859
TSK000007,S002,7.09072136,7.09072136
TSK000007,S003,23.08455208,23.08455208
TSK000007,S004,17.36699319,17.36699319
TSK000007,S005,23.9659004,23.9659004
TSK000007,S006,20.57401056,20.57401056
TSK000007,S007,13.15180025,13.15180025
TSK000007,S008,7.09072136,7.09072136
TSK000007,S009,17.64666035,17.64666035
TSK000007,S010,7.09072136,7.09072136
TSK000007,S011,25.13992233,25.13992233
TSK000007,S012,11.52480422,11.52480422
TSK000007,S013,22.51903575,22.51903575
TSK000007,S014,43.35141542,43.35141542
TSK000007,S015,23.42020545,23.42020545
TSK000007,S016,44.08027078,44.08027078
TSK000007,S017,43.35141542,43.35141542
TSK000007,S018,31.10265546,31.10265546
TSK000007,S019,7.09072136,7.09072136
TSK000007,S020,29.36893968,29.36893968
TSK000007,S021,19.30211239,19.30211239
TSK000007,S022,37.9260186,37.9260186
TSK000007,S023,13.34130927,13.34130927
TSK000007,S024,67.78950184,67.78950184
TSK000007,S025,20.35367627,20.35367627
TSK000007,S026,7.09072136,7.09072136
TSK000007,S027,22.69987588,22.69987588
TSK000007,S028,7.09072136,7.09072136
TSK000007,S029,15.93870628,15.93870628
TSK000007,S030,19.73763859,19.73763859
TSK000007,S031,12.16093409,12.16093409
TSK000007,S032,34.71281755,34.71281755
TSK000007,S033,22.80174275,22.80174275
TSK000007,S034,40.57071,40.57071
TSK000007,S035,27.71801304,27.71801304
TSK000007,S036,7.09072136,7.09072136
TSK000007,S037,13.43008878,13.43008878
TSK000007,S038,7.09072136,7.09072136
TSK000007,S039,39.45761789,39.45761789
TSK000007,S040,39.54277719,39.54277719
TSK000007,S041,7.09072136,7.09072136
TSK000007,S042,33.61978528,33.61978528
TSK000007,S043,23.24489402,23.24489402
TSK000007,S044,16.91826053,16.91826053
TSK000007,S045,22.26629007,22.26629007
TSK000007,S046,78.48838919,78.48838919
TSK000007,S047,15.93870628,15.93870628
TSK000007,S048,30.27846159,30.27846159
TSK000007,S049,7.09072136,7.09072136
TSK000007,S050,7.09072136,7.09072136
TSK000007,S051,24.32668028,24.32668028
TSK000007,S052,17.56437382,17.56437382
TSK000007,S053,10.85582251,10.85582251
TSK000007,S054,11.9629695,11.9629695
TSK000007,S055,7.09072136,7.09072136
TSK000007,S056,7.09072136,7.09072136
TSK000007,S057,7.09072136,7.09072136
TSK000007,S058,52.89252799,52.89252799
TSK000007,S059,7.09072136,7.09072136
TSK000007,S060,7.09072136,7.09072136
TSK000007,S061,7.09072136,7.09072136
TSK000007,S062,40.57071,40.57071
TSK000007,S063,26.17235053,26.17235053
TSK000007,S064,7.09072136,7.09072136
TSK000007,S065,7.09072136,7.09072136
TSK000007,S066,7.09072136,7.09072136
TSK000007,S067,12.75306716,12.75306716
TSK000007,S068,7.09072136,7.09072136
